# Year, Herbivore Count, Carnivore Count
0, 50, 0
1, 48, 0
2, 82, 0
3, 106, 0
4, 110, 0
5, 127, 0
6, 139, 0
7, 149, 0
8, 160, 0
9, 166, 0
10, 166, 0
11, 173, 0
12, 176, 0
13, 178, 0
14, 191, 0
15, 196, 0
16, 205, 0
17, 202, 0
18, 195, 0
19, 200, 0
20, 201, 0
21, 198, 0
22, 190, 0
23, 197, 0
24, 200, 0
25, 204, 0
26, 207, 0
27, 199, 0
28, 209, 0
29, 208, 0
30, 199, 0
31, 198, 0
32, 207, 0
33, 210, 0
34, 198, 0
35, 203, 0
36, 203, 0
37, 203, 0
38, 203, 0
39, 202, 0
40, 198, 0
41, 201, 0
42, 189, 0
43, 183, 0
44, 179, 0
45, 187, 0
46, 188, 0
47, 186, 0
48, 186, 0
49, 193, 0
50, 196, 0
51, 194, 0
52, 197, 0
53, 196, 0
54, 200, 0
55, 205, 0
56, 210, 0
57, 220, 0
58, 222, 0
59, 219, 0
60, 211, 0
61, 218, 0
62, 205, 0
63, 203, 0
64, 202, 0
65, 196, 0
66, 205, 0
67, 203, 0
68, 211, 0
69, 207, 0
70, 200, 0
71, 203, 0
72, 205, 0
73, 202, 0
74, 200, 0
75, 202, 0
76, 196, 0
77, 198, 0
78, 192, 0
79, 196, 0
80, 202, 0
81, 200, 0
82, 199, 0
83, 204, 0
84, 198, 0
85, 195, 0
86, 210, 0
87, 207, 0
88, 207, 0
89, 215, 0
90, 219, 0
91, 224, 0
92, 215, 0
93, 216, 0
94, 220, 0
95, 220, 0
96, 216, 0
97, 213, 0
98, 202, 0
99, 198, 0
100, 194, 0
101, 193, 0
102, 193, 0
103, 193, 0
104, 194, 0
105, 190, 0
106, 199, 0
107, 204, 0
108, 206, 0
109, 200, 0
110, 200, 0
111, 202, 0
112, 202, 0
113, 218, 0
114, 212, 0
115, 210, 0
116, 198, 0
117, 197, 0
118, 187, 0
119, 196, 0
120, 194, 0
121, 195, 0
122, 200, 0
123, 189, 0
124, 185, 0
125, 192, 0
126, 189, 0
127, 196, 0
128, 194, 0
129, 207, 0
130, 208, 0
131, 205, 0
132, 212, 0
133, 214, 0
134, 196, 0
135, 189, 0
136, 197, 0
137, 204, 0
138, 192, 0
139, 199, 0
140, 197, 0
141, 208, 0
142, 196, 0
143, 192, 0
144, 192, 0
145, 193, 0
146, 191, 0
147, 189, 0
148, 180, 0
149, 198, 0
150, 204, 0
151, 199, 0
152, 202, 0
153, 210, 0
154, 213, 0
155, 217, 0
156, 198, 0
157, 184, 0
158, 182, 0
159, 188, 0
160, 197, 0
161, 198, 0
162, 195, 0
163, 186, 0
164, 188, 0
165, 195, 0
166, 187, 0
167, 193, 0
168, 203, 0
169, 205, 0
170, 204, 0
171, 200, 0
172, 204, 0
173, 214, 0
174, 216, 0
175, 223, 0
176, 220, 0
177, 219, 0
178, 219, 0
179, 210, 0
180, 201, 0
181, 200, 0
182, 209, 0
183, 209, 0
184, 198, 0
185, 211, 0
186, 215, 0
187, 221, 0
188, 223, 0
189, 224, 0
190, 223, 0
191, 230, 0
192, 227, 0
193, 224, 0
194, 212, 0
195, 222, 0
196, 211, 0
197, 220, 0
198, 224, 0
199, 217, 0
200, 199, 0
201, 197, 0
202, 213, 0
203, 213, 0
204, 216, 0
205, 223, 0
206, 216, 0
