# Year, Herbivore Count, Carnivore Count
0, 50, 0
1, 48, 0
2, 83, 0
3, 102, 0
4, 107, 0
5, 116, 0
6, 130, 0
7, 146, 0
8, 158, 0
9, 172, 0
10, 167, 0
11, 178, 0
12, 180, 0
13, 192, 0
14, 196, 0
15, 207, 0
16, 196, 0
17, 196, 0
18, 196, 0
19, 192, 0
20, 197, 0
21, 207, 0
22, 200, 0
23, 200, 0
24, 198, 0
25, 191, 0
26, 192, 0
27, 191, 0
28, 200, 0
29, 199, 0
30, 195, 0
31, 196, 0
32, 190, 0
33, 197, 0
34, 196, 0
35, 201, 0
36, 206, 0
37, 209, 0
38, 209, 0
39, 215, 0
40, 226, 0
41, 219, 0
42, 212, 0
43, 217, 0
44, 206, 0
45, 204, 0
46, 201, 0
47, 200, 0
48, 204, 0
49, 202, 0
50, 210, 0
51, 210, 0
52, 212, 0
53, 208, 0
54, 211, 0
55, 215, 0
56, 212, 0
57, 201, 0
58, 196, 0
59, 191, 0
60, 206, 0
61, 210, 0
62, 201, 0
63, 206, 0
64, 202, 0
65, 198, 0
66, 198, 0
67, 199, 0
68, 197, 0
69, 199, 0
70, 196, 0
71, 198, 0
72, 200, 0
73, 197, 0
74, 213, 0
75, 204, 0
76, 204, 0
77, 199, 0
78, 197, 0
79, 191, 0
80, 197, 0
81, 196, 0
82, 208, 0
83, 205, 0
84, 210, 0
85, 206, 0
86, 202, 0
87, 203, 0
88, 203, 0
89, 199, 0
90, 204, 0
91, 211, 0
92, 210, 0
93, 207, 0
94, 201, 0
95, 204, 0
96, 198, 0
97, 210, 0
98, 205, 0
99, 198, 0
100, 198, 0
101, 197, 0
102, 199, 0
103, 211, 0
104, 203, 0
105, 199, 0
106, 198, 0
107, 207, 0
108, 207, 0
109, 219, 0
110, 202, 0
111, 186, 0
112, 185, 0
113, 197, 0
114, 201, 0
115, 203, 0
116, 211, 0
117, 209, 0
118, 209, 0
119, 195, 0
120, 199, 0
121, 199, 0
122, 187, 0
123, 180, 0
124, 180, 0
125, 182, 0
126, 189, 0
127, 197, 0
128, 190, 0
129, 195, 0
130, 199, 0
131, 205, 0
132, 196, 0
133, 198, 0
134, 202, 0
135, 201, 0
136, 209, 0
137, 210, 0
138, 213, 0
139, 201, 0
140, 200, 0
141, 199, 0
142, 199, 0
143, 203, 0
144, 207, 0
145, 207, 0
146, 208, 0
147, 207, 0
148, 206, 0
149, 201, 0
150, 204, 0
151, 209, 0
152, 196, 0
153, 197, 0
154, 203, 0
155, 209, 0
156, 209, 0
157, 210, 0
158, 215, 0
159, 204, 0
160, 210, 0
161, 212, 0
162, 205, 0
163, 197, 0
164, 181, 0
165, 179, 0
166, 193, 0
167, 199, 0
168, 207, 0
169, 203, 0
170, 211, 0
171, 208, 0
172, 216, 0
173, 219, 0
174, 221, 0
175, 218, 0
176, 218, 0
177, 214, 0
178, 211, 0
179, 216, 0
180, 214, 0
181, 222, 0
182, 216, 0
183, 213, 0
184, 209, 0
185, 202, 0
186, 208, 0
187, 213, 0
188, 214, 0
189, 206, 0
190, 201, 0
191, 196, 0
192, 205, 0
193, 203, 0
194, 199, 0
195, 200, 0
196, 199, 0
197, 208, 0
198, 211, 0
199, 202, 0
200, 211, 0
201, 211, 0
202, 205, 0
203, 205, 0
204, 206, 0
205, 199, 0
206, 207, 0
