# Year, Herbivore Count, Carnivore Count
0, 50, 0
1, 46, 0
2, 80, 0
3, 96, 0
4, 103, 0
5, 115, 0
6, 125, 0
7, 139, 0
8, 157, 0
9, 174, 0
10, 177, 0
11, 179, 0
12, 177, 0
13, 169, 0
14, 177, 0
15, 193, 0
16, 207, 0
17, 204, 0
18, 216, 0
19, 219, 0
20, 225, 0
21, 216, 0
22, 209, 0
23, 206, 0
24, 205, 0
25, 204, 0
26, 214, 0
27, 211, 0
28, 211, 0
29, 209, 0
30, 209, 0
31, 207, 0
32, 208, 0
33, 208, 0
34, 203, 0
35, 201, 0
36, 203, 0
37, 206, 0
38, 206, 0
39, 203, 0
40, 199, 0
41, 203, 0
42, 196, 0
43, 204, 0
44, 212, 0
45, 213, 0
46, 216, 0
47, 219, 0
48, 211, 0
49, 214, 0
50, 215, 0
51, 214, 0
52, 213, 0
53, 209, 0
54, 205, 0
55, 194, 0
56, 202, 0
57, 200, 0
58, 201, 0
59, 196, 0
60, 197, 0
61, 201, 0
62, 199, 0
63, 203, 0
64, 200, 0
65, 198, 0
66, 200, 0
67, 206, 0
68, 209, 0
69, 209, 0
70, 193, 0
71, 189, 0
72, 189, 0
73, 190, 0
74, 195, 0
75, 203, 0
76, 202, 0
77, 206, 0
78, 211, 0
79, 208, 0
80, 210, 0
81, 201, 0
82, 200, 0
83, 202, 0
84, 204, 0
85, 202, 0
86, 204, 0
87, 196, 0
88, 193, 0
89, 198, 0
90, 203, 0
91, 189, 0
92, 199, 0
93, 205, 0
94, 198, 0
95, 203, 0
96, 213, 0
97, 203, 0
98, 208, 0
99, 205, 0
100, 199, 0
101, 201, 0
102, 206, 0
103, 206, 0
104, 208, 0
105, 206, 0
106, 211, 0
107, 217, 0
108, 225, 0
109, 206, 0
110, 200, 0
111, 203, 0
112, 205, 0
113, 208, 0
114, 201, 0
115, 193, 0
116, 201, 0
117, 200, 0
118, 195, 0
119, 188, 0
120, 185, 0
121, 189, 0
122, 192, 0
123, 188, 0
124, 188, 0
125, 196, 0
126, 198, 0
127, 197, 0
128, 203, 0
129, 204, 0
130, 204, 0
131, 212, 0
132, 211, 0
133, 217, 0
134, 214, 0
135, 209, 0
136, 212, 0
137, 216, 0
138, 204, 0
139, 199, 0
140, 197, 0
141, 192, 0
142, 197, 0
143, 193, 0
144, 201, 0
145, 210, 0
146, 212, 0
147, 208, 0
148, 210, 0
149, 213, 0
150, 216, 0
151, 215, 0
152, 218, 0
153, 215, 0
154, 208, 0
155, 211, 0
156, 202, 0
157, 207, 0
158, 210, 0
159, 212, 0
160, 211, 0
161, 211, 0
162, 212, 0
163, 214, 0
164, 200, 0
165, 191, 0
166, 194, 0
167, 192, 0
168, 188, 0
169, 193, 0
170, 200, 0
171, 195, 0
172, 189, 0
173, 189, 0
174, 190, 0
175, 193, 0
176, 200, 0
177, 205, 0
178, 200, 0
179, 189, 0
180, 199, 0
181, 188, 0
182, 200, 0
183, 205, 0
184, 206, 0
185, 202, 0
186, 197, 0
187, 206, 0
188, 201, 0
189, 196, 0
190, 193, 0
191, 196, 0
192, 188, 0
193, 193, 0
194, 202, 0
195, 208, 0
196, 199, 0
197, 205, 0
198, 211, 0
199, 215, 0
200, 209, 0
201, 209, 0
202, 213, 0
203, 213, 0
204, 218, 0
205, 212, 0
206, 216, 0
207, 212, 0
208, 219, 0
209, 211, 0
210, 217, 0
211, 209, 0
212, 213, 0
213, 215, 0
214, 219, 0
215, 209, 0
216, 211, 0
217, 204, 0
218, 188, 0
219, 190, 0
220, 198, 0
221, 198, 0
222, 199, 0
223, 200, 0
224, 195, 0
225, 203, 0
226, 203, 0
227, 201, 0
228, 198, 0
229, 199, 0
230, 192, 0
231, 195, 0
232, 195, 0
233, 200, 0
234, 205, 0
235, 211, 0
236, 204, 0
237, 200, 0
238, 193, 0
239, 199, 0
240, 199, 0
241, 197, 0
242, 205, 0
243, 212, 0
244, 213, 0
245, 217, 0
246, 217, 0
247, 209, 0
248, 209, 0
249, 201, 0
250, 200, 0
251, 207, 0
252, 206, 0
253, 211, 0
254, 209, 0
255, 210, 0
256, 208, 0
257, 220, 0
258, 215, 0
259, 213, 0
260, 205, 0
261, 196, 0
262, 193, 0
263, 192, 0
264, 194, 0
265, 192, 0
266, 198, 0
267, 197, 0
268, 196, 0
269, 202, 0
270, 201, 0
271, 206, 0
272, 195, 0
273, 202, 0
274, 188, 0
275, 180, 0
276, 190, 0
277, 189, 0
278, 196, 0
279, 191, 0
280, 191, 0
281, 196, 0
282, 202, 0
283, 204, 0
284, 199, 0
285, 211, 0
286, 214, 0
287, 205, 0
288, 200, 0
289, 204, 0
290, 209, 0
291, 208, 0
292, 211, 0
293, 214, 0
294, 212, 0
295, 205, 0
296, 218, 0
297, 225, 0
298, 214, 0
299, 213, 0
300, 201, 0
301, 197, 0
302, 191, 0
303, 192, 0
304, 201, 0
305, 198, 0
306, 206, 0
307, 202, 0
308, 202, 0
309, 214, 0
310, 215, 0
