# Year, Herbivore Count, Carnivore Count
0, 50, 0
1, 47, 0
2, 80, 0
3, 96, 0
4, 105, 0
5, 119, 0
6, 134, 0
7, 153, 0
8, 158, 0
9, 155, 0
10, 153, 0
11, 168, 0
12, 176, 0
13, 174, 0
14, 180, 0
15, 187, 0
16, 189, 0
17, 195, 0
18, 198, 0
19, 194, 0
20, 196, 0
21, 195, 0
22, 187, 0
23, 186, 0
24, 179, 0
25, 181, 0
26, 191, 0
27, 191, 0
28, 190, 0
29, 184, 0
30, 186, 0
31, 196, 0
32, 199, 0
33, 195, 0
34, 197, 0
35, 204, 0
36, 200, 0
37, 196, 0
38, 196, 0
39, 200, 0
40, 204, 0
41, 202, 0
42, 198, 0
43, 198, 0
44, 198, 0
45, 204, 0
46, 199, 0
47, 206, 0
48, 204, 0
49, 203, 0
50, 203, 0
51, 215, 0
52, 204, 0
53, 202, 0
54, 214, 0
55, 206, 0
56, 205, 0
57, 209, 0
58, 216, 0
59, 204, 0
60, 190, 0
61, 193, 0
62, 194, 0
63, 198, 0
64, 192, 0
65, 192, 0
66, 192, 0
67, 200, 0
68, 207, 0
69, 201, 0
70, 204, 0
71, 206, 0
72, 201, 0
73, 207, 0
74, 204, 0
75, 207, 0
76, 204, 0
77, 197, 0
78, 202, 0
79, 199, 0
80, 190, 0
81, 191, 0
82, 197, 0
83, 198, 0
84, 201, 0
85, 195, 0
86, 198, 0
87, 194, 0
88, 198, 0
89, 195, 0
90, 196, 0
91, 202, 0
92, 203, 0
93, 206, 0
94, 207, 0
95, 206, 0
96, 210, 0
97, 200, 0
98, 204, 0
99, 196, 0
100, 185, 0
101, 191, 0
102, 197, 0
103, 195, 0
104, 201, 0
105, 204, 0
106, 195, 0
107, 198, 0
108, 194, 0
109, 207, 0
110, 205, 0
111, 212, 0
112, 212, 0
113, 216, 0
114, 211, 0
115, 214, 0
116, 208, 0
117, 213, 0
118, 215, 0
119, 218, 0
120, 220, 0
121, 211, 0
122, 208, 0
123, 214, 0
124, 215, 0
125, 207, 0
126, 221, 0
127, 210, 0
128, 212, 0
129, 207, 0
130, 215, 0
131, 209, 0
132, 210, 0
133, 203, 0
134, 210, 0
135, 207, 0
136, 198, 0
137, 200, 0
138, 196, 0
139, 197, 0
140, 199, 0
141, 208, 0
142, 208, 0
143, 210, 0
144, 212, 0
145, 200, 0
146, 192, 0
147, 192, 0
148, 186, 0
149, 192, 0
150, 189, 0
151, 197, 0
152, 202, 0
153, 205, 0
154, 204, 0
155, 196, 0
156, 201, 0
157, 193, 0
158, 199, 0
159, 199, 0
160, 191, 0
161, 195, 0
162, 195, 0
163, 192, 0
164, 188, 0
165, 197, 0
166, 206, 0
167, 213, 0
168, 199, 0
169, 201, 0
170, 197, 0
171, 194, 0
172, 204, 0
173, 198, 0
174, 192, 0
175, 199, 0
176, 196, 0
177, 194, 0
178, 205, 0
179, 213, 0
180, 212, 0
181, 211, 0
182, 212, 0
183, 206, 0
184, 204, 0
185, 201, 0
186, 208, 0
187, 200, 0
