# Year, Herbivore Count, Carnivore Count
0, 50, 0
1, 45, 0
2, 78, 0
3, 101, 0
4, 102, 0
5, 113, 0
6, 131, 0
7, 141, 0
8, 154, 0
9, 157, 0
10, 166, 0
11, 169, 0
12, 173, 0
13, 175, 0
14, 179, 0
15, 186, 0
16, 190, 0
17, 193, 0
18, 197, 0
19, 192, 0
20, 206, 0
21, 211, 0
22, 205, 0
23, 193, 0
24, 192, 0
25, 193, 0
26, 196, 0
27, 206, 0
28, 200, 0
29, 200, 0
30, 197, 0
31, 206, 0
32, 208, 0
33, 208, 0
34, 213, 0
35, 215, 0
36, 204, 0
37, 204, 0
38, 197, 0
39, 205, 0
40, 206, 0
41, 213, 0
42, 218, 0
43, 214, 0
44, 217, 0
45, 202, 0
46, 204, 0
47, 212, 0
48, 214, 0
49, 215, 0
50, 213, 0
51, 213, 0
52, 209, 0
53, 211, 0
54, 210, 0
55, 205, 0
56, 209, 0
57, 205, 0
58, 206, 0
59, 211, 0
60, 218, 0
61, 211, 0
62, 205, 0
63, 205, 0
64, 202, 0
65, 210, 0
66, 209, 0
67, 208, 0
68, 210, 0
69, 208, 0
70, 188, 0
71, 190, 0
72, 186, 0
73, 194, 0
74, 198, 0
75, 201, 0
76, 210, 0
77, 208, 0
78, 207, 0
79, 201, 0
80, 198, 0
81, 201, 0
82, 202, 0
83, 198, 0
84, 208, 0
85, 206, 0
86, 193, 0
87, 206, 0
88, 203, 0
89, 190, 0
90, 186, 0
91, 189, 0
92, 189, 0
93, 198, 0
94, 193, 0
95, 189, 0
96, 203, 0
97, 200, 0
98, 196, 0
99, 199, 0
100, 192, 0
101, 187, 0
102, 175, 0
103, 179, 0
104, 191, 0
105, 196, 0
106, 196, 0
107, 194, 0
108, 200, 0
109, 202, 0
110, 197, 0
111, 207, 0
112, 209, 0
113, 217, 0
114, 213, 0
115, 209, 0
116, 200, 0
117, 200, 0
118, 205, 0
119, 200, 0
120, 202, 0
121, 207, 0
122, 209, 0
123, 207, 0
124, 214, 0
125, 204, 0
126, 201, 0
127, 207, 0
128, 211, 0
129, 214, 0
130, 203, 0
131, 207, 0
132, 196, 0
133, 199, 0
134, 209, 0
135, 207, 0
136, 206, 0
137, 197, 0
138, 197, 0
139, 207, 0
140, 198, 0
141, 194, 0
142, 201, 0
143, 199, 0
144, 196, 0
145, 195, 0
146, 196, 0
147, 209, 0
148, 213, 0
149, 214, 0
150, 206, 0
151, 203, 0
152, 204, 0
153, 196, 0
154, 210, 0
155, 213, 0
156, 199, 0
157, 203, 0
158, 202, 0
159, 205, 0
160, 204, 0
161, 196, 0
162, 197, 0
163, 195, 0
164, 197, 0
165, 194, 0
166, 200, 0
167, 197, 0
168, 193, 0
169, 202, 0
170, 198, 0
171, 189, 0
172, 196, 0
173, 202, 0
174, 203, 0
175, 203, 0
176, 207, 0
177, 196, 0
178, 210, 0
179, 217, 0
180, 215, 0
181, 211, 0
182, 204, 0
183, 203, 0
184, 201, 0
185, 199, 0
186, 194, 0
187, 193, 0
188, 194, 0
189, 189, 0
