# Year, Herbivore Count, Carnivore Count
0, 50, 0
1, 46, 0
2, 80, 0
3, 100, 0
4, 106, 0
5, 122, 0
6, 131, 0
7, 142, 0
8, 164, 0
9, 170, 0
10, 173, 0
11, 178, 0
12, 187, 0
13, 187, 0
14, 191, 0
15, 200, 0
16, 205, 0
17, 209, 0
18, 212, 0
19, 196, 0
20, 194, 0
21, 201, 0
22, 217, 0
23, 217, 0
24, 213, 0
25, 207, 0
26, 207, 0
27, 211, 0
28, 218, 0
29, 219, 0
30, 222, 0
31, 216, 0
32, 215, 0
33, 211, 0
34, 204, 0
35, 200, 0
36, 198, 0
37, 199, 0
38, 198, 0
39, 199, 0
40, 194, 0
41, 194, 0
42, 197, 0
43, 195, 0
44, 204, 0
45, 205, 0
46, 202, 0
47, 205, 0
48, 210, 0
49, 215, 0
50, 214, 20
51, 161, 32
52, 120, 38
53, 97, 48
54, 88, 55
55, 83, 57
56, 72, 65
57, 63, 63
58, 62, 65
59, 63, 69
60, 53, 67
61, 51, 61
62, 50, 62
63, 41, 66
64, 35, 71
65, 27, 66
66, 24, 68
67, 21, 61
68, 20, 56
69, 23, 56
70, 15, 48
71, 19, 45
72, 19, 42
73, 15, 36
74, 16, 32
75, 15, 34
76, 14, 31
77, 12, 25
78, 16, 21
79, 19, 15
80, 23, 11
81, 29, 10
82, 28, 10
83, 35, 8
84, 40, 3
85, 50, 3
86, 65, 3
87, 82, 3
88, 90, 4
89, 112, 3
90, 122, 2
91, 129, 3
92, 140, 3
93, 141, 3
94, 157, 5
95, 154, 7
96, 157, 9
97, 151, 13
98, 153, 14
99, 154, 19
100, 143, 22
101, 143, 24
102, 136, 26
103, 126, 30
104, 114, 31
105, 113, 30
106, 110, 31
107, 104, 29
108, 103, 28
109, 97, 28
110, 84, 32
111, 78, 39
112, 82, 46
113, 81, 45
114, 70, 45
115, 66, 49
116, 73, 47
117, 71, 53
118, 73, 49
119, 75, 51
120, 77, 49
121, 77, 56
122, 78, 48
123, 71, 52
124, 79, 48
125, 74, 45
126, 70, 40
127, 68, 45
128, 80, 44
129, 83, 45
130, 90, 47
131, 87, 45
132, 94, 42
133, 83, 45
134, 95, 46
135, 96, 48
136, 94, 45
137, 89, 48
138, 94, 49
139, 99, 45
140, 95, 43
141, 89, 45
142, 91, 47
143, 93, 46
144, 91, 43
145, 85, 44
146, 91, 41
147, 94, 36
148, 93, 37
149, 97, 43
150, 99, 43
151, 92, 48
152, 84, 44
153, 81, 39
154, 75, 45
155, 74, 42
156, 72, 40
157, 76, 45
158, 77, 42
159, 77, 42
160, 76, 36
161, 74, 34
162, 86, 33
163, 81, 39
164, 82, 37
165, 87, 35
166, 87, 41
167, 100, 43
168, 83, 45
169, 103, 44
170, 87, 43
171, 88, 35
172, 97, 39
173, 87, 35
174, 103, 38
175, 94, 33
176, 86, 34
177, 82, 37
178, 90, 44
179, 77, 48
180, 79, 40
181, 88, 42
182, 78, 45
183, 71, 43
184, 68, 47
185, 73, 44
186, 79, 51
187, 73, 46
188, 77, 38
189, 77, 41
190, 83, 44
191, 78, 46
192, 74, 44
193, 83, 37
194, 93, 38
195, 80, 36
196, 86, 35
197, 81, 37
198, 73, 42
199, 86, 39
200, 73, 43
201, 75, 42
202, 87, 41
203, 90, 37
204, 97, 37
205, 84, 43
206, 99, 33
207, 94, 37
208, 99, 39
209, 94, 36
210, 94, 31
211, 112, 30
212, 99, 30
213, 112, 37
214, 102, 37
215, 104, 31
216, 103, 37
217, 90, 32
218, 89, 34
219, 94, 27
220, 92, 31
221, 81, 34
222, 71, 39
223, 75, 37
224, 69, 38
225, 85, 39
226, 89, 37
227, 88, 37
228, 88, 36
229, 92, 40
230, 89, 43
231, 91, 47
232, 85, 49
233, 80, 49
234, 79, 49
235, 76, 45
236, 75, 54
237, 88, 56
238, 80, 55
239, 83, 49
240, 82, 49
241, 81, 42
242, 81, 41
243, 83, 39
244, 84, 36
245, 96, 38
246, 95, 30
247, 103, 27
248, 89, 31
249, 88, 39
250, 91, 33
251, 95, 33
252, 85, 35
253, 88, 31
254, 77, 37
255, 80, 38
256, 82, 35
257, 85, 35
258, 90, 34
259, 98, 34
260, 88, 36
261, 101, 37
262, 89, 38
263, 95, 41
264, 85, 43
265, 91, 49
266, 89, 44
267, 76, 46
268, 68, 46
269, 72, 48
270, 65, 45
271, 72, 49
272, 71, 45
273, 78, 48
274, 73, 46
275, 76, 49
276, 69, 55
277, 67, 61
278, 81, 49
279, 84, 52
280, 68, 45
281, 62, 51
282, 66, 49
283, 72, 47
284, 73, 38
285, 76, 39
286, 80, 45
287, 85, 40
288, 80, 40
289, 86, 41
290, 100, 38
291, 104, 31
292, 103, 29
293, 98, 32
294, 101, 33
295, 99, 35
296, 86, 37
297, 90, 39
298, 84, 43
299, 82, 48
300, 88, 46
301, 85, 47
302, 80, 49
303, 74, 48
304, 70, 53
305, 76, 55
306, 76, 53
307, 77, 53
308, 74, 62
309, 66, 60
310, 60, 58
