# Year, Herbivore Count, Carnivore Count
0, 50, 0
1, 48, 0
2, 86, 0
3, 110, 0
4, 112, 0
5, 119, 0
6, 127, 0
7, 139, 0
8, 161, 0
9, 177, 0
10, 190, 0
11, 183, 0
12, 190, 0
13, 184, 0
14, 189, 0
15, 183, 0
16, 189, 0
17, 199, 0
18, 191, 0
19, 198, 0
20, 202, 0
21, 201, 0
22, 190, 0
23, 188, 0
24, 192, 0
25, 198, 0
26, 198, 0
27, 202, 0
28, 198, 0
29, 192, 0
30, 197, 0
31, 190, 0
32, 185, 0
33, 190, 0
34, 202, 0
35, 202, 0
36, 194, 0
37, 197, 0
38, 197, 0
39, 201, 0
40, 204, 0
41, 206, 0
42, 198, 0
43, 207, 0
44, 214, 0
45, 208, 0
46, 219, 0
47, 224, 0
48, 227, 0
49, 218, 0
50, 211, 20
51, 165, 33
52, 124, 44
53, 104, 54
54, 103, 61
55, 81, 60
56, 76, 64
57, 76, 61
58, 69, 55
59, 61, 56
60, 48, 62
61, 48, 66
62, 38, 64
63, 31, 52
64, 24, 50
65, 21, 52
66, 25, 46
67, 24, 46
68, 19, 51
69, 13, 53
70, 17, 48
71, 13, 44
72, 14, 39
73, 13, 34
74, 10, 32
75, 15, 28
76, 16, 25
77, 16, 18
78, 19, 16
79, 25, 11
80, 30, 8
81, 35, 6
82, 41, 5
83, 50, 5
84, 56, 3
85, 66, 5
86, 85, 5
87, 99, 5
88, 106, 5
89, 124, 4
90, 127, 4
91, 141, 6
92, 146, 8
93, 153, 7
94, 146, 8
95, 134, 10
96, 136, 13
97, 139, 18
98, 131, 21
99, 125, 21
100, 130, 24
101, 124, 27
102, 118, 29
103, 100, 35
104, 99, 34
105, 91, 39
106, 91, 41
107, 84, 41
108, 87, 45
109, 79, 47
110, 76, 50
111, 68, 48
112, 71, 52
113, 74, 52
114, 77, 57
115, 63, 50
116, 60, 46
117, 54, 50
118, 52, 53
119, 60, 54
120, 59, 52
121, 62, 54
122, 69, 47
123, 67, 52
124, 62, 52
125, 64, 45
126, 65, 48
127, 70, 56
128, 67, 51
129, 70, 54
130, 75, 51
131, 67, 46
132, 77, 41
133, 88, 38
134, 88, 36
135, 90, 37
136, 90, 42
137, 89, 46
138, 87, 37
139, 94, 41
140, 96, 32
141, 93, 33
142, 98, 27
143, 89, 32
144, 99, 36
145, 92, 37
146, 100, 33
147, 91, 30
148, 88, 35
149, 86, 43
150, 100, 37
151, 94, 40
152, 103, 39
153, 96, 41
154, 100, 45
155, 89, 43
156, 94, 48
157, 91, 52
158, 94, 42
159, 99, 40
160, 93, 34
161, 89, 34
162, 89, 36
163, 89, 37
164, 85, 40
165, 76, 45
166, 64, 41
167, 80, 49
168, 75, 48
169, 75, 52
170, 84, 49
171, 87, 42
172, 86, 44
173, 80, 46
174, 84, 51
175, 87, 54
176, 91, 52
177, 87, 52
178, 83, 53
179, 82, 55
180, 78, 56
181, 81, 53
182, 75, 48
183, 74, 47
184, 68, 44
185, 77, 45
186, 71, 44
187, 73, 42
188, 72, 44
189, 79, 43
190, 82, 49
191, 89, 45
192, 80, 48
193, 74, 50
194, 74, 41
195, 77, 41
196, 83, 40
197, 79, 38
198, 82, 34
199, 83, 38
200, 86, 36
201, 91, 32
202, 94, 30
203, 88, 31
204, 88, 31
205, 83, 30
206, 95, 36
207, 95, 37
208, 97, 40
209, 90, 37
210, 104, 38
211, 110, 36
212, 103, 42
213, 102, 34
214, 97, 38
215, 98, 40
216, 99, 42
217, 96, 43
218, 83, 44
219, 83, 42
220, 86, 47
221, 93, 53
222, 81, 49
223, 70, 55
224, 68, 50
225, 76, 47
226, 74, 46
227, 69, 40
228, 62, 38
229, 68, 42
230, 69, 40
231, 69, 41
232, 72, 41
233, 89, 39
234, 89, 39
235, 88, 37
236, 84, 38
237, 91, 41
238, 94, 39
239, 83, 41
240, 86, 33
241, 84, 32
242, 87, 32
243, 88, 35
244, 100, 40
245, 101, 32
246, 87, 29
247, 93, 28
248, 86, 28
249, 90, 29
