# Year, Herbivore Count, Carnivore Count
0, 50, 0
1, 48, 0
2, 88, 0
3, 111, 0
4, 114, 0
5, 122, 0
6, 130, 0
7, 141, 0
8, 146, 0
9, 155, 0
10, 165, 0
11, 171, 0
12, 170, 0
13, 179, 0
14, 185, 0
15, 192, 0
16, 188, 0
17, 201, 0
18, 204, 0
19, 195, 0
20, 190, 0
21, 190, 0
22, 186, 0
23, 195, 0
24, 198, 0
25, 200, 0
26, 204, 0
27, 198, 0
28, 214, 0
29, 214, 0
30, 206, 0
31, 209, 0
32, 214, 0
33, 203, 0
34, 207, 0
35, 214, 0
36, 218, 0
37, 224, 0
38, 216, 0
39, 208, 0
40, 200, 0
41, 209, 0
42, 212, 0
43, 209, 0
44, 216, 0
45, 202, 0
46, 206, 0
47, 217, 0
48, 224, 0
49, 223, 0
50, 227, 20
51, 157, 35
52, 123, 42
53, 94, 47
54, 90, 49
55, 85, 58
56, 72, 61
57, 67, 59
58, 66, 62
59, 65, 64
60, 68, 69
61, 58, 67
62, 58, 69
63, 54, 71
64, 56, 74
65, 50, 65
66, 44, 68
67, 35, 64
68, 31, 64
69, 19, 63
70, 20, 64
71, 19, 59
72, 19, 45
73, 16, 50
74, 15, 44
75, 14, 43
76, 15, 41
77, 15, 35
78, 19, 28
79, 19, 25
80, 20, 20
81, 26, 15
82, 33, 10
83, 45, 8
84, 49, 9
85, 59, 9
86, 65, 7
87, 79, 6
88, 91, 5
89, 112, 4
90, 125, 4
91, 132, 4
92, 135, 3
93, 139, 4
94, 154, 5
95, 163, 5
96, 165, 4
97, 167, 5
98, 160, 4
99, 155, 5
100, 162, 8
101, 161, 7
102, 151, 8
103, 156, 9
104, 156, 11
105, 151, 15
106, 142, 17
107, 147, 22
108, 134, 23
109, 132, 25
110, 113, 29
111, 114, 32
112, 112, 35
113, 96, 40
114, 100, 38
115, 94, 44
116, 94, 48
117, 97, 49
118, 84, 45
119, 74, 44
120, 68, 49
121, 74, 47
122, 74, 55
123, 63, 63
124, 61, 59
125, 63, 58
126, 60, 52
127, 57, 57
128, 64, 44
129, 66, 49
130, 59, 54
131, 49, 60
132, 45, 63
133, 44, 61
134, 43, 61
135, 47, 52
136, 36, 55
137, 41, 55
138, 39, 59
139, 39, 50
140, 38, 48
141, 38, 39
142, 42, 35
143, 41, 33
144, 47, 32
145, 50, 30
146, 54, 28
147, 65, 29
148, 65, 25
149, 77, 24
150, 89, 21
151, 101, 24
152, 102, 23
153, 91, 28
154, 101, 29
155, 111, 24
156, 109, 27
157, 100, 28
158, 119, 27
159, 118, 31
160, 115, 33
161, 104, 39
162, 91, 39
163, 96, 40
164, 99, 44
165, 82, 45
166, 77, 46
167, 86, 51
168, 90, 50
169, 86, 42
170, 72, 42
171, 84, 38
172, 80, 41
173, 68, 45
174, 59, 44
175, 52, 44
176, 50, 49
177, 53, 47
178, 53, 47
179, 44, 48
180, 40, 52
181, 31, 54
182, 33, 55
183, 29, 49
184, 28, 49
185, 31, 46
186, 33, 41
187, 32, 36
188, 34, 36
189, 37, 36
190, 36, 27
191, 43, 29
192, 44, 25
193, 46, 27
194, 54, 29
195, 56, 24
196, 63, 21
197, 76, 17
198, 95, 14
199, 103, 15
200, 112, 13
201, 119, 12
202, 121, 11
203, 123, 17
204, 119, 19
205, 110, 22
206, 114, 24
