# Year, Herbivore Count, Carnivore Count
0, 50, 0
1, 47, 0
2, 84, 0
3, 105, 0
4, 112, 0
5, 121, 0
6, 145, 0
7, 164, 0
8, 179, 0
9, 174, 0
10, 180, 0
11, 171, 0
12, 161, 0
13, 180, 0
14, 184, 0
15, 181, 0
16, 183, 0
17, 185, 0
18, 176, 0
19, 179, 0
20, 179, 0
21, 184, 0
22, 191, 0
23, 196, 0
24, 195, 0
25, 193, 0
26, 192, 0
27, 194, 0
28, 200, 0
29, 200, 0
30, 190, 0
31, 187, 0
32, 192, 0
33, 188, 0
34, 202, 0
35, 201, 0
36, 211, 0
37, 208, 0
38, 206, 0
39, 206, 0
40, 197, 0
41, 195, 0
42, 200, 0
43, 208, 0
44, 211, 0
45, 208, 0
46, 217, 0
47, 214, 0
48, 207, 0
49, 199, 0
50, 194, 20
51, 159, 36
52, 124, 44
53, 109, 48
54, 104, 52
55, 90, 58
56, 84, 57
57, 73, 55
58, 70, 61
59, 69, 60
60, 63, 60
61, 60, 60
62, 46, 68
63, 50, 67
64, 46, 63
65, 42, 63
66, 34, 54
67, 30, 51
68, 28, 57
69, 24, 55
70, 17, 60
71, 17, 55
72, 16, 53
73, 17, 47
74, 16, 44
75, 17, 32
76, 18, 29
77, 15, 25
78, 18, 21
79, 22, 21
80, 23, 15
81, 28, 14
82, 35, 13
83, 39, 12
84, 45, 11
85, 45, 10
86, 58, 7
87, 70, 5
88, 84, 4
89, 103, 6
90, 104, 6
91, 106, 6
92, 121, 5
93, 130, 5
94, 133, 4
95, 132, 5
96, 140, 8
97, 143, 8
98, 145, 12
99, 152, 12
100, 147, 15
101, 147, 17
102, 138, 18
103, 137, 18
104, 135, 18
105, 120, 20
106, 119, 21
107, 113, 21
108, 115, 26
109, 101, 30
110, 97, 34
111, 98, 34
112, 92, 30
113, 90, 29
114, 90, 27
115, 96, 29
116, 85, 34
117, 96, 33
118, 97, 36
119, 95, 36
120, 94, 38
121, 83, 39
122, 85, 40
123, 84, 39
124, 87, 43
125, 78, 34
126, 81, 41
127, 91, 44
128, 86, 47
129, 83, 49
130, 79, 53
131, 79, 55
132, 78, 57
133, 85, 49
134, 79, 48
135, 79, 46
136, 81, 42
137, 88, 38
138, 89, 32
139, 91, 37
140, 86, 34
141, 89, 38
142, 86, 39
143, 94, 38
144, 96, 39
145, 98, 41
146, 94, 44
147, 99, 43
148, 93, 44
149, 89, 43
150, 99, 45
151, 92, 44
152, 87, 43
153, 100, 46
154, 91, 43
155, 80, 35
156, 81, 42
157, 85, 50
158, 91, 45
159, 90, 49
160, 81, 49
161, 81, 46
162, 89, 44
163, 90, 52
164, 87, 52
165, 94, 40
166, 84, 44
167, 89, 52
168, 85, 49
169, 82, 47
170, 85, 46
171, 86, 47
172, 91, 45
173, 83, 43
174, 80, 40
175, 87, 40
176, 89, 40
177, 80, 43
178, 85, 51
179, 89, 48
180, 86, 42
181, 82, 46
182, 81, 49
183, 84, 46
184, 90, 47
185, 82, 42
186, 77, 41
187, 85, 38
