# Year, Herbivore Count, Carnivore Count
0, 50, 0
1, 45, 0
2, 77, 0
3, 97, 0
4, 105, 0
5, 115, 0
6, 126, 0
7, 145, 0
8, 148, 0
9, 164, 0
10, 171, 0
11, 175, 0
12, 176, 0
13, 170, 0
14, 179, 0
15, 183, 0
16, 188, 0
17, 186, 0
18, 193, 0
19, 198, 0
20, 203, 0
21, 202, 0
22, 201, 0
23, 203, 0
24, 202, 0
25, 198, 0
26, 203, 0
27, 198, 0
28, 201, 0
29, 199, 0
30, 210, 0
31, 206, 0
32, 215, 0
33, 214, 0
34, 209, 0
35, 205, 0
36, 207, 0
37, 198, 0
38, 205, 0
39, 202, 0
40, 200, 0
41, 203, 0
42, 201, 0
43, 204, 0
44, 201, 0
45, 199, 0
46, 202, 0
47, 195, 0
48, 191, 0
49, 199, 0
50, 192, 20
51, 138, 30
52, 116, 41
53, 112, 48
54, 93, 50
55, 90, 58
56, 72, 59
57, 62, 61
58, 45, 61
59, 43, 62
60, 40, 55
61, 31, 51
62, 23, 55
63, 23, 61
64, 13, 63
65, 13, 61
66, 9, 52
67, 9, 52
68, 11, 38
69, 9, 37
70, 10, 31
71, 12, 29
72, 13, 23
73, 19, 21
74, 20, 22
75, 18, 20
76, 19, 14
77, 23, 10
78, 24, 9
79, 29, 10
80, 32, 10
81, 28, 8
82, 36, 6
83, 45, 2
84, 57, 2
85, 62, 1
86, 77, 1
87, 100, 1
88, 120, 1
89, 123, 1
90, 133, 1
91, 138, 0
92, 161, 0
93, 156, 0
94, 165, 0
95, 164, 0
96, 162, 0
97, 168, 0
98, 179, 0
99, 189, 0
100, 190, 0
101, 187, 0
102, 176, 0
103, 182, 0
104, 193, 0
105, 189, 0
106, 188, 0
107, 185, 0
108, 184, 0
109, 186, 0
110, 190, 0
111, 193, 0
112, 189, 0
113, 191, 0
114, 194, 0
115, 198, 0
116, 200, 0
117, 204, 0
118, 204, 0
119, 199, 0
120, 200, 0
121, 200, 0
122, 207, 0
123, 204, 0
124, 203, 0
125, 210, 0
126, 209, 0
127, 211, 0
128, 202, 0
129, 203, 0
130, 210, 0
131, 215, 0
132, 209, 0
133, 197, 0
134, 202, 0
135, 207, 0
136, 199, 0
137, 203, 0
138, 208, 0
139, 208, 0
140, 215, 0
141, 217, 0
142, 217, 0
143, 203, 0
144, 209, 0
145, 210, 0
146, 202, 0
147, 202, 0
148, 204, 0
149, 207, 0
150, 211, 0
151, 220, 0
152, 222, 0
153, 217, 0
154, 215, 0
155, 215, 0
156, 211, 0
157, 205, 0
158, 209, 0
159, 214, 0
160, 204, 0
161, 201, 0
162, 198, 0
163, 202, 0
164, 200, 0
165, 202, 0
166, 203, 0
167, 187, 0
168, 188, 0
169, 188, 0
170, 197, 0
171, 200, 0
172, 190, 0
173, 191, 0
174, 203, 0
175, 195, 0
176, 202, 0
177, 199, 0
178, 202, 0
179, 204, 0
180, 200, 0
181, 201, 0
182, 204, 0
183, 206, 0
184, 210, 0
185, 220, 0
186, 216, 0
187, 210, 0
188, 214, 0
189, 215, 0
190, 214, 0
191, 205, 0
192, 206, 0
193, 213, 0
194, 212, 0
195, 205, 0
196, 204, 0
197, 201, 0
198, 201, 0
199, 207, 0
200, 205, 0
201, 205, 0
202, 204, 0
203, 207, 0
204, 202, 0
205, 209, 0
206, 194, 0
207, 208, 0
208, 193, 0
209, 194, 0
210, 199, 0
211, 192, 0
212, 198, 0
213, 188, 0
214, 192, 0
215, 199, 0
216, 205, 0
217, 194, 0
218, 200, 0
219, 197, 0
220, 194, 0
221, 194, 0
222, 201, 0
223, 199, 0
224, 196, 0
225, 196, 0
226, 205, 0
227, 204, 0
228, 198, 0
229, 205, 0
230, 209, 0
231, 212, 0
232, 218, 0
233, 226, 0
234, 210, 0
235, 215, 0
236, 203, 0
237, 198, 0
238, 194, 0
239, 193, 0
240, 184, 0
241, 188, 0
242, 184, 0
243, 196, 0
244, 188, 0
245, 189, 0
246, 197, 0
247, 204, 0
248, 207, 0
249, 209, 0
