# Year, Herbivore Count, Carnivore Count
0, 50, 0
1, 47, 0
2, 84, 0
3, 105, 0
4, 110, 0
5, 120, 0
6, 135, 0
7, 136, 0
8, 150, 0
9, 163, 0
10, 181, 0
11, 197, 0
12, 199, 0
13, 197, 0
14, 197, 0
15, 198, 0
16, 199, 0
17, 202, 0
18, 206, 0
19, 196, 0
20, 204, 0
21, 194, 0
22, 198, 0
23, 187, 0
24, 200, 0
25, 204, 0
26, 203, 0
27, 191, 0
28, 201, 0
29, 206, 0
30, 211, 0
31, 203, 0
32, 203, 0
33, 212, 0
34, 206, 0
35, 201, 0
36, 198, 0
37, 194, 0
38, 189, 0
39, 203, 0
40, 198, 0
41, 195, 0
42, 193, 0
43, 197, 0
44, 189, 0
45, 186, 0
46, 193, 0
47, 189, 0
48, 197, 0
49, 200, 0
50, 190, 20
51, 136, 36
52, 111, 51
53, 97, 54
54, 100, 56
55, 83, 60
56, 81, 55
57, 77, 56
58, 74, 60
59, 69, 67
60, 62, 58
61, 61, 60
62, 52, 56
63, 37, 56
64, 38, 58
65, 31, 59
66, 29, 63
67, 23, 61
68, 22, 59
69, 22, 55
70, 26, 51
71, 26, 52
72, 26, 48
73, 30, 41
74, 32, 36
75, 34, 32
76, 27, 33
77, 31, 28
78, 31, 26
79, 30, 25
80, 36, 23
81, 47, 19
82, 53, 17
83, 59, 11
84, 69, 13
85, 78, 12
86, 91, 9
87, 106, 10
88, 113, 11
89, 116, 11
90, 119, 12
91, 126, 12
92, 134, 13
93, 128, 14
94, 139, 14
95, 125, 19
96, 120, 18
97, 120, 17
98, 129, 21
99, 132, 22
100, 113, 26
101, 110, 27
102, 107, 31
103, 102, 36
104, 88, 39
105, 93, 38
106, 83, 44
107, 85, 44
108, 93, 41
109, 84, 40
110, 86, 43
111, 83, 44
112, 90, 49
113, 84, 49
114, 83, 51
115, 70, 57
116, 66, 59
117, 58, 53
118, 58, 60
119, 58, 63
120, 66, 63
121, 65, 62
122, 62, 60
123, 71, 63
124, 60, 60
125, 57, 57
126, 53, 61
127, 53, 52
128, 57, 57
129, 57, 50
130, 50, 46
131, 53, 50
132, 60, 49
133, 59, 47
134, 61, 40
135, 64, 35
136, 77, 27
137, 82, 28
138, 88, 32
139, 93, 27
140, 99, 31
141, 94, 32
142, 91, 28
143, 94, 26
144, 100, 27
145, 95, 30
146, 97, 33
147, 101, 35
148, 97, 39
149, 93, 39
150, 99, 39
151, 93, 37
152, 86, 39
153, 89, 35
154, 88, 41
155, 84, 46
156, 85, 50
157, 85, 47
158, 77, 42
159, 88, 41
160, 86, 44
161, 84, 47
162, 75, 44
163, 78, 43
164, 81, 35
165, 87, 39
166, 86, 37
167, 83, 37
168, 84, 44
169, 77, 44
170, 85, 43
171, 86, 39
172, 94, 39
173, 99, 43
174, 103, 40
175, 106, 41
176, 101, 42
177, 86, 49
178, 88, 49
179, 81, 43
180, 87, 46
181, 90, 48
182, 91, 49
183, 86, 45
184, 84, 35
185, 84, 38
186, 88, 35
187, 92, 39
188, 87, 49
189, 86, 41
190, 92, 46
191, 76, 51
192, 85, 51
193, 82, 47
194, 85, 46
195, 82, 43
196, 81, 45
197, 85, 47
198, 73, 45
199, 79, 50
200, 84, 52
201, 86, 47
202, 82, 49
203, 81, 47
204, 81, 45
205, 86, 42
206, 95, 45
207, 83, 45
208, 84, 44
209, 89, 43
210, 84, 42
211, 77, 45
212, 82, 40
213, 82, 38
214, 93, 40
215, 93, 44
216, 94, 35
217, 91, 38
218, 100, 37
219, 93, 41
220, 92, 43
221, 84, 44
222, 84, 44
223, 95, 34
224, 93, 33
225, 90, 37
226, 75, 46
227, 75, 54
228, 67, 52
229, 70, 54
230, 70, 47
231, 80, 50
232, 81, 49
233, 79, 45
234, 77, 53
235, 76, 47
236, 79, 45
237, 71, 43
238, 73, 47
239, 82, 38
240, 92, 31
241, 87, 34
242, 93, 38
243, 97, 39
244, 94, 38
245, 97, 38
246, 83, 45
247, 77, 48
248, 76, 53
249, 72, 48
