# Year, Herbivore Count, Carnivore Count
0, 50, 0
1, 47, 0
2, 76, 0
3, 106, 0
4, 111, 0
5, 114, 0
6, 124, 0
7, 128, 0
8, 147, 0
9, 158, 0
10, 154, 0
11, 157, 0
12, 163, 0
13, 178, 0
14, 185, 0
15, 172, 0
16, 188, 0
17, 192, 0
18, 203, 0
19, 190, 0
20, 198, 0
21, 204, 0
22, 192, 0
23, 196, 0
24, 190, 0
25, 197, 0
26, 194, 0
27, 191, 0
28, 191, 0
29, 191, 0
30, 196, 0
31, 192, 0
32, 192, 0
33, 194, 0
34, 188, 0
35, 183, 0
36, 182, 0
37, 178, 0
38, 192, 0
39, 201, 0
40, 203, 0
41, 205, 0
42, 198, 0
43, 193, 0
44, 198, 0
45, 193, 0
46, 187, 0
47, 186, 0
48, 190, 0
49, 194, 0
50, 193, 20
51, 135, 31
52, 121, 37
53, 100, 51
54, 83, 52
55, 77, 55
56, 75, 56
57, 61, 59
58, 53, 56
59, 49, 51
60, 44, 58
61, 39, 58
62, 29, 54
63, 29, 55
64, 23, 62
65, 22, 49
66, 22, 53
67, 20, 53
68, 17, 50
69, 17, 43
70, 18, 42
71, 17, 36
72, 18, 34
73, 15, 31
74, 13, 30
75, 15, 26
76, 17, 24
77, 20, 19
78, 23, 17
79, 23, 13
80, 26, 10
81, 37, 9
82, 42, 8
83, 49, 5
84, 62, 4
85, 72, 2
86, 90, 2
87, 95, 1
88, 113, 1
89, 127, 1
90, 132, 1
91, 142, 1
92, 150, 0
93, 157, 0
94, 171, 0
95, 173, 0
96, 175, 0
97, 179, 0
98, 185, 0
99, 173, 0
100, 176, 0
101, 180, 0
102, 194, 0
103, 182, 0
104, 184, 0
105, 174, 0
106, 184, 0
107, 182, 0
108, 181, 0
109, 193, 0
110, 190, 0
111, 192, 0
112, 190, 0
113, 201, 0
114, 202, 0
115, 197, 0
116, 197, 0
117, 199, 0
118, 200, 0
119, 199, 0
120, 203, 0
121, 200, 0
122, 198, 0
123, 196, 0
124, 198, 0
125, 198, 0
126, 193, 0
127, 190, 0
128, 191, 0
129, 198, 0
130, 198, 0
131, 194, 0
132, 200, 0
133, 198, 0
134, 204, 0
135, 197, 0
136, 201, 0
137, 205, 0
138, 209, 0
139, 203, 0
140, 199, 0
141, 200, 0
142, 205, 0
143, 214, 0
144, 209, 0
145, 204, 0
146, 214, 0
147, 206, 0
148, 202, 0
149, 199, 0
150, 196, 0
151, 201, 0
152, 211, 0
153, 207, 0
154, 207, 0
155, 210, 0
156, 212, 0
157, 216, 0
158, 213, 0
159, 220, 0
160, 219, 0
161, 211, 0
162, 213, 0
163, 219, 0
164, 215, 0
165, 205, 0
166, 201, 0
167, 202, 0
168, 196, 0
169, 199, 0
170, 204, 0
171, 195, 0
172, 201, 0
173, 203, 0
174, 196, 0
175, 205, 0
176, 208, 0
177, 201, 0
178, 209, 0
179, 230, 0
180, 214, 0
181, 218, 0
182, 219, 0
183, 214, 0
184, 203, 0
185, 197, 0
186, 190, 0
187, 192, 0
