# Year, Herbivore Count, Carnivore Count
0, 50, 0
1, 50, 0
2, 84, 0
3, 105, 0
4, 115, 0
5, 125, 0
6, 137, 0
7, 153, 0
8, 164, 0
9, 168, 0
10, 174, 0
11, 171, 0
12, 176, 0
13, 181, 0
14, 188, 0
15, 187, 0
16, 186, 0
17, 199, 0
18, 205, 0
19, 204, 0
20, 206, 0
21, 200, 0
22, 207, 0
23, 216, 0
24, 215, 0
25, 222, 0
26, 202, 0
27, 210, 0
28, 207, 0
29, 204, 0
30, 198, 0
31, 199, 0
32, 193, 0
33, 185, 0
34, 192, 0
35, 197, 0
36, 199, 0
37, 199, 0
38, 200, 0
39, 191, 0
40, 199, 0
41, 198, 0
42, 201, 0
43, 198, 0
44, 198, 0
45, 197, 0
46, 197, 0
47, 187, 0
48, 192, 0
49, 201, 0
50, 201, 20
51, 147, 31
52, 120, 41
53, 105, 47
54, 83, 49
55, 87, 48
56, 80, 51
57, 70, 58
58, 79, 56
59, 72, 54
60, 74, 59
61, 72, 56
62, 63, 59
63, 61, 59
64, 58, 66
65, 54, 65
66, 54, 67
67, 42, 71
68, 36, 65
69, 34, 70
70, 31, 70
71, 24, 67
72, 26, 62
73, 28, 53
74, 21, 53
75, 19, 54
76, 19, 44
77, 18, 37
78, 21, 32
79, 20, 25
80, 21, 19
81, 27, 15
82, 30, 12
83, 34, 13
84, 37, 12
85, 38, 9
86, 48, 9
87, 54, 9
88, 64, 10
89, 78, 13
90, 88, 12
91, 100, 12
92, 105, 12
93, 127, 12
94, 132, 10
95, 125, 11
96, 122, 11
97, 122, 16
98, 128, 20
99, 126, 18
100, 117, 18
101, 105, 24
102, 110, 24
103, 106, 27
104, 97, 31
105, 93, 30
106, 79, 35
107, 77, 39
108, 77, 42
109, 76, 43
110, 82, 44
111, 88, 41
112, 89, 40
113, 78, 41
114, 78, 39
115, 92, 44
116, 88, 40
117, 87, 42
118, 89, 43
119, 94, 47
120, 85, 46
121, 84, 54
122, 81, 52
123, 75, 57
124, 70, 61
125, 71, 58
126, 62, 61
127, 58, 58
128, 56, 58
129, 52, 50
130, 56, 50
131, 51, 50
132, 61, 47
133, 67, 42
134, 82, 36
135, 82, 29
136, 83, 30
137, 91, 33
138, 94, 30
139, 107, 31
140, 107, 35
141, 99, 32
142, 110, 35
143, 107, 33
144, 102, 33
145, 100, 39
146, 95, 39
147, 96, 37
148, 94, 41
149, 87, 43
150, 86, 38
151, 80, 43
152, 91, 41
153, 97, 36
154, 99, 36
155, 99, 33
156, 94, 35
157, 98, 31
158, 101, 38
159, 79, 42
160, 78, 42
161, 80, 44
162, 84, 38
163, 81, 39
164, 83, 38
165, 88, 41
166, 83, 48
167, 83, 44
168, 84, 38
169, 84, 41
170, 88, 40
171, 86, 41
172, 82, 48
173, 85, 50
174, 88, 50
175, 97, 43
176, 84, 46
177, 77, 46
178, 87, 42
179, 92, 40
180, 92, 37
181, 84, 41
182, 88, 43
183, 99, 45
184, 88, 47
185, 90, 43
186, 98, 46
187, 93, 39
188, 95, 40
189, 79, 38
190, 85, 40
191, 82, 42
192, 89, 43
193, 95, 42
194, 84, 44
195, 84, 40
196, 87, 42
197, 79, 44
198, 81, 44
199, 87, 44
200, 78, 51
201, 67, 49
202, 63, 52
203, 70, 56
204, 70, 56
205, 68, 58
206, 73, 55
207, 66, 51
208, 72, 50
209, 67, 49
210, 57, 52
211, 59, 46
212, 55, 49
213, 64, 53
214, 62, 52
215, 55, 55
216, 52, 58
217, 57, 59
218, 57, 52
219, 53, 48
220, 57, 43
221, 52, 41
222, 49, 39
223, 49, 46
224, 46, 48
225, 56, 47
226, 47, 44
227, 43, 45
228, 48, 37
229, 45, 31
230, 50, 30
231, 48, 33
232, 59, 33
233, 60, 32
234, 72, 36
235, 67, 34
236, 81, 26
237, 97, 23
238, 103, 24
239, 96, 25
240, 91, 23
241, 91, 24
242, 104, 23
243, 101, 19
244, 107, 21
245, 106, 22
246, 108, 25
247, 109, 24
248, 107, 22
249, 107, 25
250, 100, 28
251, 104, 29
252, 111, 31
253, 104, 34
254, 93, 36
255, 93, 39
256, 89, 39
257, 93, 35
258, 97, 43
259, 94, 44
260, 84, 43
261, 99, 49
262, 91, 48
263, 85, 44
264, 72, 49
265, 70, 49
266, 69, 45
267, 73, 46
268, 67, 48
269, 69, 51
270, 71, 56
271, 62, 52
272, 65, 52
273, 63, 52
274, 65, 52
275, 60, 54
276, 71, 57
277, 73, 52
278, 76, 49
279, 80, 39
280, 82, 41
281, 86, 37
282, 100, 34
283, 94, 27
284, 99, 28
285, 84, 29
286, 89, 27
287, 94, 31
288, 90, 30
289, 90, 28
290, 86, 33
291, 90, 32
292, 86, 26
293, 98, 31
294, 101, 30
295, 106, 33
296, 114, 30
297, 112, 26
298, 117, 26
299, 112, 28
300, 111, 28
301, 109, 25
302, 105, 26
303, 104, 27
304, 101, 30
305, 110, 33
306, 104, 30
307, 101, 33
308, 99, 38
309, 107, 38
310, 89, 41
311, 81, 48
312, 74, 45
313, 80, 43
314, 70, 41
315, 73, 43
316, 79, 39
317, 80, 42
318, 90, 46
319, 84, 47
320, 86, 46
321, 93, 45
322, 79, 47
323, 75, 45
324, 74, 49
325, 70, 49
326, 75, 46
327, 80, 44
328, 79, 42
329, 79, 46
330, 78, 51
331, 67, 44
332, 67, 43
333, 71, 45
334, 65, 47
335, 59, 44
336, 71, 42
337, 73, 44
338, 73, 41
339, 79, 40
340, 72, 44
341, 73, 39
342, 78, 37
343, 71, 36
344, 82, 39
345, 77, 35
346, 72, 35
347, 79, 32
348, 81, 31
349, 87, 32
350, 89, 34
351, 86, 26
352, 85, 25
353, 84, 28
354, 89, 30
355, 97, 28
356, 101, 29
357, 100, 31
358, 93, 26
359, 92, 30
360, 99, 27
361, 94, 25
362, 95, 27
363, 104, 29
364, 101, 33
365, 97, 29
366, 93, 32
367, 92, 28
368, 94, 32
369, 101, 35
370, 87, 39
371, 98, 42
372, 97, 37
373, 97, 39
374, 84, 41
375, 88, 44
376, 91, 40
377, 98, 43
378, 91, 38
379, 81, 39
380, 91, 43
381, 91, 45
382, 83, 44
383, 84, 43
384, 84, 41
385, 81, 42
386, 82, 40
387, 74, 46
388, 80, 49
389, 82, 48
390, 77, 59
391, 85, 54
392, 83, 46
393, 85, 44
394, 84, 43
395, 88, 42
396, 87, 35
397, 84, 39
398, 98, 35
399, 85, 31
400, 90, 36
401, 81, 40
402, 80, 41
403, 87, 42
404, 88, 41
405, 90, 44
406, 86, 45
407, 85, 41
408, 92, 35
409, 91, 33
410, 85, 40
411, 86, 40
412, 89, 43
413, 91, 44
414, 91, 37
415, 88, 40
416, 69, 45
417, 76, 52
418, 78, 62
419, 76, 66
420, 69, 67
421, 70, 64
422, 69, 56
423, 62, 57
424, 65, 56
425, 68, 52
426, 66, 47
427, 64, 42
428, 64, 43
429, 63, 44
430, 58, 44
431, 60, 45
432, 64, 48
433, 70, 45
434, 73, 39
435, 75, 44
436, 70, 46
437, 75, 40
438, 82, 40
439, 83, 47
440, 80, 42
441, 91, 45
442, 73, 48
443, 85, 45
444, 85, 41
445, 99, 44
446, 85, 42
447, 81, 50
448, 78, 57
449, 79, 50
450, 76, 39
451, 81, 47
452, 79, 48
453, 77, 48
454, 78, 43
455, 87, 46
456, 74, 54
457, 87, 50
458, 81, 46
459, 87, 47
460, 81, 48
461, 73, 52
462, 76, 54
463, 66, 58
464, 68, 57
465, 69, 46
466, 68, 55
467, 71, 48
468, 67, 51
469, 71, 51
470, 70, 44
471, 66, 45
472, 70, 45
473, 73, 46
474, 76, 50
475, 89, 46
476, 89, 46
477, 87, 45
478, 85, 45
479, 85, 40
480, 96, 36
481, 95, 36
482, 95, 37
483, 90, 38
484, 82, 39
485, 93, 44
486, 94, 39
487, 100, 40
488, 97, 41
489, 96, 37
490, 83, 35
491, 93, 39
492, 95, 46
493, 94, 42
494, 90, 39
495, 81, 39
496, 78, 40
497, 86, 42
498, 91, 45
499, 96, 40
500, 89, 36
501, 90, 36
502, 91, 33
503, 96, 37
504, 90, 39
505, 92, 42
506, 94, 43
507, 86, 39
508, 86, 42
509, 85, 43
510, 80, 46
511, 82, 45
512, 89, 43
513, 85, 43
514, 90, 46
515, 84, 43
516, 82, 44
517, 84, 40
518, 79, 39
519, 81, 48
520, 86, 47
521, 77, 49
522, 79, 49
523, 76, 52
524, 74, 44
525, 74, 45
526, 78, 44
527, 80, 40
528, 85, 36
529, 86, 34
530, 93, 37
531, 87, 38
532, 91, 42
533, 82, 38
534, 92, 39
535, 98, 38
536, 102, 38
537, 91, 41
538, 88, 46
539, 93, 42
540, 91, 36
541, 97, 39
542, 96, 32
543, 92, 35
544, 86, 39
545, 93, 34
546, 98, 31
547, 102, 33
548, 97, 25
549, 107, 29
550, 92, 30
551, 97, 34
552, 92, 37
553, 97, 41
554, 91, 46
555, 91, 49
556, 95, 48
557, 83, 41
558, 78, 41
559, 78, 38
560, 73, 37
561, 74, 37
562, 88, 40
563, 87, 40
564, 89, 45
565, 86, 49
566, 86, 44
567, 87, 39
568, 75, 39
569, 75, 39
570, 66, 40
571, 67, 46
572, 65, 47
573, 69, 47
574, 69, 51
575, 70, 52
576, 70, 55
577, 76, 51
578, 73, 48
579, 79, 51
580, 82, 55
581, 80, 53
582, 73, 47
583, 81, 43
584, 80, 39
585, 74, 35
586, 77, 37
587, 87, 40
588, 94, 41
589, 87, 47
590, 93, 44
591, 89, 41
592, 91, 40
593, 84, 44
594, 91, 42
595, 95, 37
596, 97, 33
597, 100, 31
598, 99, 35
599, 103, 34
600, 100, 31
601, 105, 30
602, 106, 26
603, 99, 26
604, 112, 29
605, 114, 27
606, 112, 33
607, 106, 30
608, 104, 38
609, 89, 40
610, 101, 40
611, 86, 42
612, 84, 43
613, 87, 41
614, 90, 38
615, 94, 38
616, 87, 32
617, 88, 37
618, 99, 38
619, 93, 35
620, 87, 37
621, 89, 38
622, 97, 41
623, 85, 41
624, 90, 37
625, 98, 41
626, 89, 41
627, 98, 43
628, 104, 41
629, 91, 38
630, 101, 31
631, 92, 32
632, 93, 32
633, 95, 29
634, 96, 32
635, 100, 33
636, 109, 34
637, 112, 36
638, 115, 35
639, 124, 32
640, 116, 34
641, 118, 34
642, 114, 34
643, 104, 31
644, 106, 34
645, 92, 33
646, 89, 34
