# Year, Herbivore Count, Carnivore Count
0, 50, 0
1, 47, 0
2, 73, 0
3, 89, 0
4, 101, 0
5, 112, 0
6, 126, 0
7, 134, 0
8, 143, 0
9, 147, 0
10, 162, 0
11, 170, 0
12, 179, 0
13, 184, 0
14, 189, 0
15, 186, 0
16, 187, 0
17, 199, 0
18, 189, 0
19, 183, 0
20, 187, 0
21, 193, 0
22, 199, 0
23, 201, 0
24, 207, 0
25, 212, 0
26, 218, 0
27, 217, 0
28, 210, 0
29, 202, 0
30, 206, 0
31, 204, 0
32, 205, 0
33, 204, 0
34, 211, 0
35, 204, 0
36, 198, 0
37, 194, 0
38, 203, 0
39, 202, 0
40, 208, 0
41, 200, 0
42, 197, 0
43, 199, 0
44, 202, 0
45, 203, 0
46, 194, 0
47, 198, 0
48, 201, 0
49, 197, 0
50, 204, 20
51, 158, 33
52, 126, 41
53, 100, 53
54, 89, 58
55, 82, 64
56, 83, 72
57, 65, 75
58, 63, 76
59, 59, 75
60, 47, 70
61, 39, 77
62, 32, 79
63, 32, 78
64, 32, 68
65, 32, 65
66, 27, 63
67, 23, 59
68, 25, 51
69, 27, 50
70, 24, 47
71, 23, 49
72, 19, 44
73, 18, 41
74, 19, 36
75, 15, 28
76, 17, 29
77, 20, 21
78, 21, 20
79, 23, 18
80, 28, 14
81, 37, 9
82, 44, 8
83, 51, 6
84, 70, 2
85, 85, 2
86, 104, 2
87, 111, 3
88, 116, 4
89, 128, 5
90, 136, 6
91, 153, 7
92, 158, 9
93, 143, 9
94, 143, 12
95, 147, 14
96, 139, 19
97, 122, 25
98, 129, 27
99, 119, 30
100, 108, 25
101, 103, 31
102, 101, 34
103, 93, 37
104, 87, 38
105, 87, 42
106, 91, 43
107, 83, 49
108, 79, 46
109, 76, 41
110, 73, 42
111, 78, 34
112, 77, 40
113, 65, 43
114, 62, 49
115, 65, 44
116, 64, 47
117, 67, 48
118, 70, 47
119, 66, 45
120, 72, 48
121, 70, 48
122, 67, 44
123, 74, 41
124, 72, 46
125, 73, 45
126, 72, 42
127, 80, 38
128, 81, 36
129, 89, 29
130, 92, 32
131, 96, 32
132, 93, 33
133, 96, 29
134, 95, 25
135, 105, 26
136, 107, 23
137, 114, 21
138, 103, 20
139, 95, 26
140, 101, 29
141, 104, 27
142, 94, 32
143, 100, 36
144, 101, 35
145, 98, 35
146, 89, 34
147, 93, 41
148, 101, 33
149, 101, 30
150, 108, 32
151, 105, 35
152, 97, 27
153, 93, 30
154, 98, 28
155, 101, 35
156, 102, 38
157, 98, 41
158, 102, 40
159, 97, 43
160, 83, 48
161, 67, 53
162, 71, 58
163, 74, 54
164, 77, 48
165, 73, 52
166, 65, 54
167, 64, 59
168, 79, 57
169, 69, 57
170, 58, 58
171, 57, 55
172, 54, 55
173, 51, 49
174, 54, 54
175, 50, 59
176, 51, 49
177, 53, 49
178, 55, 46
179, 53, 44
180, 53, 49
181, 48, 46
182, 56, 39
183, 65, 42
184, 65, 42
185, 67, 38
186, 73, 30
187, 79, 29
