# Year, Herbivore Count, Carnivore Count
0, 50, 0
1, 49, 0
2, 79, 0
3, 100, 0
4, 105, 0
5, 115, 0
6, 129, 0
7, 154, 0
8, 159, 0
9, 157, 0
10, 170, 0
11, 184, 0
12, 186, 0
13, 187, 0
14, 194, 0
15, 191, 0
16, 195, 0
17, 186, 0
18, 186, 0
19, 190, 0
20, 193, 0
21, 199, 0
22, 200, 0
23, 203, 0
24, 209, 0
25, 199, 0
26, 202, 0
27, 193, 0
28, 200, 0
29, 213, 0
30, 212, 0
31, 199, 0
32, 194, 0
33, 192, 0
34, 185, 0
35, 185, 0
36, 183, 0
37, 192, 0
38, 193, 0
39, 197, 0
40, 203, 0
41, 195, 0
42, 203, 0
43, 204, 0
44, 192, 0
45, 195, 0
46, 190, 0
47, 191, 0
48, 201, 0
49, 195, 0
50, 202, 20
51, 142, 34
52, 127, 41
53, 107, 49
54, 98, 53
55, 89, 55
56, 85, 60
57, 77, 61
58, 69, 60
59, 64, 65
60, 55, 63
61, 48, 61
62, 46, 63
63, 47, 59
64, 42, 62
65, 44, 64
66, 39, 63
67, 36, 60
68, 29, 51
69, 32, 47
70, 34, 46
71, 35, 41
72, 40, 38
73, 45, 41
74, 46, 40
75, 46, 38
76, 52, 35
77, 47, 34
78, 47, 31
79, 56, 30
80, 67, 29
81, 72, 25
82, 89, 18
83, 102, 13
84, 112, 9
85, 130, 8
86, 132, 8
87, 131, 9
88, 140, 9
89, 137, 10
90, 127, 11
91, 136, 13
92, 126, 14
93, 135, 11
94, 140, 13
95, 129, 17
96, 125, 23
97, 120, 26
98, 105, 30
99, 102, 31
100, 110, 36
101, 104, 42
102, 99, 37
103, 93, 41
104, 89, 40
105, 85, 43
106, 78, 50
107, 67, 51
108, 72, 44
109, 68, 48
110, 66, 44
111, 65, 45
112, 59, 48
113, 64, 48
114, 55, 59
115, 60, 55
116, 53, 57
117, 53, 50
118, 56, 42
119, 50, 41
120, 52, 43
121, 55, 40
122, 47, 37
123, 44, 36
124, 53, 35
125, 53, 31
126, 65, 28
127, 70, 29
128, 72, 30
129, 81, 27
130, 90, 27
131, 85, 26
132, 90, 26
133, 97, 30
134, 101, 33
135, 110, 31
136, 102, 31
137, 102, 32
138, 103, 28
139, 108, 22
140, 104, 29
141, 102, 28
142, 104, 29
143, 101, 35
144, 98, 33
145, 90, 31
146, 86, 38
147, 83, 40
