# Year, Herbivore Count, Carnivore Count
0, 50, 0
1, 47, 0
2, 81, 0
3, 100, 0
4, 106, 0
5, 122, 0
6, 123, 0
7, 144, 0
8, 155, 0
9, 165, 0
10, 176, 0
11, 186, 0
12, 185, 0
13, 186, 0
14, 196, 0
15, 197, 0
16, 199, 0
17, 189, 0
18, 189, 0
19, 191, 0
20, 200, 0
21, 208, 0
22, 194, 0
23, 186, 0
24, 184, 0
25, 189, 0
26, 199, 0
27, 208, 0
28, 210, 0
29, 209, 0
30, 207, 0
31, 203, 0
32, 200, 0
33, 202, 0
34, 204, 0
35, 207, 0
36, 216, 0
37, 207, 0
38, 203, 0
39, 201, 0
40, 208, 0
41, 193, 0
42, 187, 0
43, 205, 0
44, 204, 0
45, 211, 0
46, 206, 0
47, 200, 0
48, 200, 0
49, 206, 0
50, 217, 20
51, 151, 34
52, 119, 42
53, 113, 49
54, 86, 52
55, 87, 62
56, 81, 67
57, 73, 67
58, 69, 75
59, 64, 67
60, 52, 70
61, 42, 71
62, 42, 72
63, 49, 73
64, 39, 66
65, 36, 64
66, 36, 69
67, 38, 64
68, 32, 60
69, 25, 42
70, 28, 43
71, 29, 36
72, 32, 38
73, 30, 40
74, 28, 36
75, 36, 33
76, 40, 26
77, 47, 23
78, 58, 24
79, 54, 26
80, 56, 23
81, 69, 15
82, 81, 14
83, 86, 14
84, 103, 12
85, 111, 13
86, 116, 15
87, 126, 16
88, 127, 15
89, 125, 16
90, 130, 22
91, 125, 21
92, 132, 27
93, 115, 31
94, 107, 30
95, 95, 29
96, 89, 28
97, 90, 27
98, 93, 31
99, 95, 32
100, 89, 38
101, 88, 43
102, 84, 47
103, 75, 47
104, 66, 46
105, 69, 47
106, 73, 48
107, 70, 47
108, 76, 45
109, 71, 51
110, 71, 49
111, 72, 52
112, 77, 50
113, 74, 49
114, 64, 45
115, 64, 48
116, 69, 51
117, 70, 48
118, 70, 47
119, 75, 46
120, 77, 38
121, 87, 35
122, 89, 32
123, 96, 27
124, 96, 29
125, 103, 32
126, 111, 30
127, 109, 27
128, 97, 30
129, 102, 31
130, 99, 32
131, 103, 31
132, 95, 34
133, 105, 39
134, 97, 34
135, 98, 39
136, 96, 35
137, 76, 40
138, 74, 42
139, 88, 46
140, 96, 47
141, 86, 42
142, 84, 42
143, 89, 42
144, 91, 46
145, 87, 46
146, 82, 45
147, 83, 43
148, 77, 47
149, 83, 55
150, 74, 52
151, 74, 53
152, 73, 55
153, 75, 47
154, 73, 49
155, 85, 49
156, 79, 45
157, 89, 43
158, 93, 45
159, 91, 48
160, 82, 51
161, 88, 50
162, 85, 51
163, 101, 52
164, 95, 49
165, 92, 48
166, 106, 46
167, 92, 48
168, 91, 45
169, 97, 45
170, 100, 41
171, 95, 37
172, 92, 47
173, 97, 37
174, 92, 39
175, 83, 45
176, 87, 51
177, 82, 55
178, 82, 56
179, 79, 46
180, 77, 47
181, 75, 48
182, 70, 50
183, 61, 53
184, 54, 54
185, 57, 56
186, 52, 54
187, 51, 59
