# Year, Herbivore Count, Carnivore Count
0, 50, 0
1, 47, 0
2, 81, 0
3, 96, 0
4, 104, 0
5, 122, 0
6, 133, 0
7, 146, 0
8, 160, 0
9, 165, 0
10, 171, 0
11, 169, 0
12, 174, 0
13, 174, 0
14, 175, 0
15, 177, 0
16, 195, 0
17, 189, 0
18, 198, 0
19, 208, 0
20, 197, 0
21, 201, 0
22, 197, 0
23, 192, 0
24, 199, 0
25, 201, 0
26, 207, 0
27, 205, 0
28, 211, 0
29, 209, 0
30, 214, 0
31, 204, 0
32, 213, 0
33, 206, 0
34, 210, 0
35, 208, 0
36, 213, 0
37, 198, 0
38, 193, 0
39, 189, 0
40, 192, 0
41, 194, 0
42, 196, 0
43, 190, 0
44, 194, 0
45, 201, 0
46, 204, 0
47, 198, 0
48, 197, 0
49, 197, 0
50, 201, 20
51, 140, 31
52, 117, 34
53, 99, 44
54, 89, 54
55, 76, 58
56, 85, 63
57, 82, 59
58, 69, 63
59, 59, 71
60, 57, 66
61, 52, 69
62, 42, 68
63, 39, 68
64, 31, 72
65, 25, 66
66, 26, 73
67, 29, 69
68, 27, 58
69, 23, 53
70, 22, 50
71, 26, 49
72, 22, 44
73, 25, 38
74, 23, 41
75, 27, 34
76, 27, 31
77, 29, 24
78, 34, 20
79, 40, 20
80, 46, 19
81, 53, 14
82, 65, 9
83, 73, 8
84, 91, 7
85, 108, 9
86, 114, 7
87, 124, 9
88, 127, 11
89, 127, 16
90, 130, 24
91, 124, 28
92, 108, 31
93, 111, 39
94, 97, 42
95, 101, 41
96, 93, 41
97, 94, 40
98, 93, 48
99, 83, 48
100, 78, 48
101, 75, 50
102, 78, 45
103, 89, 48
104, 80, 45
105, 75, 45
106, 77, 45
107, 82, 47
108, 77, 56
109, 77, 51
110, 71, 52
111, 61, 55
112, 68, 53
113, 66, 54
114, 63, 54
115, 69, 49
116, 64, 56
117, 61, 58
118, 70, 52
119, 75, 49
120, 82, 49
121, 79, 54
122, 96, 55
123, 88, 51
124, 76, 47
125, 76, 45
126, 85, 49
127, 92, 37
128, 100, 40
129, 95, 37
130, 91, 39
131, 95, 37
132, 94, 41
133, 93, 47
134, 83, 48
135, 83, 50
136, 74, 48
137, 75, 48
138, 85, 48
139, 78, 49
140, 84, 55
141, 87, 50
142, 81, 42
143, 81, 44
144, 76, 40
145, 87, 41
146, 90, 42
147, 82, 40
148, 85, 43
149, 88, 46
150, 97, 50
151, 96, 52
152, 97, 46
153, 102, 44
154, 111, 36
155, 104, 41
156, 97, 44
157, 94, 40
158, 84, 39
159, 83, 48
160, 87, 46
161, 83, 49
162, 85, 49
163, 82, 50
164, 89, 44
165, 92, 36
166, 102, 38
167, 103, 37
168, 96, 36
169, 98, 35
170, 96, 38
171, 91, 37
172, 79, 39
173, 83, 32
174, 78, 36
175, 95, 43
176, 84, 45
177, 76, 45
178, 65, 44
179, 68, 36
180, 63, 39
181, 58, 39
182, 70, 42
183, 70, 38
184, 68, 43
185, 75, 46
186, 72, 43
187, 72, 46
