# Year, Herbivore Count, Carnivore Count
0, 50, 0
1, 48, 0
2, 71, 0
3, 83, 0
4, 89, 0
5, 104, 0
6, 128, 0
7, 138, 0
8, 149, 0
9, 166, 0
10, 166, 0
11, 160, 0
12, 167, 0
13, 161, 0
14, 178, 0
15, 186, 0
16, 187, 0
17, 187, 0
18, 196, 0
19, 196, 0
20, 199, 0
21, 203, 0
22, 202, 0
23, 210, 0
24, 209, 0
25, 207, 0
26, 200, 0
27, 197, 0
28, 204, 0
29, 207, 0
30, 202, 0
31, 206, 0
32, 207, 0
33, 204, 0
34, 207, 0
35, 214, 0
36, 217, 0
37, 226, 0
38, 210, 0
39, 208, 0
40, 206, 0
41, 203, 0
42, 197, 0
43, 193, 0
44, 186, 0
45, 193, 0
46, 198, 0
47, 190, 0
48, 203, 0
49, 203, 0
50, 194, 20
51, 147, 32
52, 125, 37
53, 104, 44
54, 103, 57
55, 97, 56
56, 75, 63
57, 60, 63
58, 58, 69
59, 60, 67
60, 55, 64
61, 56, 64
62, 47, 67
63, 41, 65
64, 33, 61
65, 26, 62
66, 31, 67
67, 32, 59
68, 23, 62
69, 21, 53
70, 17, 52
71, 18, 49
72, 18, 48
73, 17, 39
74, 20, 31
75, 19, 26
76, 20, 27
77, 22, 23
78, 23, 21
79, 29, 17
80, 30, 15
81, 36, 11
82, 40, 11
83, 51, 10
84, 62, 8
85, 75, 4
86, 95, 3
87, 103, 4
88, 105, 3
89, 119, 3
90, 129, 4
91, 131, 5
92, 131, 8
93, 138, 8
94, 139, 7
95, 132, 7
96, 140, 7
97, 143, 8
98, 144, 9
99, 146, 10
100, 145, 9
101, 138, 14
102, 138, 18
103, 125, 25
104, 126, 32
105, 113, 34
106, 85, 34
107, 82, 37
108, 89, 45
109, 72, 48
110, 78, 48
111, 75, 49
112, 73, 52
113, 71, 54
114, 74, 48
115, 77, 53
116, 69, 58
117, 65, 59
118, 59, 54
119, 56, 51
120, 41, 51
121, 39, 53
122, 35, 57
123, 33, 55
124, 36, 55
125, 36, 50
126, 35, 47
127, 31, 52
128, 35, 46
129, 38, 45
130, 36, 38
131, 41, 38
132, 40, 33
133, 44, 37
134, 47, 35
135, 59, 36
136, 75, 34
137, 78, 31
138, 89, 26
139, 105, 26
140, 101, 24
141, 104, 19
142, 105, 16
143, 115, 17
144, 119, 15
145, 120, 18
146, 119, 23
147, 110, 30
148, 99, 34
149, 96, 35
150, 94, 39
151, 89, 39
152, 85, 39
153, 95, 38
154, 93, 41
155, 79, 42
156, 81, 43
157, 89, 42
158, 76, 48
159, 80, 47
160, 69, 50
161, 68, 49
162, 65, 56
163, 55, 54
164, 54, 49
165, 58, 50
166, 58, 51
167, 43, 56
168, 34, 55
169, 33, 57
170, 28, 57
171, 27, 51
172, 24, 45
173, 29, 42
174, 30, 39
175, 31, 32
176, 28, 32
177, 25, 29
178, 25, 30
179, 30, 26
180, 36, 25
181, 45, 23
182, 48, 21
183, 52, 22
184, 59, 22
185, 70, 18
186, 78, 19
187, 87, 18
188, 102, 16
189, 110, 16
190, 114, 15
191, 121, 14
192, 125, 11
193, 139, 11
194, 138, 12
195, 136, 12
196, 147, 11
197, 163, 11
198, 154, 13
199, 150, 13
200, 147, 11
201, 144, 9
202, 148, 12
203, 134, 18
204, 118, 19
205, 118, 22
206, 99, 23
