# Year, Herbivore Count, Carnivore Count
0, 50, 0
1, 48, 0
2, 90, 0
3, 108, 0
4, 106, 0
5, 120, 0
6, 127, 0
7, 153, 0
8, 172, 0
9, 171, 0
10, 176, 0
11, 174, 0
12, 175, 0
13, 180, 0
14, 183, 0
15, 178, 0
16, 184, 0
17, 199, 0
18, 197, 0
19, 192, 0
20, 185, 0
21, 193, 0
22, 197, 0
23, 192, 0
24, 196, 0
25, 195, 0
26, 179, 0
27, 189, 0
28, 199, 0
29, 206, 0
30, 204, 0
31, 201, 0
32, 200, 0
33, 196, 0
34, 208, 0
35, 208, 0
36, 201, 0
37, 202, 0
38, 198, 0
39, 198, 0
40, 206, 0
41, 202, 0
42, 206, 0
43, 201, 0
44, 205, 0
45, 209, 0
46, 208, 0
47, 212, 0
48, 214, 0
49, 210, 0
50, 205, 20
51, 152, 32
52, 122, 41
53, 111, 50
54, 81, 55
55, 76, 58
56, 83, 60
57, 67, 65
58, 59, 64
59, 54, 59
60, 44, 60
61, 45, 58
62, 35, 61
63, 39, 65
64, 33, 61
65, 31, 62
66, 30, 55
67, 20, 48
68, 16, 48
69, 21, 51
70, 19, 45
71, 12, 40
72, 13, 39
73, 14, 32
74, 16, 32
75, 18, 27
76, 18, 22
77, 19, 22
78, 24, 19
79, 28, 18
80, 31, 12
81, 38, 12
82, 37, 10
83, 50, 9
84, 59, 11
85, 66, 13
86, 79, 10
87, 84, 12
88, 90, 8
89, 113, 9
90, 113, 9
91, 124, 11
92, 126, 12
93, 126, 12
94, 135, 10
95, 145, 11
96, 151, 14
97, 138, 18
98, 125, 20
99, 125, 23
100, 117, 28
101, 116, 28
102, 118, 30
103, 110, 28
104, 101, 32
105, 92, 33
106, 95, 38
107, 88, 31
108, 80, 34
109, 76, 38
110, 68, 39
111, 74, 41
112, 68, 43
113, 73, 41
114, 77, 45
115, 84, 37
116, 82, 36
117, 74, 35
118, 70, 34
119, 75, 41
120, 76, 47
121, 80, 41
122, 82, 39
123, 74, 39
124, 82, 41
125, 89, 38
126, 87, 35
127, 89, 35
128, 89, 41
129, 85, 35
130, 93, 26
131, 98, 28
132, 103, 29
133, 104, 28
134, 106, 31
135, 107, 30
136, 111, 26
137, 105, 23
138, 116, 26
139, 113, 24
140, 115, 17
141, 126, 16
142, 124, 15
143, 124, 21
144, 112, 23
145, 111, 26
146, 114, 28
147, 110, 34
148, 110, 34
149, 113, 35
150, 106, 37
151, 95, 41
152, 89, 43
153, 88, 46
154, 89, 49
155, 76, 48
156, 78, 53
157, 76, 51
158, 78, 55
159, 80, 56
160, 80, 53
161, 75, 50
162, 74, 53
163, 77, 43
164, 68, 49
165, 63, 46
166, 67, 44
167, 64, 47
168, 63, 49
169, 59, 46
170, 60, 49
171, 56, 54
172, 58, 55
173, 47, 52
174, 51, 50
175, 52, 50
176, 55, 47
177, 51, 49
178, 56, 40
179, 55, 40
180, 59, 40
181, 66, 35
182, 69, 34
183, 73, 34
184, 84, 34
185, 85, 34
186, 89, 33
187, 105, 30
188, 102, 30
189, 101, 28
190, 97, 27
191, 102, 28
192, 87, 25
193, 92, 25
194, 91, 29
195, 92, 30
196, 88, 35
197, 100, 38
198, 94, 39
199, 97, 35
200, 98, 34
201, 100, 36
202, 97, 37
203, 97, 38
204, 96, 42
205, 103, 40
206, 97, 46
