# Year, Herbivore Count, Carnivore Count
0, 50, 0
1, 48, 0
2, 85, 0
3, 98, 0
4, 111, 0
5, 115, 0
6, 129, 0
7, 140, 0
8, 152, 0
9, 165, 0
10, 169, 0
11, 176, 0
12, 187, 0
13, 189, 0
14, 185, 0
15, 186, 0
16, 185, 0
17, 194, 0
18, 197, 0
19, 196, 0
20, 198, 0
21, 199, 0
22, 204, 0
23, 202, 0
24, 207, 0
25, 202, 0
26, 205, 0
27, 203, 0
28, 208, 0
29, 213, 0
30, 208, 0
31, 209, 0
32, 211, 0
33, 203, 0
34, 207, 0
35, 206, 0
36, 210, 0
37, 205, 0
38, 207, 0
39, 210, 0
40, 212, 0
41, 224, 0
42, 226, 0
43, 225, 0
44, 232, 0
45, 233, 0
46, 221, 0
47, 215, 0
48, 218, 0
49, 227, 0
50, 230, 20
51, 156, 36
52, 130, 41
53, 97, 50
54, 102, 53
55, 88, 59
56, 72, 62
57, 58, 69
58, 49, 72
59, 50, 70
60, 42, 59
61, 40, 61
62, 37, 71
63, 36, 62
64, 28, 49
65, 29, 54
66, 27, 50
67, 29, 48
68, 23, 43
69, 19, 46
70, 17, 49
71, 16, 46
72, 14, 43
73, 15, 36
74, 18, 29
75, 20, 23
76, 22, 18
77, 23, 15
78, 29, 12
79, 33, 12
80, 34, 9
81, 40, 9
82, 51, 6
83, 61, 4
84, 72, 3
85, 84, 4
86, 100, 6
87, 112, 6
88, 126, 5
89, 130, 6
90, 141, 3
91, 141, 4
92, 136, 5
93, 136, 7
94, 134, 10
95, 127, 9
96, 133, 14
97, 131, 16
98, 124, 23
99, 135, 27
100, 117, 29
101, 101, 35
102, 99, 36
103, 95, 44
104, 78, 48
105, 88, 50
106, 78, 52
107, 70, 56
108, 63, 60
109, 64, 51
110, 53, 54
111, 53, 58
112, 49, 54
113, 50, 49
114, 41, 52
115, 50, 50
116, 39, 52
117, 46, 55
118, 46, 52
119, 50, 50
120, 46, 46
121, 47, 42
122, 41, 49
123, 40, 51
124, 43, 38
125, 48, 36
126, 50, 32
127, 55, 33
128, 61, 33
129, 62, 29
130, 74, 25
131, 81, 23
132, 93, 22
133, 100, 25
134, 95, 26
135, 99, 25
136, 102, 27
137, 100, 26
138, 104, 29
139, 114, 27
140, 112, 28
141, 106, 27
142, 100, 35
143, 96, 31
144, 90, 35
145, 89, 39
146, 81, 36
147, 90, 33
148, 80, 39
149, 86, 40
150, 98, 42
151, 91, 33
152, 91, 41
153, 88, 35
154, 87, 38
155, 87, 39
156, 83, 39
157, 87, 40
158, 76, 45
159, 82, 46
160, 70, 47
161, 78, 48
162, 64, 48
163, 61, 47
164, 66, 52
165, 61, 51
166, 68, 48
167, 65, 48
168, 68, 46
169, 64, 49
170, 72, 51
171, 70, 44
172, 70, 43
173, 77, 45
174, 84, 38
175, 84, 37
176, 83, 40
177, 81, 34
178, 88, 34
179, 91, 33
180, 92, 35
181, 91, 36
182, 90, 40
183, 98, 43
184, 91, 46
185, 89, 48
186, 89, 45
187, 83, 48
188, 83, 41
189, 86, 38
190, 83, 33
191, 94, 30
192, 95, 30
193, 105, 26
194, 89, 31
195, 100, 34
196, 96, 37
197, 86, 38
198, 92, 37
199, 96, 35
200, 105, 29
201, 103, 26
202, 102, 29
203, 107, 28
204, 118, 26
205, 113, 29
206, 112, 31
207, 121, 23
208, 123, 25
209, 111, 29
210, 109, 33
211, 106, 34
212, 107, 34
213, 102, 37
214, 100, 42
215, 77, 45
216, 82, 44
217, 79, 44
218, 82, 46
219, 83, 50
220, 72, 48
221, 72, 52
222, 62, 52
223, 65, 50
224, 57, 53
225, 62, 54
226, 48, 49
227, 47, 46
228, 50, 51
229, 39, 52
230, 39, 56
231, 41, 51
232, 38, 51
233, 42, 46
234, 46, 41
235, 45, 41
236, 51, 38
237, 56, 38
238, 57, 34
239, 58, 34
240, 60, 33
241, 78, 32
242, 84, 37
243, 90, 34
244, 98, 38
245, 101, 39
246, 96, 38
247, 99, 43
248, 96, 45
249, 90, 47
