# Year, Herbivore Count, Carnivore Count
0, 50, 0
1, 44, 0
2, 68, 0
3, 80, 0
4, 87, 0
5, 107, 0
6, 119, 0
7, 134, 0
8, 150, 0
9, 156, 0
10, 170, 0
11, 176, 0
12, 181, 0
13, 182, 0
14, 191, 0
15, 191, 0
16, 178, 0
17, 185, 0
18, 190, 0
19, 204, 0
20, 212, 0
21, 205, 0
22, 198, 0
23, 184, 0
24, 196, 0
25, 199, 0
26, 200, 0
27, 199, 0
28, 219, 0
29, 224, 0
30, 227, 0
31, 226, 0
32, 215, 0
33, 214, 0
34, 210, 0
35, 213, 0
36, 209, 0
37, 207, 0
38, 207, 0
39, 207, 0
40, 216, 0
41, 226, 0
42, 220, 0
43, 214, 0
44, 203, 0
45, 204, 0
46, 193, 0
47, 196, 0
48, 191, 0
49, 188, 0
50, 186, 20
51, 132, 32
52, 107, 45
53, 94, 46
54, 91, 51
55, 86, 64
56, 88, 60
57, 82, 64
58, 78, 61
59, 86, 57
60, 75, 62
61, 74, 60
62, 61, 62
63, 70, 63
64, 66, 64
65, 66, 66
66, 63, 57
67, 57, 60
68, 58, 62
69, 56, 65
70, 45, 63
71, 36, 51
72, 32, 50
73, 34, 50
74, 37, 50
75, 35, 45
76, 39, 43
77, 46, 36
78, 47, 36
79, 51, 29
80, 58, 29
81, 66, 25
82, 83, 21
83, 95, 21
84, 94, 16
85, 108, 13
86, 111, 16
87, 110, 16
88, 114, 20
89, 109, 19
90, 116, 22
91, 112, 25
92, 114, 27
93, 109, 28
94, 106, 25
95, 109, 27
96, 101, 28
97, 96, 28
98, 92, 34
99, 92, 34
100, 100, 34
101, 84, 34
102, 90, 42
103, 90, 48
104, 85, 39
105, 80, 45
106, 89, 43
107, 89, 46
108, 90, 46
109, 75, 49
110, 74, 46
111, 73, 50
112, 62, 47
113, 55, 49
114, 48, 50
115, 47, 55
116, 40, 53
117, 35, 55
118, 44, 47
119, 42, 52
120, 35, 49
121, 39, 50
122, 31, 49
123, 32, 47
124, 30, 43
125, 34, 36
126, 32, 34
127, 32, 31
128, 39, 26
129, 40, 27
130, 46, 24
131, 56, 21
132, 60, 21
133, 72, 20
134, 86, 22
135, 96, 25
136, 99, 22
137, 99, 22
138, 109, 20
139, 112, 23
140, 114, 26
141, 100, 28
142, 105, 34
143, 109, 34
144, 111, 37
145, 109, 37
146, 104, 42
147, 101, 42
148, 101, 42
149, 89, 49
150, 96, 47
151, 97, 53
152, 84, 57
153, 86, 55
154, 85, 55
155, 78, 54
156, 68, 57
157, 69, 58
158, 69, 54
