# Year, Herbivore Count, Carnivore Count
0, 50, 0
1, 50, 0
2, 86, 0
3, 106, 0
4, 113, 0
5, 116, 0
6, 129, 0
7, 148, 0
8, 157, 0
9, 168, 0
10, 181, 0
11, 181, 0
12, 187, 0
13, 192, 0
14, 189, 0
15, 193, 0
16, 183, 0
17, 179, 0
18, 182, 0
19, 197, 0
20, 199, 0
21, 193, 0
22, 191, 0
23, 195, 0
24, 191, 0
25, 190, 0
26, 188, 0
27, 196, 0
28, 199, 0
29, 200, 0
30, 206, 0
31, 208, 0
32, 205, 0
33, 209, 0
34, 211, 0
35, 205, 0
36, 204, 0
37, 201, 0
38, 210, 0
39, 224, 0
40, 224, 0
41, 221, 0
42, 209, 0
43, 197, 0
44, 204, 0
45, 212, 0
46, 207, 0
47, 212, 0
48, 220, 0
49, 218, 0
50, 204, 20
51, 153, 36
52, 126, 48
53, 96, 59
54, 73, 67
55, 67, 71
56, 61, 75
57, 48, 73
58, 48, 75
59, 48, 67
60, 38, 70
61, 44, 61
62, 39, 64
63, 33, 59
64, 34, 56
65, 31, 60
66, 29, 58
67, 35, 54
68, 37, 48
69, 33, 54
70, 35, 52
71, 33, 48
72, 32, 39
73, 29, 37
74, 31, 36
75, 32, 29
76, 39, 27
77, 39, 23
78, 43, 21
79, 51, 19
80, 60, 15
81, 72, 16
82, 86, 14
83, 96, 13
84, 112, 11
85, 121, 9
86, 123, 10
87, 130, 12
88, 137, 9
89, 133, 11
90, 128, 12
91, 133, 15
92, 135, 18
93, 123, 22
94, 109, 21
95, 115, 27
96, 118, 27
97, 104, 30
98, 101, 34
99, 107, 40
100, 93, 44
101, 89, 45
102, 89, 51
103, 75, 55
104, 68, 59
105, 67, 55
106, 64, 67
107, 70, 61
108, 70, 60
109, 61, 63
110, 55, 70
111, 53, 69
112, 55, 63
113, 66, 64
114, 60, 56
115, 60, 52
116, 61, 60
117, 58, 58
118, 46, 53
119, 49, 57
120, 59, 44
121, 58, 40
122, 53, 40
123, 49, 48
124, 52, 46
125, 56, 50
126, 57, 47
127, 63, 40
128, 59, 36
129, 68, 29
130, 82, 26
131, 88, 24
132, 105, 24
133, 107, 27
134, 104, 26
135, 115, 27
136, 108, 34
137, 106, 33
138, 100, 28
139, 108, 35
140, 111, 30
141, 104, 33
142, 111, 30
143, 115, 31
144, 96, 38
145, 92, 44
146, 87, 49
147, 82, 48
148, 82, 51
149, 67, 52
150, 73, 54
151, 65, 60
152, 59, 65
153, 62, 62
154, 58, 61
155, 52, 62
156, 61, 59
157, 59, 60
158, 55, 56
159, 52, 64
160, 50, 63
161, 56, 61
162, 51, 61
163, 51, 61
164, 48, 66
165, 44, 64
166, 45, 61
167, 46, 54
168, 42, 45
169, 42, 43
170, 33, 43
171, 40, 35
172, 44, 37
173, 41, 33
174, 47, 31
175, 53, 26
176, 60, 21
177, 70, 19
178, 75, 17
179, 83, 18
180, 101, 20
181, 106, 19
182, 117, 18
183, 126, 17
184, 127, 16
185, 123, 17
186, 122, 17
187, 118, 20
188, 115, 22
189, 114, 22
190, 116, 25
191, 110, 24
192, 108, 25
193, 106, 25
194, 108, 29
195, 96, 33
196, 94, 33
197, 93, 32
198, 95, 38
199, 96, 40
200, 99, 35
201, 98, 32
202, 91, 37
203, 88, 35
204, 100, 42
205, 89, 44
206, 90, 44
207, 86, 46
208, 91, 50
209, 73, 51
210, 92, 55
211, 95, 56
212, 77, 54
213, 79, 55
214, 73, 55
215, 75, 58
216, 77, 62
217, 76, 59
218, 65, 64
219, 70, 64
220, 63, 61
221, 60, 57
222, 54, 61
223, 59, 68
224, 58, 65
225, 53, 63
226, 48, 58
227, 47, 50
228, 50, 46
229, 47, 41
230, 51, 40
231, 49, 36
232, 47, 38
233, 53, 34
234, 51, 37
235, 54, 33
236, 59, 36
237, 63, 36
238, 70, 39
239, 72, 36
240, 83, 37
241, 83, 36
242, 83, 39
243, 83, 38
244, 90, 36
245, 92, 37
246, 92, 38
247, 96, 39
248, 90, 40
249, 94, 40
250, 105, 36
251, 91, 32
252, 91, 28
253, 87, 35
254, 93, 35
255, 96, 40
256, 89, 43
257, 80, 46
258, 87, 47
259, 84, 45
260, 79, 48
261, 83, 47
262, 77, 51
263, 77, 55
264, 78, 47
265, 72, 46
266, 82, 47
267, 82, 43
268, 85, 42
269, 71, 53
270, 74, 53
271, 79, 51
272, 85, 47
273, 81, 49
274, 84, 47
275, 91, 45
276, 95, 45
277, 97, 46
278, 99, 37
279, 96, 42
280, 88, 43
281, 85, 46
282, 80, 46
283, 83, 43
284, 89, 47
285, 89, 50
286, 92, 48
287, 95, 49
288, 82, 42
289, 86, 42
290, 81, 47
291, 89, 44
292, 90, 41
293, 87, 40
294, 85, 39
295, 84, 39
296, 84, 43
297, 84, 44
298, 85, 43
299, 93, 36
300, 94, 38
301, 87, 38
302, 96, 41
303, 94, 40
304, 91, 40
305, 94, 43
306, 88, 46
307, 90, 50
308, 82, 47
309, 92, 48
310, 96, 40
311, 88, 46
312, 93, 44
313, 84, 46
314, 92, 46
315, 100, 44
316, 106, 40
317, 98, 34
318, 103, 32
319, 108, 36
320, 95, 43
321, 103, 36
322, 107, 37
323, 90, 33
324, 90, 41
325, 88, 44
326, 82, 40
327, 81, 41
328, 88, 34
329, 79, 42
330, 75, 45
331, 73, 45
332, 64, 47
333, 62, 48
334, 64, 49
335, 56, 45
336, 57, 46
337, 61, 45
338, 56, 43
339, 66, 48
340, 70, 47
341, 79, 41
342, 79, 45
343, 83, 42
344, 93, 40
345, 91, 35
346, 82, 36
347, 98, 41
348, 96, 39
349, 87, 44
350, 90, 47
351, 97, 46
352, 84, 38
353, 80, 39
354, 84, 38
355, 87, 36
356, 80, 41
357, 87, 40
358, 82, 37
359, 82, 40
360, 91, 38
361, 97, 37
362, 98, 38
363, 93, 31
364, 101, 30
365, 100, 33
366, 102, 31
367, 107, 32
368, 98, 35
369, 97, 37
370, 96, 37
371, 102, 35
372, 97, 35
373, 93, 37
374, 95, 41
375, 87, 38
376, 95, 39
377, 95, 35
378, 101, 37
379, 98, 36
380, 96, 37
381, 93, 36
382, 96, 36
383, 94, 35
384, 101, 34
385, 99, 39
386, 96, 38
387, 100, 37
388, 99, 34
389, 97, 31
390, 106, 31
391, 102, 34
392, 108, 31
393, 106, 32
394, 92, 37
395, 91, 36
396, 93, 38
397, 94, 35
398, 103, 36
399, 105, 35
400, 100, 32
401, 99, 36
402, 89, 43
403, 93, 40
404, 94, 49
405, 85, 46
406, 81, 45
407, 79, 39
408, 83, 39
409, 87, 44
410, 74, 43
411, 64, 48
412, 73, 53
413, 67, 48
414, 70, 52
415, 67, 55
416, 67, 53
417, 78, 51
418, 74, 44
419, 70, 47
420, 69, 40
421, 73, 38
422, 73, 40
423, 75, 42
424, 76, 43
425, 79, 43
426, 75, 36
427, 88, 35
428, 86, 33
429, 86, 28
430, 86, 31
431, 87, 30
432, 99, 31
433, 110, 32
434, 108, 34
435, 96, 31
436, 103, 26
437, 105, 30
438, 100, 34
439, 95, 36
440, 104, 34
441, 113, 36
442, 98, 37
443, 83, 42
444, 81, 42
445, 80, 45
446, 90, 46
447, 83, 42
448, 72, 40
449, 70, 44
450, 71, 50
451, 72, 55
452, 69, 56
453, 74, 58
454, 63, 58
455, 66, 63
456, 65, 59
457, 66, 57
458, 66, 51
459, 63, 47
460, 60, 47
461, 58, 48
462, 66, 49
463, 56, 47
464, 67, 47
465, 67, 43
466, 76, 45
467, 90, 45
468, 74, 37
469, 80, 45
470, 91, 44
471, 89, 34
472, 95, 33
473, 93, 33
474, 90, 33
475, 92, 36
476, 92, 34
477, 102, 37
478, 90, 44
479, 85, 46
480, 81, 39
481, 97, 34
482, 91, 37
483, 88, 34
484, 99, 32
485, 93, 34
486, 85, 36
487, 88, 42
488, 95, 39
489, 82, 40
490, 79, 43
491, 88, 41
492, 91, 33
493, 87, 42
494, 87, 43
495, 89, 44
496, 81, 52
497, 84, 56
498, 80, 60
499, 81, 51
500, 84, 50
501, 80, 52
502, 84, 50
503, 89, 51
504, 87, 50
505, 87, 48
506, 84, 47
507, 85, 53
508, 91, 52
509, 88, 45
510, 84, 47
511, 89, 47
512, 91, 42
513, 81, 44
514, 74, 42
515, 69, 44
516, 75, 52
517, 75, 49
518, 86, 47
519, 83, 55
520, 85, 44
521, 90, 45
522, 85, 45
523, 96, 42
524, 91, 37
525, 89, 35
526, 94, 40
527, 91, 43
528, 81, 44
529, 81, 43
530, 77, 36
531, 79, 36
532, 80, 42
533, 88, 40
534, 87, 44
535, 77, 42
536, 83, 38
537, 86, 42
538, 87, 41
539, 94, 34
540, 91, 30
541, 89, 31
542, 86, 38
543, 85, 42
544, 93, 41
545, 87, 41
546, 83, 46
547, 83, 37
548, 81, 40
549, 91, 42
550, 81, 39
551, 89, 32
552, 97, 34
553, 87, 37
554, 89, 39
555, 94, 41
556, 100, 41
557, 98, 42
558, 87, 47
559, 86, 50
560, 80, 51
561, 73, 55
562, 79, 57
563, 69, 58
564, 63, 44
565, 67, 43
566, 63, 44
567, 72, 48
568, 73, 53
569, 59, 56
570, 55, 50
571, 49, 49
572, 51, 43
573, 51, 42
574, 44, 41
575, 45, 44
576, 52, 41
577, 58, 40
578, 62, 34
579, 62, 33
580, 73, 36
581, 87, 38
582, 84, 30
583, 89, 29
584, 95, 29
585, 103, 29
586, 108, 25
587, 114, 26
588, 111, 23
589, 130, 24
590, 131, 22
591, 123, 27
592, 113, 28
593, 110, 28
594, 110, 30
595, 108, 26
596, 101, 29
597, 89, 30
598, 106, 30
599, 102, 32
600, 103, 34
601, 86, 35
602, 81, 42
603, 82, 43
604, 76, 50
605, 74, 51
606, 83, 48
607, 76, 45
608, 81, 52
609, 78, 50
610, 71, 44
611, 73, 47
612, 73, 47
613, 75, 46
614, 79, 43
615, 86, 43
616, 80, 46
617, 75, 50
618, 74, 48
619, 78, 49
620, 77, 38
621, 86, 37
622, 82, 39
623, 89, 36
624, 87, 37
625, 95, 41
626, 86, 40
627, 91, 40
628, 94, 37
629, 92, 36
630, 90, 35
631, 88, 36
632, 88, 35
633, 81, 36
634, 83, 37
635, 95, 35
636, 94, 34
637, 88, 36
638, 104, 31
639, 109, 30
640, 105, 35
641, 96, 38
642, 86, 37
643, 86, 41
644, 87, 45
645, 83, 42
646, 71, 48
