# Year, Herbivore Count, Carnivore Count
0, 50, 0
1, 48, 0
2, 74, 0
3, 90, 0
4, 96, 0
5, 118, 0
6, 127, 0
7, 147, 0
8, 153, 0
9, 172, 0
10, 179, 0
11, 177, 0
12, 174, 0
13, 174, 0
14, 176, 0
15, 178, 0
16, 177, 0
17, 182, 0
18, 195, 0
19, 202, 0
20, 206, 0
21, 195, 0
22, 199, 0
23, 199, 0
24, 199, 0
25, 200, 0
26, 190, 0
27, 200, 0
28, 195, 0
29, 198, 0
30, 204, 0
31, 200, 0
32, 199, 0
33, 204, 0
34, 208, 0
35, 203, 0
36, 202, 0
37, 209, 0
38, 216, 0
39, 208, 0
40, 198, 0
41, 196, 0
42, 188, 0
43, 193, 0
44, 189, 0
45, 191, 0
46, 185, 0
47, 190, 0
48, 195, 0
49, 199, 0
50, 196, 20
51, 142, 36
52, 110, 45
53, 103, 49
54, 92, 51
55, 91, 54
56, 79, 58
57, 77, 59
58, 72, 62
59, 72, 57
60, 70, 60
61, 62, 66
62, 58, 67
63, 60, 70
64, 47, 66
65, 51, 60
66, 51, 65
67, 51, 57
68, 36, 66
69, 30, 68
70, 25, 60
71, 24, 57
72, 23, 51
73, 25, 46
74, 26, 46
75, 23, 41
76, 21, 37
77, 25, 32
78, 30, 27
79, 27, 24
80, 31, 21
81, 32, 16
82, 41, 11
83, 48, 8
84, 62, 8
85, 74, 7
86, 88, 8
87, 102, 3
88, 109, 5
89, 124, 5
90, 136, 4
91, 135, 6
92, 138, 6
93, 145, 8
94, 146, 9
95, 149, 10
96, 155, 8
97, 145, 10
98, 136, 14
99, 121, 19
100, 120, 21
101, 122, 23
102, 114, 29
103, 112, 29
104, 103, 36
105, 98, 37
106, 90, 38
107, 88, 42
108, 99, 39
109, 79, 41
110, 85, 43
111, 79, 47
112, 89, 44
113, 88, 39
114, 92, 35
115, 75, 36
116, 87, 43
117, 76, 46
118, 79, 47
119, 76, 43
120, 73, 47
121, 59, 52
122, 67, 49
123, 67, 52
124, 68, 52
125, 69, 47
126, 75, 41
127, 65, 43
128, 66, 41
129, 78, 45
130, 85, 46
131, 96, 47
132, 95, 45
133, 101, 42
134, 105, 40
135, 110, 35
136, 100, 29
137, 103, 24
138, 103, 28
139, 91, 26
140, 107, 30
141, 83, 30
142, 85, 32
143, 88, 31
144, 87, 32
145, 97, 33
146, 95, 30
147, 84, 31
148, 87, 29
149, 89, 29
150, 99, 26
151, 91, 31
152, 92, 34
153, 91, 33
154, 95, 31
155, 86, 28
156, 86, 33
157, 90, 34
158, 94, 35
159, 96, 38
160, 85, 38
161, 92, 33
162, 103, 37
163, 104, 39
164, 85, 37
165, 85, 34
166, 90, 33
167, 94, 35
168, 94, 37
169, 92, 37
170, 94, 37
171, 80, 39
172, 86, 39
173, 82, 45
174, 83, 42
175, 73, 34
176, 85, 41
177, 85, 43
178, 97, 41
179, 96, 40
180, 92, 37
181, 90, 35
182, 90, 42
183, 86, 47
184, 89, 40
185, 90, 41
186, 84, 41
187, 81, 44
188, 91, 45
189, 80, 45
190, 81, 49
191, 79, 52
192, 86, 42
193, 85, 43
194, 87, 39
195, 88, 37
196, 96, 41
197, 93, 43
198, 98, 44
199, 100, 47
200, 97, 38
201, 86, 43
202, 88, 44
203, 93, 43
204, 94, 47
205, 87, 45
206, 79, 47
