# Year, Herbivore Count, Carnivore Count
0, 50, 0
1, 48, 0
2, 79, 0
3, 97, 0
4, 100, 0
5, 117, 0
6, 136, 0
7, 146, 0
8, 142, 0
9, 148, 0
10, 153, 0
11, 157, 0
12, 162, 0
13, 176, 0
14, 174, 0
15, 179, 0
16, 184, 0
17, 191, 0
18, 196, 0
19, 197, 0
20, 205, 0
21, 203, 0
22, 190, 0
23, 191, 0
24, 203, 0
25, 201, 0
26, 203, 0
27, 204, 0
28, 203, 0
29, 206, 0
30, 202, 0
31, 212, 0
32, 213, 0
33, 210, 0
34, 212, 0
35, 213, 0
36, 220, 0
37, 229, 0
38, 226, 0
39, 230, 0
40, 226, 0
41, 224, 0
42, 214, 0
43, 215, 0
44, 212, 0
45, 218, 0
46, 210, 0
47, 209, 0
48, 195, 0
49, 214, 0
50, 214, 20
51, 151, 33
52, 117, 43
53, 103, 55
54, 87, 65
55, 68, 67
56, 63, 71
57, 51, 73
58, 46, 71
59, 40, 81
60, 33, 75
61, 32, 78
62, 23, 67
63, 16, 71
64, 15, 72
65, 12, 68
66, 10, 65
67, 5, 64
68, 6, 59
69, 10, 44
70, 11, 34
71, 12, 33
72, 11, 31
73, 12, 29
74, 16, 22
75, 16, 18
76, 13, 13
77, 15, 12
78, 17, 12
79, 21, 12
80, 21, 10
81, 25, 8
82, 32, 8
83, 41, 7
84, 48, 7
85, 57, 5
86, 74, 4
87, 88, 2
88, 102, 2
89, 113, 1
90, 122, 1
91, 137, 1
92, 143, 1
93, 150, 0
94, 152, 0
95, 167, 0
96, 175, 0
97, 165, 0
98, 172, 0
99, 180, 0
100, 181, 0
101, 178, 0
102, 187, 0
103, 190, 0
104, 188, 0
105, 192, 0
106, 184, 0
107, 192, 0
108, 193, 0
109, 189, 0
110, 194, 0
111, 193, 0
112, 193, 0
113, 187, 0
114, 194, 0
115, 200, 0
116, 195, 0
117, 183, 0
118, 191, 0
119, 197, 0
120, 200, 0
121, 198, 0
122, 193, 0
123, 197, 0
124, 196, 0
125, 193, 0
126, 196, 0
127, 201, 0
128, 203, 0
129, 202, 0
130, 213, 0
131, 215, 0
132, 217, 0
133, 216, 0
134, 216, 0
135, 214, 0
136, 217, 0
137, 221, 0
138, 210, 0
139, 202, 0
140, 204, 0
141, 196, 0
142, 202, 0
143, 206, 0
144, 190, 0
145, 193, 0
146, 203, 0
147, 201, 0
148, 200, 0
149, 204, 0
150, 199, 0
151, 192, 0
152, 194, 0
153, 202, 0
154, 204, 0
155, 203, 0
156, 201, 0
157, 207, 0
158, 212, 0
159, 213, 0
160, 212, 0
161, 219, 0
162, 207, 0
163, 203, 0
164, 196, 0
165, 202, 0
166, 210, 0
167, 209, 0
168, 218, 0
169, 210, 0
170, 213, 0
171, 213, 0
172, 208, 0
173, 209, 0
174, 216, 0
175, 210, 0
176, 211, 0
177, 212, 0
178, 211, 0
179, 195, 0
180, 198, 0
181, 197, 0
182, 204, 0
183, 191, 0
184, 200, 0
185, 204, 0
186, 205, 0
187, 209, 0
188, 203, 0
189, 199, 0
190, 200, 0
191, 212, 0
192, 213, 0
193, 214, 0
194, 214, 0
195, 208, 0
196, 199, 0
197, 209, 0
198, 205, 0
199, 194, 0
200, 191, 0
201, 195, 0
202, 193, 0
203, 196, 0
204, 195, 0
205, 199, 0
206, 196, 0
