# Year, Herbivore Count, Carnivore Count
0, 50, 0
1, 46, 0
2, 78, 0
3, 101, 0
4, 105, 0
5, 120, 0
6, 136, 0
7, 144, 0
8, 165, 0
9, 167, 0
10, 170, 0
11, 174, 0
12, 176, 0
13, 187, 0
14, 201, 0
15, 204, 0
16, 207, 0
17, 196, 0
18, 194, 0
19, 194, 0
20, 200, 0
21, 199, 0
22, 195, 0
23, 200, 0
24, 203, 0
25, 197, 0
26, 200, 0
27, 209, 0
28, 197, 0
29, 202, 0
30, 197, 0
31, 205, 0
32, 205, 0
33, 206, 0
34, 204, 0
35, 192, 0
36, 200, 0
37, 205, 0
38, 203, 0
39, 203, 0
40, 207, 0
41, 207, 0
42, 216, 0
43, 210, 0
44, 203, 0
45, 209, 0
46, 209, 0
47, 207, 0
48, 194, 0
49, 189, 0
50, 195, 20
51, 152, 32
52, 128, 45
53, 110, 53
54, 90, 61
55, 83, 60
56, 78, 61
57, 61, 61
58, 59, 58
59, 60, 61
60, 50, 62
61, 43, 61
62, 36, 60
63, 34, 58
64, 31, 58
65, 29, 65
66, 26, 66
67, 23, 60
68, 20, 58
69, 16, 55
70, 24, 43
71, 22, 43
72, 23, 41
73, 18, 40
74, 18, 38
75, 19, 28
76, 23, 25
77, 24, 24
78, 27, 15
79, 31, 13
80, 44, 11
81, 50, 11
82, 59, 13
83, 72, 10
84, 86, 6
85, 100, 8
86, 110, 7
87, 126, 6
88, 135, 6
89, 135, 9
90, 140, 14
91, 141, 11
92, 150, 12
93, 138, 11
94, 138, 11
95, 138, 16
96, 134, 18
97, 130, 19
98, 132, 20
99, 125, 22
100, 115, 26
101, 108, 25
102, 117, 26
103, 109, 28
104, 106, 32
105, 100, 37
106, 94, 31
107, 95, 36
108, 93, 46
109, 84, 56
110, 78, 56
111, 69, 59
112, 68, 56
113, 66, 58
114, 53, 56
115, 54, 54
116, 41, 48
117, 35, 51
118, 28, 56
119, 30, 57
120, 33, 65
121, 33, 58
122, 32, 53
123, 33, 48
124, 33, 49
125, 29, 47
126, 31, 40
127, 34, 39
128, 31, 35
129, 27, 33
130, 39, 28
131, 38, 27
132, 43, 23
133, 47, 23
134, 53, 23
135, 62, 20
136, 67, 19
137, 74, 14
138, 83, 14
139, 106, 12
140, 114, 15
141, 111, 16
142, 112, 19
143, 106, 22
144, 116, 21
145, 111, 26
146, 118, 27
147, 112, 32
148, 102, 30
149, 100, 34
150, 94, 37
151, 95, 38
152, 93, 38
153, 92, 35
154, 84, 41
155, 78, 39
156, 89, 39
157, 92, 38
158, 89, 36
159, 77, 36
160, 81, 39
161, 85, 38
162, 86, 39
163, 97, 41
164, 85, 41
165, 83, 42
166, 91, 45
167, 86, 44
168, 84, 48
169, 79, 52
170, 67, 57
171, 75, 52
172, 74, 53
173, 76, 48
174, 74, 41
175, 74, 35
176, 76, 35
177, 75, 41
178, 90, 41
179, 86, 31
180, 88, 31
181, 89, 37
182, 83, 34
183, 88, 37
184, 92, 37
185, 90, 33
186, 96, 31
187, 87, 29
188, 86, 30
189, 88, 33
190, 93, 36
191, 86, 38
192, 77, 46
193, 91, 52
194, 91, 44
195, 89, 49
196, 91, 43
197, 84, 47
198, 86, 42
199, 101, 44
200, 88, 45
201, 85, 43
202, 83, 41
203, 82, 33
204, 81, 34
205, 81, 36
206, 85, 33
207, 87, 32
208, 95, 30
209, 89, 31
210, 87, 31
211, 95, 35
212, 84, 37
213, 82, 46
214, 92, 46
215, 92, 39
216, 92, 34
217, 87, 40
218, 82, 37
219, 95, 44
220, 87, 44
221, 73, 48
222, 77, 41
223, 77, 51
224, 69, 46
225, 71, 44
226, 74, 44
227, 67, 45
228, 77, 41
229, 79, 35
230, 83, 40
231, 80, 38
232, 92, 38
233, 85, 39
234, 78, 38
235, 91, 43
236, 89, 47
237, 74, 43
238, 75, 41
239, 80, 43
240, 82, 43
241, 89, 41
242, 97, 41
243, 100, 38
244, 89, 41
245, 83, 40
246, 89, 42
247, 79, 49
248, 78, 57
249, 79, 54
