# Year, Herbivore Count, Carnivore Count
0, 50, 0
1, 46, 0
2, 75, 0
3, 86, 0
4, 102, 0
5, 121, 0
6, 137, 0
7, 144, 0
8, 147, 0
9, 153, 0
10, 157, 0
11, 160, 0
12, 178, 0
13, 193, 0
14, 193, 0
15, 190, 0
16, 204, 0
17, 204, 0
18, 194, 0
19, 200, 0
20, 197, 0
21, 193, 0
22, 192, 0
23, 194, 0
24, 196, 0
25, 202, 0
26, 204, 0
27, 206, 0
28, 214, 0
29, 208, 0
30, 205, 0
31, 205, 0
32, 207, 0
33, 196, 0
34, 197, 0
35, 204, 0
36, 201, 0
37, 205, 0
38, 201, 0
39, 192, 0
40, 202, 0
41, 194, 0
42, 192, 0
43, 189, 0
44, 205, 0
45, 206, 0
46, 207, 0
47, 211, 0
48, 211, 0
49, 204, 0
50, 204, 20
51, 148, 30
52, 116, 41
53, 100, 46
54, 82, 47
55, 75, 46
56, 71, 51
57, 65, 62
58, 55, 63
59, 59, 61
60, 52, 58
61, 43, 58
62, 42, 61
63, 35, 63
64, 35, 64
65, 32, 65
66, 21, 55
67, 15, 57
68, 16, 55
69, 13, 48
70, 10, 42
71, 9, 38
72, 10, 31
73, 10, 31
74, 11, 28
75, 13, 21
76, 14, 20
77, 13, 18
78, 15, 16
79, 18, 14
80, 20, 14
81, 20, 12
82, 25, 10
83, 24, 9
84, 32, 8
85, 35, 5
86, 47, 3
87, 55, 3
88, 63, 2
89, 84, 1
90, 101, 1
91, 123, 1
92, 132, 1
93, 135, 1
94, 144, 1
95, 145, 1
96, 150, 1
97, 158, 1
98, 164, 1
99, 183, 0
100, 186, 0
101, 193, 0
102, 189, 0
103, 193, 0
104, 184, 0
105, 196, 0
106, 206, 0
107, 196, 0
108, 192, 0
109, 194, 0
110, 206, 0
111, 204, 0
112, 203, 0
113, 201, 0
114, 204, 0
115, 209, 0
116, 219, 0
117, 213, 0
118, 217, 0
119, 216, 0
120, 208, 0
121, 201, 0
122, 200, 0
123, 202, 0
124, 206, 0
125, 205, 0
126, 209, 0
127, 210, 0
128, 216, 0
129, 210, 0
130, 209, 0
131, 209, 0
132, 203, 0
133, 207, 0
134, 211, 0
135, 201, 0
136, 214, 0
137, 209, 0
138, 203, 0
139, 206, 0
140, 200, 0
141, 208, 0
142, 208, 0
143, 204, 0
144, 204, 0
145, 211, 0
146, 212, 0
147, 203, 0
148, 210, 0
149, 207, 0
150, 201, 0
151, 199, 0
152, 203, 0
153, 194, 0
154, 203, 0
155, 205, 0
156, 210, 0
157, 210, 0
158, 202, 0
159, 192, 0
160, 194, 0
161, 194, 0
162, 196, 0
163, 196, 0
164, 200, 0
165, 201, 0
166, 210, 0
167, 212, 0
168, 220, 0
169, 214, 0
170, 211, 0
171, 211, 0
172, 204, 0
173, 210, 0
174, 209, 0
175, 206, 0
176, 200, 0
177, 209, 0
178, 197, 0
179, 207, 0
180, 202, 0
181, 201, 0
182, 208, 0
183, 208, 0
184, 203, 0
185, 211, 0
186, 211, 0
187, 196, 0
188, 191, 0
189, 202, 0
190, 203, 0
191, 204, 0
192, 205, 0
193, 208, 0
194, 210, 0
195, 206, 0
196, 206, 0
197, 205, 0
198, 196, 0
199, 194, 0
200, 192, 0
201, 186, 0
202, 188, 0
203, 186, 0
204, 194, 0
205, 196, 0
206, 200, 0
207, 205, 0
208, 195, 0
209, 185, 0
210, 190, 0
211, 194, 0
212, 200, 0
213, 203, 0
214, 202, 0
215, 200, 0
216, 203, 0
217, 209, 0
218, 192, 0
219, 210, 0
220, 208, 0
221, 217, 0
222, 214, 0
223, 208, 0
224, 204, 0
225, 203, 0
226, 208, 0
227, 214, 0
228, 216, 0
229, 208, 0
230, 204, 0
231, 193, 0
232, 198, 0
233, 200, 0
234, 207, 0
235, 198, 0
236, 194, 0
237, 203, 0
238, 204, 0
239, 209, 0
240, 204, 0
241, 197, 0
242, 199, 0
243, 205, 0
244, 198, 0
245, 194, 0
246, 197, 0
247, 192, 0
248, 194, 0
249, 192, 0
250, 185, 0
251, 191, 0
252, 193, 0
253, 196, 0
254, 197, 0
255, 203, 0
256, 211, 0
257, 213, 0
258, 213, 0
259, 217, 0
260, 214, 0
261, 210, 0
262, 210, 0
263, 201, 0
264, 206, 0
265, 208, 0
266, 213, 0
267, 223, 0
268, 213, 0
269, 214, 0
270, 217, 0
271, 206, 0
272, 207, 0
273, 212, 0
274, 208, 0
275, 205, 0
276, 201, 0
277, 211, 0
278, 208, 0
279, 203, 0
280, 195, 0
281, 202, 0
282, 204, 0
283, 212, 0
284, 210, 0
285, 205, 0
286, 204, 0
287, 200, 0
288, 198, 0
289, 203, 0
290, 196, 0
291, 196, 0
292, 198, 0
293, 197, 0
294, 188, 0
295, 178, 0
296, 185, 0
297, 187, 0
298, 182, 0
299, 187, 0
300, 198, 0
301, 193, 0
302, 204, 0
303, 206, 0
304, 200, 0
305, 197, 0
306, 201, 0
307, 200, 0
308, 200, 0
309, 195, 0
310, 182, 0
