# Year, Herbivore Count, Carnivore Count
0, 50, 0
1, 47, 0
2, 79, 0
3, 100, 0
4, 104, 0
5, 109, 0
6, 124, 0
7, 139, 0
8, 145, 0
9, 152, 0
10, 156, 0
11, 178, 0
12, 174, 0
13, 175, 0
14, 175, 0
15, 177, 0
16, 179, 0
17, 188, 0
18, 195, 0
19, 198, 0
20, 207, 0
21, 202, 0
22, 202, 0
23, 202, 0
24, 211, 0
25, 209, 0
26, 215, 0
27, 214, 0
28, 207, 0
29, 203, 0
30, 208, 0
31, 196, 0
32, 204, 0
33, 200, 0
34, 201, 0
35, 202, 0
36, 201, 0
37, 210, 0
38, 215, 0
39, 222, 0
40, 218, 0
41, 215, 0
42, 209, 0
43, 206, 0
44, 200, 0
45, 200, 0
46, 208, 0
47, 209, 0
48, 205, 0
49, 193, 0
50, 192, 20
51, 138, 34
52, 119, 46
53, 95, 56
54, 84, 61
55, 77, 59
56, 62, 60
57, 63, 58
58, 49, 66
59, 37, 66
60, 34, 75
61, 34, 73
62, 32, 67
63, 25, 62
64, 16, 62
65, 18, 61
66, 13, 58
67, 13, 52
68, 17, 45
69, 16, 44
70, 17, 39
71, 17, 30
72, 20, 29
73, 21, 27
74, 23, 24
75, 24, 22
76, 26, 20
77, 30, 18
78, 40, 16
79, 42, 16
80, 52, 10
81, 61, 9
82, 72, 10
83, 87, 8
84, 100, 7
85, 119, 7
86, 124, 7
87, 133, 9
88, 139, 11
89, 148, 10
90, 159, 13
91, 146, 13
92, 140, 12
93, 138, 15
94, 131, 17
95, 131, 17
96, 135, 18
97, 130, 21
98, 124, 24
99, 109, 25
100, 106, 24
101, 120, 24
102, 127, 28
103, 117, 32
104, 107, 28
105, 99, 30
106, 92, 35
107, 98, 30
108, 101, 31
109, 93, 39
110, 95, 37
111, 86, 40
112, 75, 46
113, 70, 50
114, 72, 51
115, 69, 50
116, 66, 54
117, 75, 58
118, 84, 47
119, 84, 50
120, 86, 53
121, 82, 46
122, 73, 46
123, 89, 44
124, 83, 47
125, 70, 52
126, 66, 53
127, 64, 53
128, 64, 54
129, 56, 57
130, 53, 58
131, 60, 54
132, 56, 52
133, 57, 52
134, 57, 46
135, 62, 44
136, 57, 47
137, 54, 52
138, 57, 48
139, 65, 48
140, 60, 48
141, 63, 48
142, 61, 44
143, 67, 44
144, 69, 42
145, 75, 32
146, 74, 39
147, 75, 43
148, 84, 44
149, 79, 43
150, 80, 44
151, 85, 41
152, 96, 39
153, 100, 47
154, 95, 47
155, 92, 41
156, 90, 40
157, 94, 46
158, 97, 39
159, 93, 34
160, 95, 34
161, 94, 36
162, 86, 39
163, 85, 47
164, 98, 43
165, 89, 45
166, 94, 47
167, 89, 53
168, 77, 55
169, 81, 52
170, 79, 56
171, 68, 51
172, 62, 44
173, 72, 46
174, 72, 49
175, 75, 42
176, 81, 36
177, 80, 41
178, 74, 43
179, 81, 41
180, 77, 39
181, 73, 44
182, 86, 39
183, 90, 42
184, 88, 36
185, 81, 42
186, 91, 37
187, 87, 40
