# Year, Herbivore Count, Carnivore Count
0, 50, 0
1, 47, 0
2, 85, 0
3, 101, 0
4, 105, 0
5, 122, 0
6, 126, 0
7, 149, 0
8, 150, 0
9, 157, 0
10, 156, 0
11, 166, 0
12, 167, 0
13, 166, 0
14, 177, 0
15, 186, 0
16, 191, 0
17, 193, 0
18, 201, 0
19, 201, 0
20, 203, 0
21, 203, 0
22, 212, 0
23, 216, 0
24, 212, 0
25, 215, 0
26, 218, 0
27, 215, 0
28, 217, 0
29, 204, 0
30, 206, 0
31, 200, 0
32, 194, 0
33, 195, 0
34, 196, 0
35, 204, 0
36, 188, 0
37, 188, 0
38, 196, 0
39, 197, 0
40, 201, 0
41, 215, 0
42, 225, 0
43, 234, 0
44, 228, 0
45, 230, 0
46, 221, 0
47, 221, 0
48, 200, 0
49, 202, 0
50, 198, 20
51, 138, 34
52, 122, 44
53, 108, 52
54, 89, 52
55, 79, 61
56, 70, 57
57, 70, 59
58, 63, 58
59, 56, 63
60, 56, 61
61, 45, 59
62, 37, 64
63, 33, 63
64, 30, 62
65, 34, 62
66, 29, 66
67, 29, 65
68, 28, 66
69, 24, 61
70, 21, 60
71, 16, 57
72, 16, 44
73, 13, 42
74, 13, 38
75, 11, 36
76, 14, 32
77, 13, 26
78, 18, 22
79, 18, 18
80, 20, 14
81, 23, 13
82, 27, 11
83, 26, 10
84, 38, 9
85, 41, 8
86, 47, 7
87, 58, 5
88, 76, 5
89, 97, 5
90, 110, 5
91, 117, 7
92, 120, 8
93, 132, 11
94, 130, 13
95, 131, 16
96, 135, 18
97, 114, 21
98, 123, 22
99, 119, 27
100, 121, 31
101, 117, 35
102, 122, 34
103, 106, 30
104, 99, 31
105, 103, 35
106, 114, 40
107, 103, 41
108, 97, 41
109, 93, 42
110, 93, 45
111, 94, 45
112, 83, 46
113, 86, 49
114, 82, 53
115, 72, 51
116, 72, 55
117, 72, 56
118, 70, 56
119, 62, 48
120, 67, 49
121, 67, 52
122, 58, 49
123, 58, 54
124, 60, 51
125, 57, 50
126, 68, 46
127, 55, 41
128, 55, 40
129, 65, 38
130, 62, 39
131, 62, 36
132, 72, 30
133, 85, 28
134, 92, 29
135, 97, 29
136, 102, 29
137, 102, 23
138, 112, 24
139, 106, 26
140, 115, 29
141, 112, 23
142, 112, 23
143, 110, 29
144, 111, 27
145, 111, 24
146, 100, 27
147, 97, 28
148, 97, 27
149, 105, 31
150, 99, 35
151, 98, 30
152, 94, 29
153, 95, 28
154, 98, 32
155, 91, 33
156, 89, 36
157, 85, 39
158, 83, 40
159, 79, 40
160, 79, 43
161, 78, 41
162, 82, 44
163, 91, 44
164, 82, 44
165, 90, 48
166, 76, 48
167, 73, 50
168, 75, 47
169, 67, 49
170, 75, 50
171, 81, 54
172, 84, 53
173, 81, 49
174, 83, 49
175, 87, 54
176, 87, 56
177, 88, 58
178, 88, 55
179, 85, 54
180, 77, 55
181, 77, 53
182, 84, 49
183, 77, 44
184, 80, 38
185, 79, 43
186, 72, 45
187, 84, 46
188, 95, 47
189, 87, 55
190, 90, 48
191, 91, 52
192, 86, 51
193, 95, 49
194, 84, 49
195, 90, 44
196, 88, 44
197, 95, 38
198, 96, 41
199, 103, 37
200, 95, 40
201, 96, 38
202, 85, 43
203, 91, 37
204, 87, 36
205, 77, 41
206, 77, 44
207, 76, 51
208, 76, 47
209, 79, 54
210, 73, 51
211, 79, 44
212, 72, 46
213, 81, 37
214, 87, 34
215, 86, 40
216, 79, 48
217, 71, 47
218, 75, 47
219, 91, 53
220, 83, 52
221, 93, 52
222, 87, 45
223, 85, 51
224, 82, 55
225, 73, 52
226, 82, 57
227, 79, 56
228, 84, 54
229, 89, 51
230, 76, 46
231, 69, 51
232, 80, 53
233, 78, 51
234, 81, 44
235, 85, 36
236, 81, 42
237, 83, 46
238, 88, 41
239, 93, 42
240, 93, 40
241, 98, 35
242, 94, 33
243, 95, 35
244, 107, 25
245, 119, 26
246, 101, 28
247, 97, 32
248, 91, 37
249, 106, 32
