# Year, Herbivore Count, Carnivore Count
0, 50, 0
1, 48, 0
2, 79, 0
3, 96, 0
4, 103, 0
5, 113, 0
6, 122, 0
7, 139, 0
8, 144, 0
9, 155, 0
10, 158, 0
11, 161, 0
12, 168, 0
13, 175, 0
14, 174, 0
15, 179, 0
16, 178, 0
17, 183, 0
18, 199, 0
19, 203, 0
20, 202, 0
21, 206, 0
22, 214, 0
23, 216, 0
24, 229, 0
25, 225, 0
26, 221, 0
27, 210, 0
28, 204, 0
29, 206, 0
30, 204, 0
31, 201, 0
32, 203, 0
33, 209, 0
34, 211, 0
35, 212, 0
36, 211, 0
37, 213, 0
38, 211, 0
39, 208, 0
40, 200, 0
41, 207, 0
42, 208, 0
43, 209, 0
44, 200, 0
45, 200, 0
46, 200, 0
47, 211, 0
48, 211, 0
49, 209, 0
50, 205, 20
51, 154, 34
52, 126, 47
53, 105, 52
54, 74, 58
55, 77, 60
56, 70, 65
57, 61, 67
58, 59, 60
59, 58, 64
60, 61, 66
61, 48, 71
62, 37, 70
63, 37, 70
64, 31, 64
65, 28, 65
66, 23, 56
67, 18, 53
68, 18, 53
69, 15, 44
70, 15, 39
71, 14, 39
72, 17, 33
73, 15, 31
74, 16, 30
75, 14, 32
76, 18, 24
77, 16, 21
78, 16, 19
79, 18, 13
80, 24, 10
81, 28, 11
82, 35, 9
83, 38, 9
84, 48, 9
85, 61, 7
86, 70, 5
87, 81, 4
88, 95, 2
89, 115, 2
90, 126, 2
91, 136, 3
92, 143, 3
93, 151, 2
94, 154, 4
95, 161, 5
96, 160, 5
97, 164, 4
98, 171, 4
99, 170, 5
100, 164, 6
101, 152, 8
102, 162, 10
103, 149, 11
104, 152, 10
105, 155, 11
106, 158, 13
107, 150, 12
108, 137, 12
109, 133, 15
110, 124, 17
111, 125, 17
112, 118, 15
113, 113, 22
114, 113, 25
115, 121, 27
116, 106, 26
117, 112, 30
118, 112, 27
119, 91, 30
120, 99, 30
121, 96, 37
122, 97, 36
123, 95, 31
124, 84, 36
125, 97, 36
126, 95, 36
127, 98, 40
128, 81, 42
129, 79, 44
130, 78, 43
131, 83, 37
132, 78, 40
133, 80, 47
134, 78, 50
135, 71, 49
136, 68, 51
137, 68, 53
138, 73, 51
139, 75, 46
140, 80, 44
141, 78, 45
142, 70, 40
143, 79, 35
144, 82, 34
145, 84, 32
146, 96, 36
147, 103, 38
148, 95, 38
149, 83, 46
150, 97, 48
151, 94, 46
152, 91, 40
153, 89, 34
154, 94, 30
155, 94, 30
156, 99, 30
157, 99, 33
158, 91, 34
159, 96, 37
160, 104, 36
161, 91, 38
162, 88, 45
163, 84, 46
164, 71, 43
165, 76, 44
166, 72, 42
167, 71, 42
168, 65, 46
169, 70, 46
170, 70, 46
171, 69, 51
172, 65, 45
173, 61, 49
174, 65, 51
175, 68, 42
176, 63, 45
177, 60, 48
178, 70, 47
179, 65, 50
180, 65, 48
181, 67, 44
182, 69, 38
183, 70, 39
184, 79, 40
185, 84, 36
186, 81, 39
187, 86, 37
188, 94, 38
189, 89, 33
190, 102, 34
191, 99, 39
192, 105, 39
193, 99, 40
194, 115, 35
195, 110, 33
196, 114, 32
197, 114, 29
198, 106, 33
199, 93, 39
200, 101, 44
201, 84, 44
202, 78, 46
203, 75, 50
204, 84, 48
205, 76, 45
206, 67, 47
