# Year, Herbivore Count, Carnivore Count
0, 50, 0
1, 45, 0
2, 78, 0
3, 91, 0
4, 92, 0
5, 118, 0
6, 130, 0
7, 151, 0
8, 165, 0
9, 168, 0
10, 169, 0
11, 178, 0
12, 184, 0
13, 186, 0
14, 185, 0
15, 184, 0
16, 186, 0
17, 195, 0
18, 194, 0
19, 198, 0
20, 195, 0
21, 195, 0
22, 192, 0
23, 206, 0
24, 205, 0
25, 208, 0
26, 202, 0
27, 210, 0
28, 199, 0
29, 196, 0
30, 197, 0
31, 199, 0
32, 199, 0
33, 198, 0
34, 192, 0
35, 204, 0
36, 198, 0
37, 196, 0
38, 197, 0
39, 203, 0
40, 198, 0
41, 196, 0
42, 196, 0
43, 192, 0
44, 194, 0
45, 201, 0
46, 209, 0
47, 195, 0
48, 208, 0
49, 199, 0
50, 199, 20
51, 149, 33
52, 127, 42
53, 117, 46
54, 101, 52
55, 92, 53
56, 71, 54
57, 77, 58
58, 76, 55
59, 70, 55
60, 67, 59
61, 68, 62
62, 65, 56
63, 64, 52
64, 68, 51
65, 63, 55
66, 59, 58
67, 55, 54
68, 51, 57
69, 46, 65
70, 36, 66
71, 36, 67
72, 42, 60
73, 41, 64
74, 43, 60
75, 47, 55
76, 44, 50
77, 50, 52
78, 53, 48
79, 59, 45
80, 64, 42
81, 73, 33
82, 79, 29
83, 96, 29
84, 102, 26
85, 111, 23
86, 104, 20
87, 104, 23
88, 100, 27
89, 101, 27
90, 99, 32
91, 101, 29
92, 104, 21
93, 96, 25
94, 102, 28
95, 94, 32
96, 99, 33
97, 98, 30
98, 99, 34
99, 99, 37
100, 102, 34
101, 102, 35
102, 87, 39
103, 87, 42
104, 84, 44
105, 88, 44
106, 81, 45
107, 77, 44
108, 78, 49
109, 82, 44
110, 79, 44
111, 82, 42
112, 81, 40
113, 86, 45
114, 86, 43
115, 82, 44
116, 86, 43
117, 85, 42
118, 88, 44
119, 78, 40
120, 82, 39
121, 92, 38
122, 96, 38
123, 100, 32
124, 110, 36
125, 102, 33
126, 102, 34
127, 102, 30
128, 109, 29
129, 102, 31
130, 93, 36
131, 104, 41
132, 105, 43
133, 94, 46
134, 105, 42
135, 93, 43
136, 89, 45
137, 73, 49
138, 69, 52
139, 63, 46
140, 65, 39
141, 66, 44
142, 73, 41
143, 84, 40
144, 77, 38
145, 81, 43
146, 96, 41
147, 86, 31
148, 77, 30
149, 89, 32
150, 93, 37
151, 85, 31
152, 92, 34
153, 87, 33
154, 82, 37
155, 100, 34
156, 87, 36
157, 92, 41
158, 89, 41
159, 90, 44
160, 95, 43
161, 89, 43
162, 95, 36
163, 92, 42
164, 91, 38
165, 93, 36
166, 94, 31
167, 88, 30
168, 100, 32
169, 95, 37
170, 95, 38
171, 90, 42
172, 86, 42
173, 80, 45
174, 81, 46
175, 84, 46
176, 89, 44
177, 78, 47
178, 80, 52
179, 86, 50
180, 76, 47
181, 69, 47
182, 76, 44
183, 71, 53
184, 65, 51
185, 70, 46
186, 63, 50
187, 69, 48
188, 74, 46
189, 70, 51
