# Year, Herbivore Count, Carnivore Count
0, 50, 0
1, 46, 0
2, 76, 0
3, 95, 0
4, 102, 0
5, 113, 0
6, 129, 0
7, 138, 0
8, 145, 0
9, 158, 0
10, 175, 0
11, 177, 0
12, 178, 0
13, 183, 0
14, 182, 0
15, 185, 0
16, 195, 0
17, 189, 0
18, 197, 0
19, 195, 0
20, 205, 0
21, 204, 0
22, 208, 0
23, 203, 0
24, 204, 0
25, 204, 0
26, 199, 0
27, 200, 0
28, 201, 0
29, 199, 0
30, 205, 0
31, 205, 0
32, 204, 0
33, 199, 0
34, 200, 0
35, 206, 0
36, 210, 0
37, 205, 0
38, 215, 0
39, 215, 0
40, 208, 0
41, 216, 0
42, 213, 0
43, 200, 0
44, 190, 0
45, 185, 0
46, 180, 0
47, 191, 0
48, 194, 0
49, 190, 0
50, 193, 20
51, 139, 34
52, 103, 48
53, 105, 60
54, 88, 63
55, 87, 62
56, 63, 59
57, 58, 59
58, 59, 52
59, 58, 55
60, 55, 59
61, 57, 55
62, 53, 61
63, 49, 65
64, 40, 60
65, 39, 62
66, 42, 54
67, 38, 49
68, 39, 52
69, 36, 56
70, 42, 57
71, 33, 54
72, 35, 60
73, 30, 52
74, 32, 50
75, 37, 43
76, 33, 40
77, 42, 38
78, 42, 34
79, 45, 32
80, 47, 30
81, 53, 21
82, 59, 18
83, 63, 19
84, 71, 20
85, 87, 21
86, 94, 19
87, 97, 21
88, 107, 20
89, 107, 22
90, 110, 23
91, 94, 23
92, 97, 23
93, 102, 24
94, 112, 23
95, 102, 23
96, 99, 24
97, 98, 27
98, 106, 32
99, 93, 34
100, 98, 35
101, 99, 32
102, 95, 36
103, 87, 38
104, 86, 34
105, 82, 38
106, 91, 38
107, 87, 40
108, 90, 47
109, 77, 48
110, 75, 52
111, 84, 59
112, 78, 62
113, 86, 58
114, 84, 53
115, 76, 54
116, 75, 56
117, 68, 52
118, 68, 55
119, 66, 60
120, 56, 60
121, 63, 62
122, 60, 59
123, 61, 51
124, 51, 48
125, 64, 47
126, 58, 44
127, 54, 45
128, 51, 48
129, 51, 51
130, 60, 46
131, 61, 44
132, 62, 39
133, 70, 36
134, 66, 38
135, 73, 35
136, 75, 36
137, 78, 35
138, 83, 32
139, 93, 34
140, 103, 35
141, 95, 37
142, 107, 37
143, 105, 34
144, 103, 31
145, 103, 28
146, 102, 34
147, 109, 38
148, 95, 41
149, 99, 38
150, 103, 31
151, 107, 33
152, 93, 32
153, 96, 30
154, 94, 30
155, 98, 32
156, 105, 34
157, 95, 32
158, 103, 29
159, 99, 33
160, 100, 32
161, 92, 34
162, 92, 34
163, 88, 36
164, 87, 37
165, 85, 36
166, 96, 39
167, 89, 41
168, 87, 44
169, 83, 45
170, 100, 47
171, 87, 51
172, 94, 47
173, 87, 40
174, 101, 37
175, 87, 35
176, 98, 39
177, 95, 41
178, 91, 43
179, 97, 43
180, 90, 44
181, 84, 43
182, 91, 40
183, 82, 45
184, 77, 39
185, 79, 38
186, 83, 37
187, 83, 39
188, 85, 40
189, 87, 40
190, 94, 39
191, 107, 42
192, 98, 46
193, 82, 49
194, 82, 57
195, 89, 61
196, 79, 64
197, 72, 67
198, 67, 63
199, 66, 67
200, 64, 66
201, 61, 65
202, 67, 54
203, 68, 54
204, 74, 56
205, 73, 58
206, 74, 52
207, 66, 58
208, 73, 49
209, 75, 53
210, 68, 57
211, 76, 60
212, 75, 60
213, 83, 51
214, 88, 53
215, 85, 48
216, 86, 43
217, 87, 44
218, 78, 44
219, 73, 47
220, 78, 52
221, 85, 48
222, 89, 48
223, 80, 44
224, 82, 46
225, 92, 49
226, 91, 48
227, 93, 45
228, 87, 44
229, 89, 44
230, 88, 43
231, 84, 43
232, 77, 40
233, 70, 39
234, 70, 40
235, 79, 38
236, 81, 42
237, 86, 39
238, 85, 40
239, 89, 45
240, 83, 40
241, 93, 38
242, 87, 43
243, 83, 41
244, 79, 38
245, 86, 38
246, 92, 38
247, 86, 44
248, 86, 45
249, 91, 52
250, 97, 43
251, 96, 45
252, 101, 43
253, 91, 46
254, 90, 47
255, 89, 45
256, 91, 47
257, 91, 42
258, 91, 43
259, 87, 46
260, 95, 47
261, 80, 43
262, 80, 41
263, 84, 39
264, 81, 42
265, 93, 39
266, 91, 35
267, 92, 34
268, 83, 32
269, 91, 35
270, 90, 40
271, 86, 40
272, 84, 37
273, 82, 40
274, 77, 41
275, 81, 42
276, 77, 40
277, 81, 44
278, 88, 44
279, 94, 44
280, 89, 44
281, 91, 44
282, 83, 46
283, 85, 48
284, 81, 47
285, 81, 45
286, 78, 42
287, 84, 45
288, 74, 47
289, 79, 42
290, 84, 41
291, 77, 47
292, 82, 52
293, 85, 52
294, 71, 52
295, 62, 51
296, 67, 46
297, 64, 49
298, 62, 48
299, 56, 44
300, 63, 43
301, 65, 42
302, 62, 43
303, 62, 48
304, 70, 47
305, 72, 50
306, 74, 50
307, 64, 50
308, 62, 54
309, 67, 49
310, 75, 44
