# Year, Herbivore Count, Carnivore Count
0, 50, 0
1, 48, 0
2, 81, 0
3, 102, 0
4, 102, 0
5, 118, 0
6, 122, 0
7, 143, 0
8, 145, 0
9, 151, 0
10, 150, 0
11, 155, 0
12, 166, 0
13, 172, 0
14, 180, 0
15, 195, 0
16, 191, 0
17, 192, 0
18, 202, 0
19, 203, 0
20, 199, 0
21, 195, 0
22, 205, 0
23, 197, 0
24, 203, 0
25, 210, 0
26, 211, 0
27, 210, 0
28, 212, 0
29, 217, 0
30, 213, 0
31, 209, 0
32, 211, 0
33, 206, 0
34, 198, 0
35, 206, 0
36, 206, 0
37, 194, 0
38, 202, 0
39, 203, 0
40, 209, 0
41, 201, 0
42, 206, 0
43, 194, 0
44, 195, 0
45, 190, 0
46, 199, 0
47, 198, 0
48, 200, 0
49, 200, 0
50, 184, 20
51, 142, 33
52, 123, 45
53, 95, 55
54, 91, 65
55, 79, 60
56, 76, 60
57, 65, 66
58, 66, 60
59, 53, 57
60, 46, 63
61, 47, 66
62, 51, 70
63, 39, 65
64, 31, 70
65, 27, 74
66, 25, 73
67, 18, 70
68, 19, 60
69, 19, 54
70, 15, 49
71, 14, 47
72, 11, 42
73, 11, 39
74, 10, 33
75, 13, 25
76, 18, 22
77, 18, 20
78, 20, 20
79, 23, 18
80, 27, 12
81, 34, 10
82, 38, 8
83, 39, 8
84, 46, 8
85, 51, 8
86, 58, 9
87, 63, 9
88, 76, 11
89, 89, 10
90, 105, 9
91, 117, 6
92, 128, 6
93, 137, 6
94, 144, 5
95, 149, 6
96, 140, 10
97, 146, 12
98, 141, 15
99, 130, 17
100, 124, 21
101, 125, 22
102, 114, 24
103, 103, 27
104, 105, 29
105, 102, 29
106, 95, 28
107, 98, 25
108, 92, 29
109, 82, 33
110, 81, 29
111, 89, 36
112, 90, 27
113, 89, 29
114, 92, 31
115, 84, 37
116, 82, 41
117, 85, 39
118, 81, 38
119, 81, 36
120, 81, 39
121, 89, 35
122, 91, 35
123, 89, 38
124, 89, 39
125, 92, 43
126, 93, 43
127, 96, 42
128, 97, 41
129, 97, 40
130, 100, 36
131, 109, 29
132, 105, 34
133, 91, 35
134, 95, 34
135, 104, 40
136, 95, 40
137, 102, 40
138, 93, 44
139, 92, 45
140, 90, 41
141, 102, 43
142, 91, 43
143, 92, 40
144, 93, 39
145, 102, 41
146, 76, 43
147, 74, 48
148, 73, 53
149, 85, 50
150, 75, 53
151, 70, 52
152, 66, 52
153, 51, 56
154, 54, 59
155, 58, 60
156, 59, 52
157, 54, 53
158, 55, 48
159, 65, 46
160, 60, 44
161, 56, 42
162, 54, 41
163, 58, 41
164, 63, 39
165, 68, 39
166, 69, 41
167, 81, 36
168, 96, 33
169, 97, 33
170, 92, 33
171, 100, 34
172, 96, 31
173, 84, 41
174, 86, 44
175, 86, 45
176, 87, 45
177, 82, 43
178, 84, 41
179, 84, 44
180, 80, 48
181, 80, 49
182, 80, 48
183, 84, 43
184, 94, 35
185, 90, 43
186, 85, 41
187, 81, 44
188, 81, 50
189, 69, 51
190, 63, 52
191, 61, 53
192, 65, 55
193, 61, 64
194, 53, 56
195, 52, 57
196, 44, 63
197, 49, 53
198, 49, 50
199, 49, 48
200, 43, 48
201, 41, 48
202, 39, 46
203, 38, 47
204, 44, 46
205, 42, 44
206, 43, 39
