# Year, Herbivore Count, Carnivore Count
0, 50, 0
1, 47, 0
2, 82, 0
3, 100, 0
4, 104, 0
5, 115, 0
6, 129, 0
7, 144, 0
8, 150, 0
9, 165, 0
10, 171, 0
11, 178, 0
12, 182, 0
13, 184, 0
14, 190, 0
15, 195, 0
16, 195, 0
17, 197, 0
18, 199, 0
19, 208, 0
20, 199, 0
21, 186, 0
22, 190, 0
23, 185, 0
24, 201, 0
25, 203, 0
26, 201, 0
27, 210, 0
28, 210, 0
29, 211, 0
30, 225, 0
31, 222, 0
32, 215, 0
33, 218, 0
34, 220, 0
35, 216, 0
36, 211, 0
37, 217, 0
38, 221, 0
39, 211, 0
40, 208, 0
41, 202, 0
42, 207, 0
43, 197, 0
44, 185, 0
45, 196, 0
46, 204, 0
47, 196, 0
48, 195, 0
49, 193, 0
50, 191, 20
51, 147, 35
52, 118, 43
53, 100, 48
54, 95, 52
55, 71, 59
56, 66, 60
57, 60, 57
58, 60, 61
59, 60, 57
60, 52, 57
61, 39, 64
62, 38, 62
63, 39, 62
64, 39, 58
65, 29, 56
66, 29, 59
67, 26, 54
68, 29, 53
69, 29, 51
70, 30, 52
71, 21, 47
72, 19, 48
73, 20, 38
74, 17, 34
75, 16, 29
76, 20, 26
77, 19, 28
78, 19, 27
79, 22, 24
80, 24, 21
81, 26, 19
82, 32, 14
83, 41, 11
84, 37, 8
85, 38, 11
86, 47, 10
87, 55, 11
88, 61, 10
89, 72, 8
90, 84, 8
91, 102, 9
92, 113, 9
93, 118, 8
94, 125, 8
95, 136, 10
96, 132, 9
97, 141, 10
98, 154, 10
99, 147, 12
100, 140, 11
101, 140, 10
102, 145, 10
103, 149, 12
104, 134, 13
105, 132, 16
106, 133, 18
107, 124, 18
108, 123, 22
109, 113, 23
110, 124, 26
111, 109, 29
112, 113, 37
113, 91, 38
114, 105, 47
115, 93, 45
116, 88, 50
117, 90, 50
118, 81, 49
119, 83, 48
120, 91, 42
121, 77, 50
122, 76, 54
123, 81, 53
124, 60, 53
125, 60, 50
126, 55, 49
127, 46, 50
128, 44, 52
129, 37, 45
130, 37, 46
131, 41, 46
132, 41, 44
133, 36, 41
134, 30, 42
135, 39, 43
136, 41, 40
137, 43, 35
138, 47, 34
139, 50, 36
140, 49, 35
141, 48, 31
142, 53, 29
143, 48, 27
144, 53, 29
145, 61, 26
146, 63, 23
147, 73, 20
148, 78, 19
149, 92, 17
150, 108, 11
151, 117, 9
152, 111, 12
153, 124, 13
154, 120, 13
155, 121, 13
156, 129, 15
157, 119, 18
158, 124, 19
159, 119, 19
160, 124, 22
161, 114, 23
162, 116, 31
163, 112, 30
164, 112, 31
165, 95, 31
166, 96, 27
167, 86, 28
168, 91, 31
169, 90, 29
170, 92, 34
171, 92, 31
172, 84, 34
173, 96, 35
174, 94, 38
175, 103, 38
176, 91, 39
177, 89, 40
178, 91, 45
179, 79, 48
180, 86, 45
181, 90, 50
182, 70, 53
183, 80, 50
184, 84, 45
185, 81, 40
186, 82, 46
187, 89, 42
188, 83, 46
189, 82, 46
190, 82, 45
191, 92, 47
192, 82, 41
193, 80, 40
194, 84, 44
195, 88, 38
196, 89, 39
197, 89, 41
198, 87, 39
199, 80, 41
200, 88, 40
201, 78, 39
202, 79, 43
203, 96, 48
204, 92, 45
205, 92, 43
206, 90, 41
207, 91, 43
208, 95, 40
209, 95, 37
210, 92, 38
211, 93, 37
212, 93, 36
213, 95, 39
214, 91, 41
215, 88, 39
216, 96, 45
217, 92, 44
218, 92, 47
219, 84, 43
220, 79, 46
221, 88, 46
222, 92, 47
223, 95, 47
224, 92, 55
225, 94, 51
226, 99, 47
227, 89, 49
228, 84, 47
229, 80, 46
230, 84, 45
231, 86, 47
232, 88, 44
233, 80, 50
234, 70, 43
235, 66, 39
236, 68, 39
237, 66, 46
238, 68, 47
239, 64, 49
240, 69, 46
241, 73, 42
242, 73, 48
243, 73, 46
244, 82, 43
245, 83, 46
246, 99, 50
247, 84, 53
248, 82, 51
249, 98, 48
