# Year, Herbivore Count, Carnivore Count
0, 50, 0
1, 44, 0
2, 76, 0
3, 97, 0
4, 109, 0
5, 120, 0
6, 131, 0
7, 152, 0
8, 153, 0
9, 164, 0
10, 166, 0
11, 181, 0
12, 186, 0
13, 180, 0
14, 185, 0
15, 186, 0
16, 189, 0
17, 189, 0
18, 184, 0
19, 191, 0
20, 186, 0
21, 184, 0
22, 183, 0
23, 194, 0
24, 205, 0
25, 216, 0
26, 208, 0
27, 209, 0
28, 210, 0
29, 212, 0
30, 215, 0
31, 213, 0
32, 220, 0
33, 219, 0
34, 218, 0
35, 205, 0
36, 212, 0
37, 212, 0
38, 214, 0
39, 206, 0
40, 215, 0
41, 209, 0
42, 204, 0
43, 182, 0
44, 183, 0
45, 184, 0
46, 192, 0
47, 192, 0
48, 199, 0
49, 199, 0
50, 202, 20
51, 140, 35
52, 103, 48
53, 99, 46
54, 80, 49
55, 77, 55
56, 61, 59
57, 55, 63
58, 48, 66
59, 34, 65
60, 23, 70
61, 23, 67
62, 19, 58
63, 20, 52
64, 19, 47
65, 23, 45
66, 16, 44
67, 20, 40
68, 22, 39
69, 20, 37
70, 19, 35
71, 18, 34
72, 19, 32
73, 19, 23
74, 22, 22
75, 27, 22
76, 29, 20
77, 33, 18
78, 39, 18
79, 44, 14
80, 58, 14
81, 77, 12
82, 88, 9
83, 98, 5
84, 105, 5
85, 118, 5
86, 126, 6
87, 134, 6
88, 137, 9
89, 133, 12
90, 136, 12
91, 135, 11
92, 143, 14
93, 143, 16
94, 132, 17
95, 136, 15
96, 123, 13
97, 117, 19
98, 116, 18
99, 114, 18
100, 116, 21
101, 103, 22
102, 103, 25
103, 95, 31
104, 97, 32
105, 97, 33
106, 92, 36
107, 96, 40
108, 85, 41
109, 86, 43
110, 90, 46
111, 87, 45
112, 83, 43
113, 78, 44
114, 85, 49
115, 77, 53
116, 81, 53
117, 87, 59
118, 87, 49
119, 85, 53
120, 77, 53
121, 78, 49
122, 75, 46
123, 78, 45
124, 75, 43
125, 71, 46
126, 77, 51
127, 80, 50
128, 85, 55
129, 79, 49
130, 74, 44
131, 80, 51
132, 76, 50
133, 83, 48
134, 78, 47
135, 86, 52
136, 82, 42
137, 75, 40
138, 81, 40
139, 78, 42
140, 90, 39
141, 81, 44
142, 89, 39
143, 81, 34
144, 86, 37
145, 82, 32
146, 97, 31
147, 85, 35
148, 87, 35
149, 85, 34
150, 88, 35
151, 85, 38
152, 79, 43
153, 80, 31
154, 85, 35
155, 80, 38
156, 88, 41
157, 94, 34
158, 98, 37
