# Year, Herbivore Count, Carnivore Count
0, 50, 0
1, 47, 0
2, 74, 0
3, 93, 0
4, 99, 0
5, 119, 0
6, 131, 0
7, 148, 0
8, 151, 0
9, 158, 0
10, 170, 0
11, 169, 0
12, 180, 0
13, 188, 0
14, 192, 0
15, 194, 0
16, 195, 0
17, 211, 0
18, 198, 0
19, 202, 0
20, 200, 0
21, 205, 0
22, 211, 0
23, 207, 0
24, 214, 0
25, 206, 0
26, 210, 0
27, 206, 0
28, 198, 0
29, 208, 0
30, 211, 0
31, 201, 0
32, 198, 0
33, 189, 0
34, 193, 0
35, 195, 0
36, 195, 0
37, 207, 0
38, 209, 0
39, 198, 0
40, 192, 0
41, 199, 0
42, 199, 0
43, 203, 0
44, 204, 0
45, 203, 0
46, 206, 0
47, 206, 0
48, 205, 0
49, 203, 0
50, 204, 20
51, 162, 33
52, 132, 45
53, 105, 55
54, 80, 58
55, 91, 64
56, 79, 63
57, 76, 66
58, 62, 65
59, 56, 63
60, 51, 65
61, 51, 62
62, 46, 58
63, 29, 62
64, 28, 67
65, 27, 67
66, 21, 63
67, 21, 65
68, 16, 68
69, 18, 58
70, 15, 49
71, 11, 48
72, 15, 43
73, 15, 34
74, 12, 29
75, 10, 26
76, 9, 29
77, 9, 22
78, 10, 18
79, 13, 10
80, 15, 9
81, 21, 7
82, 22, 5
83, 23, 5
84, 29, 4
85, 38, 2
86, 51, 2
87, 59, 2
88, 74, 2
89, 87, 2
90, 109, 2
91, 120, 2
92, 132, 1
93, 143, 1
94, 159, 1
95, 158, 1
96, 161, 1
97, 178, 0
98, 171, 0
99, 183, 0
100, 176, 0
101, 182, 0
102, 188, 0
103, 202, 0
104, 201, 0
105, 206, 0
106, 213, 0
107, 206, 0
108, 204, 0
109, 197, 0
110, 200, 0
111, 199, 0
112, 209, 0
113, 193, 0
114, 197, 0
115, 193, 0
116, 198, 0
117, 202, 0
118, 195, 0
119, 193, 0
120, 188, 0
121, 194, 0
122, 184, 0
123, 185, 0
124, 193, 0
125, 200, 0
126, 197, 0
127, 208, 0
128, 202, 0
129, 196, 0
130, 200, 0
131, 203, 0
132, 204, 0
133, 196, 0
134, 197, 0
135, 197, 0
136, 196, 0
137, 189, 0
138, 191, 0
139, 194, 0
140, 199, 0
141, 209, 0
142, 213, 0
143, 197, 0
144, 205, 0
145, 209, 0
146, 194, 0
147, 194, 0
148, 206, 0
149, 203, 0
150, 207, 0
151, 217, 0
152, 208, 0
153, 205, 0
154, 214, 0
155, 209, 0
156, 208, 0
157, 209, 0
158, 208, 0
159, 202, 0
160, 205, 0
161, 200, 0
162, 206, 0
163, 215, 0
164, 226, 0
165, 223, 0
166, 218, 0
167, 220, 0
168, 217, 0
169, 215, 0
170, 211, 0
171, 218, 0
172, 218, 0
173, 222, 0
174, 216, 0
175, 204, 0
176, 203, 0
177, 213, 0
178, 214, 0
179, 210, 0
180, 220, 0
181, 212, 0
182, 218, 0
183, 215, 0
184, 204, 0
185, 204, 0
186, 206, 0
187, 213, 0
