# Year, Herbivore Count, Carnivore Count
0, 50, 0
1, 49, 0
2, 84, 0
3, 109, 0
4, 109, 0
5, 112, 0
6, 125, 0
7, 141, 0
8, 147, 0
9, 150, 0
10, 152, 0
11, 159, 0
12, 164, 0
13, 163, 0
14, 179, 0
15, 181, 0
16, 181, 0
17, 186, 0
18, 185, 0
19, 189, 0
20, 202, 0
21, 205, 0
22, 207, 0
23, 200, 0
24, 203, 0
25, 214, 0
26, 215, 0
27, 208, 0
28, 208, 0
29, 201, 0
30, 205, 0
31, 196, 0
32, 206, 0
33, 206, 0
34, 201, 0
35, 194, 0
36, 191, 0
37, 199, 0
38, 203, 0
39, 205, 0
40, 205, 0
41, 208, 0
42, 197, 0
43, 196, 0
44, 194, 0
45, 194, 0
46, 197, 0
47, 193, 0
48, 194, 0
49, 195, 0
50, 191, 20
51, 142, 34
52, 110, 46
53, 97, 45
54, 101, 50
55, 91, 60
56, 79, 61
57, 70, 58
58, 62, 59
59, 56, 54
60, 39, 58
61, 42, 58
62, 42, 60
63, 40, 65
64, 30, 67
65, 29, 63
66, 28, 58
67, 27, 50
68, 23, 44
69, 25, 44
70, 24, 39
71, 24, 34
72, 28, 35
73, 28, 34
74, 25, 29
75, 26, 24
76, 34, 22
77, 44, 16
78, 45, 13
79, 47, 10
80, 58, 9
81, 65, 8
82, 83, 7
83, 100, 7
84, 115, 5
85, 129, 6
86, 139, 2
87, 145, 3
88, 147, 4
89, 154, 6
90, 159, 8
91, 166, 7
92, 165, 9
93, 166, 10
94, 154, 12
95, 152, 14
96, 140, 13
97, 149, 16
98, 137, 23
99, 118, 27
100, 98, 29
101, 88, 31
102, 82, 36
103, 89, 40
104, 88, 42
105, 82, 45
106, 85, 48
107, 83, 48
108, 94, 49
109, 76, 49
110, 70, 52
111, 68, 56
112, 53, 60
113, 54, 59
114, 56, 54
115, 52, 53
116, 53, 55
117, 58, 55
118, 55, 57
119, 52, 58
120, 45, 53
121, 43, 47
122, 44, 44
123, 40, 45
124, 44, 44
125, 37, 42
126, 39, 43
127, 46, 47
128, 43, 40
129, 44, 32
130, 48, 30
131, 58, 28
132, 57, 24
133, 66, 23
134, 71, 24
135, 84, 19
136, 91, 19
137, 106, 18
138, 115, 15
139, 118, 18
140, 114, 19
141, 123, 17
142, 122, 18
143, 123, 22
144, 126, 28
145, 122, 26
146, 109, 30
147, 106, 36
