# Year, Herbivore Count, Carnivore Count
0, 50, 0
1, 47, 0
2, 78, 0
3, 96, 0
4, 113, 0
5, 122, 0
6, 127, 0
7, 135, 0
8, 146, 0
9, 144, 0
10, 154, 0
11, 157, 0
12, 161, 0
13, 172, 0
14, 173, 0
15, 179, 0
16, 180, 0
17, 192, 0
18, 201, 0
19, 199, 0
20, 203, 0
21, 197, 0
22, 195, 0
23, 188, 0
24, 187, 0
25, 196, 0
26, 201, 0
27, 199, 0
28, 197, 0
29, 197, 0
30, 201, 0
31, 199, 0
32, 196, 0
33, 201, 0
34, 208, 0
35, 207, 0
36, 216, 0
37, 215, 0
38, 224, 0
39, 222, 0
40, 227, 0
41, 217, 0
42, 211, 0
43, 213, 0
44, 215, 0
45, 218, 0
46, 220, 0
47, 207, 0
48, 205, 0
49, 209, 0
50, 202, 20
51, 154, 31
52, 117, 42
53, 86, 48
54, 75, 53
55, 76, 56
56, 71, 66
57, 69, 67
58, 54, 70
59, 53, 58
60, 57, 64
61, 47, 66
62, 38, 67
63, 38, 69
64, 39, 61
65, 38, 58
66, 31, 56
67, 24, 56
68, 20, 54
69, 18, 56
70, 19, 51
71, 20, 44
72, 22, 40
73, 23, 35
74, 26, 28
75, 34, 24
76, 41, 24
77, 38, 21
78, 46, 21
79, 52, 17
80, 52, 16
81, 56, 11
82, 65, 13
83, 77, 11
84, 87, 9
85, 97, 10
86, 111, 9
87, 115, 13
88, 115, 16
89, 107, 16
90, 104, 15
91, 119, 22
92, 115, 25
93, 116, 28
94, 101, 30
95, 86, 31
96, 89, 39
97, 87, 43
98, 79, 44
99, 93, 44
100, 85, 50
101, 85, 48
102, 87, 48
103, 74, 50
104, 68, 55
105, 64, 55
106, 59, 52
107, 68, 51
108, 58, 48
109, 64, 52
110, 66, 44
111, 70, 48
112, 67, 43
113, 69, 43
114, 67, 49
115, 70, 58
116, 67, 50
117, 73, 53
118, 71, 44
119, 75, 43
120, 74, 40
121, 82, 36
122, 85, 40
123, 93, 40
124, 98, 37
125, 105, 39
126, 91, 41
127, 92, 43
128, 94, 39
129, 86, 39
130, 85, 41
131, 82, 38
132, 83, 37
133, 93, 27
134, 90, 28
135, 85, 34
136, 96, 38
137, 89, 41
138, 98, 43
139, 92, 43
140, 92, 46
141, 103, 43
142, 92, 46
143, 89, 43
144, 90, 48
145, 83, 43
146, 90, 39
147, 93, 41
148, 80, 39
149, 90, 41
150, 81, 51
151, 80, 49
152, 78, 52
153, 80, 50
154, 88, 46
155, 92, 47
156, 84, 53
157, 86, 57
158, 83, 52
159, 75, 46
160, 79, 50
161, 80, 44
162, 75, 41
163, 71, 43
164, 69, 45
165, 67, 42
166, 71, 43
167, 69, 41
168, 67, 40
169, 75, 37
170, 84, 37
171, 88, 35
172, 85, 35
173, 85, 34
174, 87, 29
175, 98, 34
176, 96, 35
177, 86, 37
178, 89, 36
179, 84, 37
180, 89, 42
181, 86, 42
182, 96, 43
183, 94, 43
184, 95, 41
185, 97, 39
186, 93, 43
187, 91, 45
