# Year, Herbivore Count, Carnivore Count
0, 50, 0
1, 47, 0
2, 76, 0
3, 86, 0
4, 94, 0
5, 104, 0
6, 121, 0
7, 140, 0
8, 134, 0
9, 148, 0
10, 164, 0
11, 171, 0
12, 178, 0
13, 186, 0
14, 192, 0
15, 185, 0
16, 194, 0
17, 188, 0
18, 195, 0
19, 200, 0
20, 201, 0
21, 192, 0
22, 181, 0
23, 186, 0
24, 184, 0
25, 197, 0
26, 202, 0
27, 197, 0
28, 200, 0
29, 188, 0
30, 197, 0
31, 199, 0
32, 202, 0
33, 195, 0
34, 195, 0
35, 201, 0
36, 203, 0
37, 201, 0
38, 206, 0
39, 201, 0
40, 201, 0
41, 193, 0
42, 201, 0
43, 204, 0
44, 190, 0
45, 189, 0
46, 188, 0
47, 194, 0
48, 199, 0
49, 192, 0
50, 192, 20
51, 150, 31
52, 117, 39
53, 103, 48
54, 94, 51
55, 78, 54
56, 84, 50
57, 82, 64
58, 69, 60
59, 70, 65
60, 70, 60
61, 58, 64
62, 58, 61
63, 52, 57
64, 48, 59
65, 40, 62
66, 46, 60
67, 44, 59
68, 36, 56
69, 36, 50
70, 37, 49
71, 32, 48
72, 38, 48
73, 37, 40
74, 40, 39
75, 35, 38
76, 36, 38
77, 36, 41
78, 43, 34
79, 47, 28
80, 49, 27
81, 62, 25
82, 72, 23
83, 70, 18
84, 74, 18
85, 92, 19
86, 93, 17
87, 108, 14
88, 108, 15
89, 109, 15
90, 115, 15
91, 121, 17
92, 131, 16
93, 134, 15
94, 128, 21
95, 117, 23
96, 108, 24
97, 107, 27
98, 106, 23
99, 104, 24
100, 102, 25
101, 96, 29
102, 108, 24
103, 101, 24
104, 104, 29
105, 110, 26
106, 106, 23
107, 106, 25
108, 106, 27
109, 95, 38
110, 98, 39
111, 95, 40
112, 83, 42
113, 79, 45
114, 73, 48
115, 72, 45
116, 66, 48
117, 60, 45
118, 59, 49
119, 57, 50
120, 66, 52
121, 61, 51
122, 66, 44
123, 67, 40
124, 74, 34
125, 79, 37
126, 75, 46
127, 80, 48
128, 76, 48
129, 81, 45
130, 89, 51
131, 82, 53
132, 89, 49
133, 85, 48
134, 76, 48
135, 65, 56
136, 72, 53
137, 74, 52
138, 71, 47
139, 75, 49
140, 85, 54
141, 88, 43
142, 91, 45
143, 85, 41
144, 99, 35
145, 96, 35
146, 106, 32
147, 100, 30
148, 102, 34
149, 89, 34
150, 81, 36
151, 81, 36
152, 71, 34
153, 78, 37
154, 86, 41
155, 82, 41
156, 85, 49
157, 85, 49
158, 77, 50
159, 85, 49
160, 94, 45
161, 86, 49
162, 88, 57
163, 104, 53
164, 95, 55
165, 82, 57
166, 83, 62
167, 78, 62
168, 83, 60
169, 87, 54
170, 81, 54
171, 76, 58
172, 76, 57
173, 73, 60
174, 63, 58
175, 46, 60
176, 44, 56
177, 48, 58
178, 49, 57
179, 50, 53
180, 49, 49
181, 50, 49
182, 59, 46
183, 61, 44
184, 58, 41
185, 60, 39
186, 62, 36
187, 70, 36
