# Year, Herbivore Count, Carnivore Count
0, 50, 0
1, 47, 0
2, 81, 0
3, 105, 0
4, 108, 0
5, 110, 0
6, 124, 0
7, 143, 0
8, 161, 0
9, 173, 0
10, 180, 0
11, 183, 0
12, 173, 0
13, 183, 0
14, 198, 0
15, 200, 0
16, 202, 0
17, 205, 0
18, 209, 0
19, 196, 0
20, 201, 0
21, 209, 0
22, 205, 0
23, 202, 0
24, 199, 0
25, 197, 0
26, 207, 0
27, 212, 0
28, 217, 0
29, 214, 0
30, 214, 0
31, 209, 0
32, 208, 0
33, 206, 0
34, 194, 0
35, 197, 0
36, 206, 0
37, 204, 0
38, 198, 0
39, 198, 0
40, 198, 0
41, 197, 0
42, 192, 0
43, 201, 0
44, 206, 0
45, 213, 0
46, 193, 0
47, 194, 0
48, 200, 0
49, 202, 0
50, 200, 20
51, 140, 34
52, 110, 46
53, 95, 52
54, 86, 49
55, 74, 57
56, 76, 59
57, 78, 59
58, 71, 58
59, 69, 61
60, 72, 63
61, 71, 66
62, 61, 62
63, 63, 62
64, 49, 56
65, 40, 59
66, 43, 59
67, 32, 57
68, 29, 58
69, 33, 62
70, 26, 64
71, 24, 60
72, 22, 64
73, 17, 56
74, 11, 56
75, 10, 48
76, 12, 44
77, 14, 36
78, 16, 28
79, 16, 24
80, 18, 18
81, 23, 15
82, 29, 13
83, 35, 8
84, 43, 5
85, 49, 2
86, 55, 2
87, 65, 3
88, 81, 4
89, 101, 4
90, 113, 4
91, 134, 6
92, 120, 9
93, 127, 10
94, 138, 9
95, 136, 10
96, 142, 9
97, 128, 14
98, 134, 16
99, 147, 18
100, 144, 17
101, 128, 20
102, 120, 21
103, 123, 22
104, 113, 26
105, 101, 28
106, 103, 34
107, 89, 37
108, 82, 40
109, 85, 41
110, 81, 45
111, 80, 48
112, 76, 56
113, 71, 57
114, 74, 55
115, 63, 52
116, 65, 50
117, 60, 52
118, 52, 54
119, 56, 53
120, 65, 49
121, 65, 50
122, 65, 43
123, 65, 45
124, 68, 45
125, 70, 43
126, 79, 44
127, 90, 41
128, 96, 39
129, 95, 35
130, 99, 32
131, 108, 30
132, 108, 31
133, 98, 28
134, 106, 29
135, 105, 31
136, 118, 36
137, 108, 33
138, 109, 36
139, 119, 29
140, 111, 29
141, 110, 28
142, 101, 37
143, 93, 39
144, 87, 40
145, 89, 42
146, 90, 38
147, 81, 37
148, 90, 38
149, 89, 39
150, 87, 40
151, 82, 34
152, 73, 37
153, 71, 45
154, 78, 49
155, 73, 45
156, 70, 42
157, 78, 44
158, 70, 44
159, 74, 49
160, 70, 48
161, 78, 45
162, 90, 41
163, 83, 41
164, 84, 41
165, 88, 40
166, 99, 33
167, 94, 45
168, 99, 40
169, 100, 37
170, 85, 41
171, 87, 51
172, 86, 52
173, 80, 49
174, 79, 50
175, 83, 51
176, 92, 55
177, 92, 59
178, 88, 52
179, 75, 48
180, 73, 48
181, 75, 52
182, 75, 48
183, 79, 56
184, 80, 52
185, 93, 53
186, 92, 55
187, 89, 52
188, 86, 50
189, 89, 49
190, 85, 48
191, 76, 50
192, 77, 49
193, 91, 52
194, 85, 48
195, 86, 45
196, 87, 45
197, 91, 47
198, 89, 42
199, 90, 46
200, 95, 44
201, 90, 42
202, 86, 39
203, 88, 43
204, 102, 34
205, 101, 38
206, 88, 34
207, 99, 35
208, 105, 31
209, 102, 30
210, 97, 32
211, 90, 34
212, 105, 32
213, 103, 35
214, 91, 40
215, 89, 39
216, 98, 41
217, 100, 35
218, 103, 38
219, 91, 39
220, 97, 44
221, 94, 39
222, 104, 39
223, 99, 42
224, 93, 46
225, 87, 48
226, 84, 46
227, 89, 41
228, 88, 43
229, 88, 47
230, 84, 56
231, 84, 51
232, 87, 53
233, 78, 49
234, 78, 47
235, 78, 41
236, 87, 45
237, 83, 48
238, 85, 45
239, 91, 48
240, 87, 54
241, 86, 44
242, 91, 46
243, 89, 48
244, 92, 51
245, 89, 46
246, 87, 41
247, 84, 46
248, 78, 43
249, 72, 52
