# Year, Herbivore Count, Carnivore Count
0, 50, 0
1, 46, 0
2, 82, 0
3, 100, 0
4, 111, 0
5, 127, 0
6, 140, 0
7, 146, 0
8, 158, 0
9, 161, 0
10, 167, 0
11, 174, 0
12, 173, 0
13, 175, 0
14, 169, 0
15, 182, 0
16, 182, 0
17, 188, 0
18, 184, 0
19, 191, 0
20, 186, 0
21, 185, 0
22, 186, 0
23, 190, 0
24, 188, 0
25, 185, 0
26, 182, 0
27, 191, 0
28, 193, 0
29, 195, 0
30, 190, 0
31, 191, 0
32, 190, 0
33, 186, 0
34, 192, 0
35, 184, 0
36, 191, 0
37, 191, 0
38, 195, 0
39, 200, 0
40, 198, 0
41, 200, 0
42, 206, 0
43, 206, 0
44, 204, 0
45, 204, 0
46, 207, 0
47, 204, 0
48, 208, 0
49, 200, 0
50, 208, 20
51, 158, 35
52, 105, 52
53, 95, 58
54, 81, 65
55, 75, 66
56, 71, 68
57, 67, 72
58, 64, 72
59, 58, 69
60, 40, 66
61, 37, 65
62, 37, 64
63, 34, 69
64, 32, 66
65, 35, 64
66, 29, 54
67, 29, 59
68, 24, 55
69, 25, 50
70, 24, 44
71, 26, 44
72, 22, 39
73, 23, 37
74, 22, 35
75, 25, 35
76, 30, 30
77, 32, 28
78, 33, 23
79, 37, 19
80, 48, 16
81, 54, 19
82, 54, 14
83, 63, 14
84, 74, 12
85, 89, 11
86, 98, 10
87, 114, 10
88, 115, 8
89, 125, 6
90, 127, 6
91, 130, 6
92, 133, 5
93, 140, 6
94, 129, 11
95, 130, 11
96, 135, 17
97, 126, 16
98, 124, 19
99, 120, 24
100, 113, 26
101, 108, 30
102, 106, 35
103, 104, 29
104, 95, 37
105, 96, 40
106, 94, 43
107, 74, 40
108, 70, 47
109, 71, 52
110, 60, 58
111, 59, 57
112, 45, 56
113, 51, 51
114, 50, 52
115, 51, 54
116, 46, 53
117, 43, 55
118, 44, 48
119, 37, 47
120, 37, 48
121, 33, 51
122, 35, 48
123, 29, 43
124, 31, 39
125, 33, 44
126, 36, 42
127, 34, 33
128, 38, 31
129, 35, 32
130, 46, 32
131, 48, 29
132, 52, 26
133, 57, 20
134, 74, 16
135, 81, 20
136, 94, 19
137, 102, 19
138, 105, 16
139, 116, 15
140, 132, 10
141, 127, 6
142, 126, 7
143, 132, 10
144, 140, 10
145, 152, 11
146, 136, 13
147, 131, 16
148, 123, 17
149, 122, 17
150, 112, 20
151, 111, 22
152, 107, 21
153, 111, 23
154, 113, 27
155, 94, 28
156, 103, 34
157, 98, 38
158, 102, 36
159, 89, 41
160, 92, 43
161, 88, 43
162, 72, 40
163, 74, 42
164, 72, 39
165, 67, 39
166, 65, 45
167, 63, 50
168, 60, 54
169, 60, 47
170, 58, 51
171, 43, 48
172, 44, 53
173, 41, 55
174, 43, 54
175, 35, 46
176, 34, 50
177, 39, 52
178, 42, 45
179, 39, 43
180, 42, 33
181, 40, 35
182, 45, 34
183, 43, 32
184, 53, 33
185, 57, 30
186, 58, 28
187, 64, 29
188, 76, 25
189, 79, 28
190, 77, 24
191, 89, 29
192, 97, 29
193, 99, 29
194, 104, 22
195, 104, 25
196, 107, 29
197, 116, 29
198, 109, 31
199, 101, 31
200, 98, 26
201, 106, 29
202, 103, 33
203, 96, 31
204, 108, 33
205, 98, 35
206, 94, 34
207, 87, 33
208, 88, 40
209, 86, 37
210, 94, 36
211, 92, 38
212, 85, 40
213, 79, 48
214, 81, 55
215, 77, 60
216, 74, 56
217, 81, 56
218, 74, 56
219, 80, 57
220, 73, 55
221, 78, 54
222, 80, 52
223, 83, 54
224, 70, 49
225, 78, 52
226, 78, 60
227, 81, 56
228, 83, 62
229, 77, 59
230, 76, 61
231, 65, 54
232, 59, 58
233, 53, 54
234, 49, 56
235, 55, 53
236, 54, 56
237, 53, 52
238, 63, 49
239, 68, 42
240, 67, 45
241, 73, 38
242, 78, 35
243, 84, 37
244, 92, 35
245, 98, 35
246, 97, 32
247, 94, 37
248, 96, 38
249, 103, 37
250, 94, 35
251, 96, 37
252, 98, 40
253, 96, 39
254, 85, 39
255, 90, 39
256, 98, 31
257, 86, 36
258, 86, 36
259, 91, 40
260, 93, 40
261, 99, 40
262, 103, 35
263, 105, 33
264, 100, 32
265, 80, 39
266, 78, 47
267, 84, 45
268, 73, 45
269, 72, 50
270, 65, 47
271, 63, 46
272, 67, 37
273, 65, 41
274, 69, 44
275, 71, 48
276, 77, 46
277, 78, 47
278, 80, 45
279, 87, 43
280, 76, 45
281, 81, 43
282, 80, 43
283, 91, 36
284, 82, 37
285, 79, 40
286, 79, 39
287, 79, 44
288, 78, 45
289, 85, 41
290, 79, 45
291, 73, 41
292, 82, 43
293, 86, 48
294, 85, 46
295, 79, 46
296, 84, 48
297, 84, 50
298, 84, 46
299, 94, 41
300, 97, 40
301, 90, 42
302, 86, 45
303, 85, 43
304, 81, 40
305, 83, 37
306, 77, 38
307, 79, 39
308, 77, 36
309, 79, 38
310, 88, 33
