# Year, Herbivore Count, Carnivore Count
0, 50, 0
1, 48, 0
2, 82, 0
3, 103, 0
4, 107, 0
5, 122, 0
6, 133, 0
7, 149, 0
8, 153, 0
9, 167, 0
10, 182, 0
11, 193, 0
12, 201, 0
13, 198, 0
14, 199, 0
15, 199, 0
16, 202, 0
17, 205, 0
18, 203, 0
19, 212, 0
20, 214, 0
21, 202, 0
22, 209, 0
23, 209, 0
24, 203, 0
25, 206, 0
26, 201, 0
27, 208, 0
28, 214, 0
29, 217, 0
30, 214, 0
31, 209, 0
32, 210, 0
33, 195, 0
34, 189, 0
35, 184, 0
36, 187, 0
37, 190, 0
38, 190, 0
39, 189, 0
40, 191, 0
41, 199, 0
42, 199, 0
43, 206, 0
44, 200, 0
45, 206, 0
46, 208, 0
47, 216, 0
48, 214, 0
49, 201, 0
50, 193, 20
51, 145, 36
52, 108, 42
53, 103, 54
54, 92, 60
55, 76, 59
56, 88, 65
57, 82, 73
58, 73, 74
59, 61, 76
60, 54, 70
61, 45, 66
62, 38, 62
63, 35, 58
64, 32, 57
65, 33, 57
66, 37, 56
67, 31, 50
68, 28, 42
69, 22, 46
70, 27, 43
71, 30, 43
72, 25, 35
73, 24, 38
74, 29, 29
75, 28, 30
76, 28, 28
77, 31, 27
78, 36, 21
79, 40, 18
80, 47, 17
81, 49, 18
82, 56, 16
83, 71, 12
84, 80, 12
85, 89, 12
86, 106, 14
87, 113, 12
88, 121, 16
89, 131, 15
90, 128, 14
91, 120, 15
92, 116, 14
93, 121, 14
94, 112, 13
95, 108, 13
96, 109, 17
97, 122, 22
98, 123, 26
99, 112, 26
100, 110, 29
101, 98, 29
102, 100, 33
103, 101, 38
104, 86, 38
105, 85, 34
106, 89, 38
107, 77, 32
108, 77, 36
109, 76, 39
110, 72, 38
111, 76, 37
112, 77, 36
113, 79, 34
114, 78, 35
115, 92, 39
116, 85, 41
117, 90, 39
118, 88, 41
119, 97, 43
120, 90, 39
121, 92, 41
122, 99, 42
123, 98, 38
124, 96, 29
125, 97, 32
126, 96, 32
127, 99, 32
128, 94, 31
129, 103, 32
130, 104, 32
131, 105, 34
132, 93, 35
133, 103, 34
134, 98, 37
135, 98, 35
136, 102, 35
137, 98, 34
138, 89, 37
139, 86, 43
140, 84, 43
141, 90, 39
142, 86, 42
143, 95, 45
144, 95, 41
145, 77, 39
146, 79, 41
147, 67, 49
148, 71, 53
149, 72, 52
150, 68, 52
151, 60, 49
152, 57, 45
153, 53, 40
154, 48, 46
155, 45, 46
156, 49, 46
157, 47, 42
158, 52, 38
159, 48, 35
160, 50, 35
161, 50, 30
162, 51, 32
163, 47, 33
164, 51, 35
165, 52, 33
166, 57, 31
167, 51, 30
168, 63, 36
169, 64, 34
170, 63, 36
171, 70, 37
172, 68, 34
173, 77, 40
174, 86, 45
175, 83, 43
176, 82, 41
177, 82, 43
178, 84, 42
179, 91, 39
180, 96, 36
181, 95, 39
182, 98, 31
183, 88, 31
184, 101, 31
185, 100, 30
186, 94, 29
187, 98, 33
188, 92, 31
189, 87, 28
190, 97, 27
191, 94, 27
192, 90, 27
193, 86, 26
194, 92, 32
195, 91, 32
196, 90, 31
197, 90, 33
198, 86, 39
199, 93, 40
200, 90, 39
201, 88, 33
202, 92, 33
203, 89, 37
204, 85, 38
205, 82, 40
206, 82, 47
207, 79, 43
208, 87, 46
209, 83, 46
210, 82, 45
211, 76, 42
212, 90, 49
213, 85, 42
214, 83, 41
215, 93, 41
216, 91, 41
217, 91, 39
218, 99, 45
219, 86, 50
220, 90, 51
221, 92, 54
222, 85, 51
223, 84, 54
224, 84, 52
225, 80, 48
226, 84, 48
227, 82, 46
228, 80, 42
229, 83, 41
230, 89, 41
231, 82, 41
232, 81, 43
233, 84, 42
234, 92, 39
235, 92, 40
236, 82, 36
237, 85, 35
238, 74, 43
239, 74, 43
240, 82, 43
241, 80, 36
242, 88, 36
243, 82, 40
244, 83, 41
245, 92, 45
246, 93, 45
247, 89, 39
248, 85, 38
249, 86, 32
