# Year, Herbivore Count, Carnivore Count
0, 50, 0
1, 48, 0
2, 85, 0
3, 103, 0
4, 112, 0
5, 122, 0
6, 134, 0
7, 145, 0
8, 152, 0
9, 161, 0
10, 172, 0
11, 182, 0
12, 179, 0
13, 178, 0
14, 183, 0
15, 183, 0
16, 186, 0
17, 187, 0
18, 184, 0
19, 191, 0
20, 183, 0
21, 175, 0
22, 183, 0
23, 194, 0
24, 196, 0
25, 197, 0
26, 202, 0
27, 204, 0
28, 202, 0
29, 196, 0
30, 195, 0
31, 198, 0
32, 196, 0
33, 200, 0
34, 204, 0
35, 206, 0
36, 208, 0
37, 202, 0
38, 193, 0
39, 205, 0
40, 216, 0
41, 204, 0
42, 201, 0
43, 206, 0
44, 198, 0
45, 203, 0
46, 202, 0
47, 194, 0
48, 199, 0
49, 191, 0
50, 194, 20
51, 149, 32
52, 112, 40
53, 96, 49
54, 82, 52
55, 76, 60
56, 71, 62
57, 76, 68
58, 62, 66
59, 62, 64
60, 74, 66
61, 49, 70
62, 49, 70
63, 44, 67
64, 44, 61
65, 37, 66
66, 26, 69
67, 29, 63
68, 22, 58
69, 22, 58
70, 21, 53
71, 17, 45
72, 12, 43
73, 11, 43
74, 12, 38
75, 12, 30
76, 16, 31
77, 12, 24
78, 15, 22
79, 20, 17
80, 19, 18
81, 21, 12
82, 25, 11
83, 26, 7
84, 33, 5
85, 42, 5
86, 45, 2
87, 55, 2
88, 65, 1
89, 79, 1
90, 100, 1
91, 115, 0
92, 129, 0
93, 145, 0
94, 158, 0
95, 163, 0
96, 179, 0
97, 179, 0
98, 187, 0
99, 183, 0
100, 188, 0
101, 188, 0
102, 193, 0
103, 200, 0
104, 200, 0
105, 204, 0
106, 200, 0
107, 198, 0
108, 194, 0
109, 194, 0
110, 200, 0
111, 191, 0
112, 198, 0
113, 186, 0
114, 179, 0
115, 189, 0
116, 181, 0
117, 195, 0
118, 184, 0
119, 185, 0
120, 184, 0
121, 190, 0
122, 190, 0
123, 196, 0
124, 192, 0
125, 194, 0
126, 197, 0
127, 195, 0
128, 197, 0
129, 195, 0
130, 197, 0
131, 197, 0
132, 204, 0
133, 207, 0
134, 198, 0
135, 193, 0
136, 188, 0
137, 193, 0
138, 192, 0
139, 188, 0
140, 182, 0
141, 183, 0
142, 195, 0
143, 195, 0
144, 197, 0
145, 188, 0
146, 200, 0
147, 204, 0
148, 204, 0
149, 204, 0
150, 208, 0
151, 203, 0
152, 205, 0
153, 201, 0
154, 217, 0
155, 213, 0
156, 210, 0
157, 214, 0
158, 210, 0
159, 207, 0
160, 200, 0
161, 204, 0
162, 204, 0
163, 197, 0
164, 192, 0
165, 192, 0
166, 197, 0
167, 202, 0
168, 200, 0
169, 205, 0
170, 207, 0
171, 194, 0
172, 199, 0
173, 208, 0
174, 210, 0
175, 206, 0
176, 215, 0
177, 209, 0
178, 201, 0
179, 208, 0
180, 212, 0
181, 213, 0
182, 208, 0
183, 206, 0
184, 209, 0
185, 215, 0
186, 210, 0
187, 216, 0
188, 213, 0
189, 207, 0
190, 200, 0
191, 195, 0
192, 202, 0
193, 196, 0
194, 191, 0
195, 195, 0
196, 198, 0
197, 186, 0
198, 188, 0
199, 190, 0
200, 201, 0
201, 211, 0
202, 206, 0
203, 200, 0
204, 209, 0
205, 204, 0
206, 217, 0
