# Year, Herbivore Count, Carnivore Count
0, 50, 0
1, 49, 0
2, 81, 0
3, 103, 0
4, 102, 0
5, 113, 0
6, 137, 0
7, 151, 0
8, 162, 0
9, 158, 0
10, 165, 0
11, 172, 0
12, 183, 0
13, 187, 0
14, 196, 0
15, 211, 0
16, 212, 0
17, 202, 0
18, 198, 0
19, 194, 0
20, 191, 0
21, 193, 0
22, 202, 0
23, 204, 0
24, 207, 0
25, 200, 0
26, 196, 0
27, 202, 0
28, 204, 0
29, 209, 0
30, 195, 0
31, 193, 0
32, 184, 0
33, 190, 0
34, 194, 0
35, 190, 0
36, 183, 0
37, 195, 0
38, 192, 0
39, 213, 0
40, 209, 0
41, 215, 0
42, 216, 0
43, 211, 0
44, 215, 0
45, 210, 0
46, 200, 0
47, 210, 0
48, 211, 0
49, 217, 0
50, 210, 20
51, 140, 34
52, 125, 42
53, 106, 53
54, 91, 52
55, 82, 56
56, 67, 62
57, 70, 67
58, 67, 66
59, 59, 67
60, 51, 67
61, 49, 72
62, 43, 67
63, 33, 67
64, 28, 65
65, 35, 66
66, 34, 66
67, 29, 59
68, 29, 57
69, 24, 52
70, 24, 53
71, 19, 52
72, 22, 49
73, 22, 47
74, 18, 46
75, 16, 42
76, 17, 34
77, 19, 29
78, 16, 27
79, 20, 23
80, 21, 20
81, 25, 16
82, 33, 13
83, 34, 11
84, 41, 8
85, 48, 7
86, 53, 8
87, 61, 6
88, 66, 7
89, 71, 9
90, 83, 11
91, 90, 11
92, 99, 13
93, 110, 15
94, 112, 17
95, 119, 19
96, 114, 24
97, 112, 29
98, 111, 27
99, 113, 25
100, 109, 25
101, 111, 24
102, 108, 25
103, 105, 22
104, 105, 28
105, 107, 26
106, 108, 27
107, 104, 23
108, 85, 27
109, 84, 33
110, 84, 38
111, 99, 42
112, 92, 38
113, 103, 36
114, 92, 34
115, 97, 33
116, 93, 34
117, 92, 34
118, 91, 39
119, 75, 43
120, 78, 44
121, 74, 42
122, 75, 39
123, 75, 42
124, 82, 37
125, 91, 37
126, 86, 39
127, 99, 35
128, 103, 40
129, 109, 38
130, 100, 38
131, 106, 42
132, 95, 40
133, 93, 40
134, 79, 42
135, 82, 33
136, 91, 35
137, 72, 39
138, 67, 40
139, 72, 45
140, 83, 47
141, 77, 41
142, 82, 36
143, 90, 36
144, 86, 38
145, 84, 40
146, 88, 38
147, 90, 43
