# Year, Herbivore Count, Carnivore Count
0, 50, 0
1, 46, 0
2, 80, 0
3, 105, 0
4, 111, 0
5, 112, 0
6, 136, 0
7, 149, 0
8, 163, 0
9, 176, 0
10, 167, 0
11, 173, 0
12, 174, 0
13, 171, 0
14, 169, 0
15, 177, 0
16, 185, 0
17, 192, 0
18, 186, 0
19, 186, 0
20, 187, 0
21, 185, 0
22, 189, 0
23, 191, 0
24, 200, 0
25, 205, 0
26, 205, 0
27, 206, 0
28, 199, 0
29, 195, 0
30, 192, 0
31, 194, 0
32, 194, 0
33, 201, 0
34, 205, 0
35, 199, 0
36, 193, 0
37, 198, 0
38, 204, 0
39, 211, 0
40, 197, 0
41, 192, 0
42, 200, 0
43, 197, 0
44, 196, 0
45, 197, 0
46, 188, 0
47, 192, 0
48, 187, 0
49, 196, 0
50, 202, 20
51, 152, 35
52, 118, 46
53, 100, 53
54, 89, 63
55, 89, 64
56, 67, 68
57, 62, 77
58, 63, 74
59, 54, 71
60, 56, 66
61, 40, 63
62, 34, 57
63, 34, 62
64, 27, 68
65, 24, 69
66, 34, 64
67, 30, 57
68, 27, 51
69, 18, 55
70, 24, 51
71, 23, 45
72, 19, 39
73, 16, 38
74, 19, 31
75, 25, 29
76, 25, 24
77, 29, 24
78, 30, 23
79, 33, 21
80, 44, 18
81, 46, 20
82, 55, 16
83, 63, 15
84, 76, 15
85, 98, 11
86, 101, 10
87, 112, 7
88, 113, 11
89, 120, 11
90, 127, 11
91, 117, 12
92, 119, 16
93, 120, 18
94, 111, 26
95, 117, 27
96, 106, 31
97, 103, 32
98, 101, 35
99, 96, 39
100, 102, 38
101, 100, 39
102, 90, 40
103, 90, 41
104, 90, 49
105, 94, 49
106, 83, 47
107, 81, 45
108, 86, 48
109, 80, 54
110, 96, 51
111, 78, 51
112, 76, 43
113, 73, 43
114, 74, 52
115, 71, 54
116, 75, 46
117, 72, 51
118, 79, 43
119, 78, 46
120, 78, 44
121, 78, 46
122, 79, 46
123, 91, 35
124, 93, 34
125, 93, 31
126, 100, 32
127, 97, 28
128, 102, 25
129, 104, 21
130, 118, 19
131, 123, 21
132, 121, 22
133, 119, 19
134, 118, 23
135, 117, 20
136, 109, 22
137, 108, 28
138, 96, 25
139, 95, 30
140, 103, 30
141, 106, 29
142, 94, 30
143, 103, 32
144, 91, 38
145, 82, 41
146, 86, 42
147, 73, 45
148, 74, 39
149, 77, 42
150, 72, 48
151, 76, 50
152, 72, 48
153, 66, 46
154, 67, 51
155, 63, 49
156, 70, 45
157, 67, 44
158, 56, 47
159, 65, 49
160, 79, 47
161, 74, 52
162, 78, 49
163, 81, 47
164, 78, 48
165, 96, 49
166, 91, 44
167, 92, 40
168, 91, 37
169, 88, 38
170, 89, 34
171, 95, 31
172, 97, 31
173, 101, 34
174, 99, 30
175, 105, 33
176, 110, 35
177, 97, 33
178, 92, 38
179, 92, 34
180, 104, 35
181, 91, 35
182, 92, 38
183, 89, 39
184, 87, 39
185, 88, 41
186, 86, 42
187, 80, 41
188, 79, 37
189, 84, 40
190, 82, 34
191, 76, 30
192, 85, 39
193, 87, 41
194, 87, 41
195, 88, 41
196, 89, 45
197, 91, 40
198, 90, 41
199, 99, 34
200, 98, 35
201, 96, 38
202, 90, 39
203, 94, 43
204, 84, 47
205, 89, 45
206, 83, 46
207, 84, 46
208, 85, 52
209, 87, 55
210, 84, 54
211, 88, 48
212, 74, 42
213, 72, 43
214, 94, 44
215, 88, 46
216, 83, 49
217, 79, 43
218, 79, 41
219, 85, 38
220, 80, 39
221, 81, 39
222, 77, 45
223, 83, 41
224, 84, 35
225, 84, 38
226, 88, 46
227, 89, 46
228, 86, 46
229, 80, 43
230, 76, 42
231, 81, 41
232, 83, 46
233, 82, 46
234, 82, 50
235, 88, 45
236, 91, 42
237, 84, 39
238, 83, 37
239, 91, 38
240, 92, 39
241, 87, 42
242, 88, 41
243, 86, 40
244, 94, 41
245, 82, 41
246, 77, 39
247, 83, 35
248, 94, 33
249, 89, 33
