# Year, Herbivore Count, Carnivore Count
0, 50, 0
1, 49, 0
2, 80, 0
3, 104, 0
4, 105, 0
5, 113, 0
6, 129, 0
7, 144, 0
8, 151, 0
9, 160, 0
10, 163, 0
11, 164, 0
12, 161, 0
13, 163, 0
14, 165, 0
15, 182, 0
16, 169, 0
17, 178, 0
18, 184, 0
19, 188, 0
20, 196, 0
21, 201, 0
22, 200, 0
23, 208, 0
24, 216, 0
25, 222, 0
26, 227, 0
27, 223, 0
28, 221, 0
29, 228, 0
30, 232, 0
31, 219, 0
32, 215, 0
33, 205, 0
34, 210, 0
35, 204, 0
36, 206, 0
37, 207, 0
38, 198, 0
39, 197, 0
40, 199, 0
41, 207, 0
42, 195, 0
43, 186, 0
44, 188, 0
45, 191, 0
46, 199, 0
47, 197, 0
48, 199, 0
49, 205, 0
50, 212, 20
51, 160, 33
52, 130, 47
53, 105, 62
54, 79, 69
55, 76, 78
56, 63, 80
57, 58, 80
58, 51, 83
59, 41, 85
60, 33, 77
61, 27, 78
62, 19, 77
63, 18, 71
64, 16, 67
65, 12, 62
66, 10, 58
67, 8, 49
68, 5, 44
69, 5, 40
70, 5, 33
71, 4, 27
72, 5, 25
73, 4, 23
74, 5, 19
75, 6, 15
76, 7, 10
77, 8, 5
78, 10, 3
79, 14, 2
80, 17, 1
81, 19, 1
82, 25, 1
83, 29, 0
84, 35, 0
85, 49, 0
86, 64, 0
87, 75, 0
88, 88, 0
89, 109, 0
90, 135, 0
91, 143, 0
92, 148, 0
93, 154, 0
94, 163, 0
95, 174, 0
96, 174, 0
97, 186, 0
98, 192, 0
99, 190, 0
100, 192, 0
101, 193, 0
102, 200, 0
103, 192, 0
104, 196, 0
105, 203, 0
106, 198, 0
107, 202, 0
108, 201, 0
109, 194, 0
110, 199, 0
111, 199, 0
112, 203, 0
113, 202, 0
114, 208, 0
115, 213, 0
116, 229, 0
117, 215, 0
118, 211, 0
119, 204, 0
120, 203, 0
121, 199, 0
122, 198, 0
123, 194, 0
124, 192, 0
125, 207, 0
126, 208, 0
127, 212, 0
128, 209, 0
129, 204, 0
130, 201, 0
131, 206, 0
132, 194, 0
133, 208, 0
134, 204, 0
135, 210, 0
136, 206, 0
137, 210, 0
138, 205, 0
139, 206, 0
140, 203, 0
141, 204, 0
142, 204, 0
143, 205, 0
144, 213, 0
145, 213, 0
146, 210, 0
147, 202, 0
